CONTROL_NUMBER,DONATED,CLUSTER_CODE,CARD_PROM_12,MONTHS_SINCE_FIRST_GIFT,LAST_GIFT_AMT,PCT_ATTRIBUTE1,NUMBER_PROM_12,MOR_HIT_RATE,INCOME_GROUP,RECENT_RESPONSE_COUNT,MONTHS_SINCE_ORIGIN,PUBLISHED_PHONE,LIFETIME_MAX_GIFT_AMT,RECENCY_STATUS_96NK,FILE_CARD_GIFT,MONTHS_SINCE_LAST_PROM_RESP,RECENT_RESPONSE_PROP,PCT_OWNER_OCCUPIED,FREQUENCY_STATUS_97NK
38924,1,08,4,33,20.0,0,10,1,5.0,2,29,0,20.0,A,1,18.0,0.133,82,1
75640,0,44,6,101,10.0,1,13,0,2.0,2,101,1,20.0,S,5,24.0,0.1,84,2
121986,1,09,5,24,5.0,0,11,1,2.0,3,29,0,10.0,N,1,19.0,0.3,69,3
105143,0,30,6,29,15.0,0,13,0,2.0,3,29,1,20.0,A,2,15.0,0.214,41,3
148396,1,24,6,44,5.0,1,12,3,7.0,7,41,0,6.0,S,7,18.0,0.333,60,4
57031,0,49,6,125,20.0,0,14,1,5.0,5,125,1,20.0,S,16,15.0,0.238,76,3
39294,0,17,5,17,25.0,0,11,0,4.0,1,17,0,25.0,F,1,17.0,0.2,65,1
174938,0,18,6,75,25.0,0,16,0,,3,77,1,25.0,A,7,18.0,0.15,84,1
24391,1,32,4,89,15.0,0,13,13,2.0,2,89,1,15.0,A,4,18.0,0.118,21,1
54373,0,47,6,77,16.0,0,13,0,7.0,2,77,0,16.0,A,4,21.0,0.111,78,2
102320,0,10,4,125,25.0,0,10,1,2.0,1,137,1,25.0,A,6,27.0,0.056,50,1
64318,0,36,3,23,15.0,0,8,0,,1,29,0,15.0,N,1,23.0,0.1,87,1
23684,0,39,6,40,16.0,5,15,0,1.0,7,41,1,16.0,A,4,18.0,0.35,84,4
172866,0,35,6,57,20.0,0,13,0,6.0,4,65,0,21.0,A,4,18.0,0.2,86,2
39659,1,21,6,53,15.0,0,13,1,4.0,6,53,0,15.0,S,8,19.0,0.3,95,3
162294,0,11,6,91,40.0,0,13,2,6.0,3,101,1,40.0,A,4,15.0,0.136,73,2
100324,1,13,3,23,20.0,0,8,6,5.0,1,29,1,20.0,N,1,23.0,0.143,97,1
133647,1,26,6,80,4.0,2,12,0,1.0,6,89,1,7.0,S,12,18.0,0.273,57,4
11075,0,49,7,91,23.0,0,31,6,5.0,3,101,1,26.0,A,6,19.0,0.143,39,2
40105,1,21,6,68,15.0,0,13,0,4.0,2,77,0,25.0,A,1,19.0,0.105,45,2
21335,1,36,3,126,10.0,0,7,4,4.0,2,137,1,10.0,S,8,20.0,0.143,66,2
81789,0,44,6,45,25.0,1,14,0,5.0,1,41,1,50.0,A,1,18.0,0.053,91,1
44705,1,29,5,41,12.0,0,11,12,4.0,3,41,1,12.0,A,2,18.0,0.15,95,3
153081,0,02,6,33,14.0,0,15,6,6.0,6,29,1,15.0,S,5,16.0,0.353,87,4
74958,0,53,3,126,12.0,0,8,4,2.0,2,137,0,12.0,A,5,18.0,0.143,70,2
148876,1,27,6,123,4.0,0,12,1,7.0,6,137,1,8.0,S,13,17.0,0.316,91,4
104202,0,30,6,70,6.0,0,13,0,2.0,6,77,1,6.0,S,8,17.0,0.333,39,4
175132,0,49,6,65,50.0,0,13,0,,3,65,0,50.0,A,5,19.0,0.136,75,1
149886,0,19,6,41,10.0,1,13,0,,3,41,0,25.0,A,2,17.0,0.143,72,3
81105,0,27,4,77,16.0,0,11,14,4.0,1,77,1,16.0,A,4,18.0,0.059,87,1
47418,0,13,4,43,15.0,1,7,0,4.0,3,41,1,20.0,A,1,18.0,0.2,78,3
46100,0,26,4,74,15.0,0,10,12,4.0,1,77,1,15.0,A,3,25.0,0.063,41,1
81468,0,37,6,126,25.0,0,13,16,1.0,3,137,1,30.0,A,8,15.0,0.136,80,2
116588,0,53,5,89,11.0,0,13,0,,4,101,0,13.0,S,10,15.0,0.2,78,2
77416,0,38,6,93,26.0,0,13,5,6.0,2,101,1,26.0,A,5,22.0,0.091,69,1
29092,0,39,6,77,10.0,0,14,0,,4,77,1,10.0,S,10,25.0,0.2,58,3
121251,0,21,6,45,15.0,2,13,0,,2,41,0,20.0,A,1,15.0,0.1,69,3
41357,0,21,5,83,15.0,0,12,0,4.0,2,89,0,15.0,A,2,16.0,0.105,87,2
189260,0, .,6,23,10.0,0,12,0,,2,29,0,15.0,N,2,18.0,0.182,74,2
74300,0,45,6,126,25.0,0,13,0,2.0,1,137,0,26.0,A,12,20.0,0.063,86,1
158678,1,17,5,76,3.0,0,11,0,,4,77,0,5.0,A,6,15.0,0.211,12,4
77060,0,43,6,81,42.0,0,13,0,4.0,3,89,0,55.0,S,6,17.0,0.136,87,2
110876,0,50,2,130,10.0,0,6,0,,2,137,0,10.0,S,10,21.0,0.222,74,2
86562,0,41,4,65,20.0,0,10,17,2.0,1,65,1,20.0,A,1,18.0,0.071,81,1
9069,0,22,6,110,7.0,0,15,23,5.0,4,137,1,10.0,A,7,17.0,0.2,26,4
81726,0,28,6,40,5.0,0,12,2,5.0,7,41,1,6.0,A,5,18.0,0.368,57,4
37915,0,23,2,122,5.0,1,6,0,7.0,3,137,1,10.0,S,10,19.0,0.167,60,3
15311,0,22,5,21,25.0,0,11,0,5.0,1,17,0,25.0,F,1,21.0,0.143,75,1
11611,1,40,9,102,13.0,0,45,0,7.0,2,113,1,23.0,A,4,16.0,0.1,63,4
174406,0, .,4,100,25.0,0,10,12,6.0,1,101,1,50.0,A,5,26.0,0.1,70,1
16430,0,27,1,128,15.0,0,5,0,4.0,2,137,0,41.0,E,11,15.0,0.143,79,1
154179,0,27,4,64,15.0,0,10,8,4.0,1,65,1,15.0,A,1,17.0,0.059,76,1
107408,0,45,5,125,10.0,0,12,0,,2,125,0,10.0,S,13,17.0,0.133,79,2
189031,0,19,8,102,25.0,0,15,3,5.0,1,41,1,25.0,A,3,24.0,0.053,74,1
177281,0,43,6,84,9.0,0,12,0,,1,89,0,13.0,S,6,18.0,0.05,69,2
62966,0,12,6,76,10.0,0,13,1,7.0,4,77,1,12.0,S,7,21.0,0.2,91,3
10606,1,12,6,53,12.0,0,15,8,4.0,5,53,0,15.0,A,5,17.0,0.278,98,3
152505,0,16,5,113,15.0,0,11,26,4.0,2,113,1,15.0,A,6,26.0,0.095,91,1
7059,1,12,3,129,10.0,0,7,0,3.0,1,137,0,14.0,A,12,17.0,0.2,88,1
109837,0,18,6,75,10.0,0,14,4,2.0,4,77,1,11.0,A,4,16.0,0.222,89,3
99813,1,51,5,32,17.0,0,11,2,5.0,4,29,0,17.0,A,0,15.0,0.267,64,2
44442,0,45,6,119,10.0,0,13,0,7.0,6,137,1,10.0,A,7,19.0,0.273,85,2
91719,0,48,6,29,25.0,0,14,50,7.0,3,29,0,25.0,A,2,19.0,0.214,74,2
183738,0,36,4,66,15.0,0,10,1,2.0,1,77,1,15.0,A,1,18.0,0.077,72,1
92954,0,01,5,110,7.0,0,13,15,7.0,6,113,1,10.0,S,14,16.0,0.3,53,3
187624,0,37,2,40,10.0,0,7,0,,5,41,1,20.0,E,7,17.0,0.625,83,4
117248,0,13,6,40,12.0,0,14,0,3.0,3,41,0,15.0,A,3,17.0,0.158,85,2
138291,0,23,6,80,20.0,0,12,0,7.0,2,89,0,20.0,A,4,24.0,0.111,79,1
51617,0,35,6,33,20.0,0,11,3,7.0,4,29,1,20.0,A,3,20.0,0.25,97,3
185505,0,33,8,128,10.0,0,30,0,,3,137,0,10.0,S,13,18.0,0.143,62,2
8483,0,30,5,123,16.0,0,29,4,3.0,0,137,1,20.0,A,6,,0.0,57,1
22854,0,21,6,45,10.0,0,13,0,,4,41,0,13.0,A,3,15.0,0.222,82,3
172883,1,27,5,111,12.0,0,12,0,,2,137,0,20.0,A,10,19.0,0.1,73,1
2211,0,46,10,21,20.0,0,23,0,,2,17,0,23.0,F,2,16.0,0.333,79,1
626,0,36,6,75,10.0,0,16,1,4.0,6,29,1,10.0,S,5,18.0,0.316,70,4
55138,0,27,6,79,15.0,1,13,0,7.0,3,89,0,15.0,A,3,17.0,0.15,52,2
97499,0,21,5,105,7.0,0,10,0,5.0,5,113,0,7.0,S,13,17.0,0.333,86,3
894,1,27,11,64,21.0,0,35,12,5.0,10,65,1,25.0,S,12,12.0,0.5,89,4
152444,0,13,6,45,10.0,2,13,0,,7,41,0,10.0,A,6,16.0,0.368,92,4
12220,1,36,6,77,8.0,1,26,0,,8,77,0,17.0,S,7,18.0,0.4,80,4
166356,0,13,6,65,20.0,0,14,0,,5,65,0,25.0,A,5,19.0,0.25,95,2
58099,0,51,4,68,15.0,0,9,0,4.0,1,77,0,15.0,A,1,26.0,0.083,80,1
52457,0,34,5,81,14.0,0,12,4,5.0,3,89,1,16.0,A,8,16.0,0.15,70,1
141652,1,18,6,101,15.0,0,16,0,6.0,3,101,0,15.0,A,5,21.0,0.176,96,3
70435,0,28,6,41,25.0,0,14,1,3.0,2,41,1,25.0,A,2,23.0,0.1,90,2
123388,0,40,5,16,23.0,0,12,1,4.0,1,17,1,23.0,F,0,16.0,0.2,75,1
83094,1,39,6,77,18.0,0,13,1,3.0,2,77,1,18.0,A,2,18.0,0.133,65,2
41699,0,20,6,127,10.0,0,14,2,1.0,4,137,1,25.0,S,12,18.0,0.19,2,3
104000,0,51,5,81,12.0,0,11,0,1.0,5,89,0,12.0,A,3,26.0,0.227,80,1
55038,0,47,6,111,5.0,0,15,0,5.0,5,113,0,15.0,A,7,15.0,0.263,66,4
113355,0,30,4,17,20.0,0,10,0,,1,17,0,20.0,F,1,17.0,0.2,61,1
180501,0,40,6,79,21.0,1,14,2,5.0,4,89,1,21.0,A,5,19.0,0.222,85,3
119345,0,40,3,24,15.0,0,7,4,5.0,1,29,0,15.0,N,1,24.0,0.1,85,1
189044,0, .,6,104,15.0,0,13,30,3.0,2,113,1,25.0,A,3,23.0,0.095,88,1
98756,0,24,6,122,20.0,0,13,0,5.0,1,125,1,20.0,A,5,17.0,0.053,85,1
153389,0,08,6,113,10.0,9,13,0,6.0,2,113,0,20.0,A,4,18.0,0.1,80,2
91932,0,20,4,113,11.0,0,11,3,5.0,3,113,0,11.0,L,8,15.0,0.158,71,1
105214,0,22,6,57,20.0,0,12,0,,1,65,0,20.0,A,1,18.0,0.067,69,1
32096,1,50,4,29,16.0,1,10,0,6.0,2,29,0,16.0,A,2,24.0,0.154,82,1
127392,1,22,5,123,23.0,0,10,17,4.0,1,137,1,23.0,A,9,24.0,0.056,47,1
90077,0,16,6,128,13.0,0,13,3,5.0,7,137,1,16.0,S,21,17.0,0.368,98,4
28713,1,14,6,92,19.0,0,12,0,,2,101,0,19.0,A,8,22.0,0.095,98,1
28960,1,39,6,23,10.0,0,13,1,3.0,3,29,1,10.0,N,2,16.0,0.375,89,3
3399,0, .,7,44,15.0,0,32,0,,4,41,0,18.0,S,5,20.0,0.19,73,3
77120,0,16,4,28,20.0,1,9,0,1.0,2,29,0,20.0,A,2,24.0,0.154,85,1
7392,0,38,6,80,25.0,0,14,6,5.0,2,89,1,25.0,A,5,21.0,0.111,62,1
18438,1,46,6,113,5.0,2,13,0,3.0,7,113,0,5.0,S,10,16.0,0.35,50,4
16635,0,14,5,16,23.0,0,12,1,7.0,1,17,0,23.0,F,0,16.0,0.2,65,1
13269,0,18,6,52,10.0,3,28,0,2.0,5,53,0,10.0,S,7,18.0,0.278,65,4
63607,0,39,4,128,5.0,0,11,0,1.0,9,137,1,8.0,S,22,16.0,0.5,63,4
70679,0,30,5,68,30.0,0,11,0,5.0,2,77,0,50.0,A,2,26.0,0.118,75,2
148883,1,35,3,20,15.0,0,8,15,7.0,1,17,1,15.0,F,1,20.0,0.143,86,1
178966,1,14,3,103,7.0,0,7,7,7.0,4,101,1,11.0,A,4,18.0,0.267,96,3
185778,0,30,6,113,10.0,0,18,2,1.0,2,113,1,15.0,A,8,21.0,0.111,40,1
161715,0,35,6,32,20.0,0,13,0,,3,29,0,20.0,A,2,19.0,0.158,81,2
75554,0,45,6,123,10.0,0,15,0,3.0,6,137,1,13.0,S,15,15.0,0.286,74,4
121172,0,04,6,65,30.0,0,13,1,4.0,4,65,1,30.0,A,3,18.0,0.182,22,2
7649,1,13,13,69,9.0,0,45,49,1.0,7,41,1,18.0,A,6,9.0,0.35,60,2
22046,0,51,6,45,20.0,0,13,0,4.0,1,41,0,20.0,A,2,21.0,0.053,84,1
184140,0,12,4,53,15.0,1,10,0,,1,53,0,15.0,A,1,26.0,0.063,94,1
113426,0,12,6,21,20.0,14,12,18,3.0,2,29,1,20.0,N,2,17.0,0.25,74,2
151816,0,10,4,30,20.0,4,9,3,4.0,2,29,0,20.0,A,0,25.0,0.154,49,1
42378,0,37,6,53,15.0,0,17,6,2.0,6,53,1,15.0,A,6,16.0,0.3,93,3
190377,1, .,2,106,24.0,0,4,0,,4,125,0,27.0,E,9,16.0,0.5,90,2
112101,0,51,4,88,15.0,0,9,1,1.0,1,89,0,15.0,A,1,24.0,0.1,74,1
118849,0,11,6,93,15.0,1,13,1,7.0,1,101,1,15.0,S,6,17.0,0.05,68,2
38471,1, .,5,128,12.0,0,12,1,7.0,2,137,0,25.0,S,8,17.0,0.111,81,2
74422,0,37,6,63,30.0,0,13,1,4.0,2,65,0,30.0,A,3,19.0,0.1,67,1
89954,0,14,6,105,20.0,0,13,0,5.0,1,113,0,20.0,A,8,18.0,0.053,97,1
96826,0,44,6,77,5.0,0,14,0,7.0,6,77,0,7.0,S,8,16.0,0.316,84,4
127358,0,14,6,80,20.0,1,14,0,4.0,4,89,0,25.0,S,6,20.0,0.2,84,2
152054,1,12,6,75,12.0,8,13,0,3.0,2,77,0,25.0,A,2,15.0,0.118,76,2
58525,0,43,6,77,50.0,0,13,0,4.0,3,77,1,50.0,A,5,19.0,0.136,85,1
7402,1,03,6,74,75.0,1,16,0,7.0,1,77,0,100.0,A,4,21.0,0.05,53,1
188801,1,28,8,67,5.0,0,17,15,5.0,4,77,1,11.0,A,7,20.0,0.222,81,4
159883,1,30,6,89,7.0,0,13,0,2.0,5,89,0,10.0,S,8,17.0,0.278,27,4
42424,0,48,6,24,10.0,0,12,0,2.0,2,29,1,15.0,N,2,20.0,0.182,93,2
15042,0,44,4,105,20.0,0,10,0,6.0,1,101,0,20.0,A,8,21.0,0.056,87,1
22161,0,36,6,40,50.0,1,11,0,,0,41,0,50.0,A,1,,0.0,77,1
160068,0,40,6,44,15.0,1,13,1,4.0,3,41,0,15.0,A,4,25.0,0.136,85,2
174271,1,01,6,56,18.0,0,13,0,4.0,2,65,1,18.0,A,2,19.0,0.091,30,1
37144,0,23,6,126,5.0,0,13,12,5.0,5,137,1,11.0,S,10,17.0,0.333,77,4
111457,0,24,6,41,9.0,1,12,0,4.0,6,41,0,9.0,S,6,18.0,0.286,93,4
64346,0,27,5,20,25.0,1,11,0,2.0,1,17,1,25.0,F,0,20.0,0.167,69,1
166792,0,17,4,15,15.0,0,11,0,,1,17,0,15.0,F,1,15.0,0.25,61,1
163950,0,23,6,29,15.0,1,12,3,4.0,3,29,1,20.0,A,3,22.0,0.214,66,2
97263,0,36,4,125,8.0,0,8,0,2.0,2,137,1,10.0,S,16,20.0,0.133,58,4
74145,0,36,4,97,5.0,0,7,2,2.0,5,101,1,5.0,S,5,18.0,0.385,63,4
122393,0,49,4,17,20.0,0,10,1,2.0,1,17,1,20.0,F,1,17.0,0.2,81,1
131565,0,35,6,52,15.0,10,12,0,6.0,2,53,0,15.0,A,4,17.0,0.125,93,1
120915,0,20,4,21,20.0,0,9,0,,1,17,0,20.0,F,1,21.0,0.143,48,1
191164,0, .,6,81,10.0,0,13,0,6.0,5,89,1,12.0,S,8,18.0,0.263,87,3
183052,1,40,6,105,5.0,0,14,2,5.0,6,113,1,7.0,A,8,16.0,0.316,80,4
63625,0,24,4,29,20.0,0,10,2,5.0,2,29,1,20.0,A,1,18.0,0.143,64,1
24016,0,41,4,20,15.0,0,10,0,4.0,1,17,1,15.0,F,1,20.0,0.143,84,1
129530,1,17,6,21,10.0,5,12,0,7.0,1,17,0,15.0,N,1,21.0,0.125,24,2
138100,0,26,4,112,18.0,4,7,21,2.0,2,113,1,18.0,A,7,15.0,0.222,40,2
163906,0,13,5,129,14.0,0,13,0,,1,137,0,14.0,A,11,17.0,0.059,50,1
66841,1,35,6,125,10.0,0,12,21,5.0,5,125,1,12.6,S,13,22.0,0.25,74,3
118880,0,41,5,121,5.0,0,12,0,,4,137,0,10.0,S,14,20.0,0.2,71,2
99338,1,35,6,56,10.0,1,14,2,7.0,3,65,1,10.0,S,6,16.0,0.15,87,3
171642,0,35,6,65,30.0,1,13,1,7.0,2,65,1,30.0,A,2,19.0,0.091,91,1
576,0,35,7,76,25.0,0,15,2,7.0,1,77,1,25.0,A,2,25.0,0.059,83,1
97788,0,41,6,29,10.0,0,16,0,,4,29,0,10.0,A,2,15.0,0.308,75,3
147758,1,02,6,44,10.0,0,16,0,,4,41,0,20.0,A,4,16.0,0.211,77,3
53403,0,17,6,40,10.0,0,13,0,2.0,4,41,0,20.0,A,3,17.0,0.19,50,4
147165,0,02,4,129,25.0,0,8,0,,1,137,0,30.0,A,13,18.0,0.071,78,1
181393,0,51,6,124,25.0,2,13,0,,2,137,0,25.0,A,21,18.0,0.091,58,1
66139,0,35,5,130,10.0,0,12,0,,8,137,1,20.0,S,25,21.0,0.421,73,4
170902,0,11,3,24,20.0,0,7,0,,1,29,0,20.0,N,1,24.0,0.1,56,1
99501,1,12,6,24,15.0,0,12,2,5.0,2,29,1,15.0,N,1,19.0,0.182,84,2
51149,0,36,6,75,5.0,0,13,4,7.0,5,77,1,11.0,S,8,19.0,0.263,69,3
9553,0,41,4,103,15.0,0,12,24,1.0,1,113,0,15.0,A,2,26.0,0.063,71,1
76097,0,45,6,44,5.0,0,12,0,,5,41,0,7.0,A,2,15.0,0.294,78,4
102163,1,23,5,15,25.0,0,11,0,6.0,1,17,1,25.0,F,1,15.0,0.25,43,1
58154,0,51,4,105,2.0,0,9,0,,4,113,0,5.0,S,13,20.0,0.222,79,3
169780,1,26,4,30,15.0,0,9,0,,2,29,0,15.0,A,0,26.0,0.143,44,1
30450,1,28,6,77,50.0,0,15,9,1.0,2,77,1,50.0,A,4,17.0,0.111,63,2
30019,0,41,6,31,10.0,0,12,0,3.0,3,29,0,10.0,A,2,21.0,0.25,34,3
97326,0,27,4,113,10.0,0,11,0,2.0,1,113,1,20.0,A,7,18.0,0.077,73,1
43564,1,28,3,24,20.0,0,7,1,6.0,1,29,1,20.0,N,1,24.0,0.1,85,1
105778,0,27,4,18,20.0,2,10,0,4.0,1,17,0,20.0,F,1,18.0,0.2,65,1
93601,0,04,3,20,15.0,0,8,0,,1,17,0,15.0,F,0,20.0,0.143,8,1
38392,1,06,4,32,20.0,0,10,0,2.0,2,29,0,20.0,A,0,18.0,0.143,91,1
1973,0,07,7,68,11.0,0,24,1,5.0,6,77,1,25.0,A,5,19.0,0.3,55,4
107259,0,24,6,32,25.0,0,14,0,3.0,4,29,0,30.0,A,1,20.0,0.222,75,3
134901,1,49,6,40,20.0,0,12,0,1.0,2,41,1,20.0,A,1,17.0,0.1,80,1
118809,0,14,3,20,15.0,2,8,8,7.0,1,17,1,15.0,F,1,20.0,0.143,92,1
107052,1,18,6,52,6.0,3,14,1,4.0,4,53,0,10.0,S,6,19.0,0.2,80,4
149725,0,03,6,41,6.0,0,14,0,,8,41,0,14.0,A,6,21.0,0.381,51,4
32952,0,40,6,128,15.0,2,13,0,1.0,4,137,1,16.0,A,13,20.0,0.19,65,1
5467,0,44,7,53,91.0,0,42,0,,5,53,0,100.0,A,3,19.0,0.227,99,1
163144,0,06,6,79,25.0,0,13,1,5.0,3,89,1,30.0,A,3,18.0,0.143,73,2
159696,1,49,4,17,15.0,0,10,0,2.0,1,17,1,15.0,F,1,17.0,0.2,69,1
83687,0,08,6,56,16.0,0,13,5,3.0,3,65,1,16.0,A,2,20.0,0.214,81,2
162703,0,13,5,88,11.0,0,13,0,7.0,3,89,0,11.0,S,8,16.0,0.158,87,2
27746,0,18,4,52,6.0,0,10,1,1.0,7,53,1,10.0,S,4,20.0,0.368,77,4
76749,0,41,6,67,10.0,2,12,0,1.0,4,77,1,11.0,A,3,15.0,0.19,82,3
62699,0,51,6,128,2.0,0,13,4,1.0,7,137,1,5.0,S,15,16.0,0.35,79,4
163216,0,01,5,33,21.0,1,11,9,5.0,2,41,0,21.0,A,1,19.0,0.143,22,1
167620,0,12,6,32,30.0,0,14,0,,5,29,0,50.0,A,3,17.0,0.294,74,4
167215,0,15,6,92,8.0,0,14,33,5.0,6,101,1,16.0,S,10,18.0,0.333,45,4
111550,0,40,6,56,10.0,0,12,0,5.0,5,65,1,12.0,A,4,22.0,0.278,86,3
30665,0,18,6,44,6.0,4,13,1,4.0,3,41,1,13.0,A,2,20.0,0.15,77,3
51133,0,43,6,57,10.0,0,12,0,4.0,5,65,0,10.0,S,4,19.0,0.227,88,2
34246,0,35,4,77,16.0,22,11,4,5.0,1,77,1,16.0,A,3,18.0,0.071,76,1
186817,0,10,2,15,0.0,0,8,0,2.0,1,17,1,15.0,E,0,15.0,0.5,33,1
80221,0,49,5,85,11.0,0,12,3,2.0,3,89,1,11.0,A,12,17.0,0.167,87,1
115215,0,38,6,34,10.0,1,12,0,1.0,4,41,1,10.0,A,2,17.0,0.235,32,3
22942,1,27,6,27,11.0,4,14,1,5.0,4,29,1,11.0,A,2,19.0,0.308,75,3
49920,0,11,6,91,12.0,0,14,8,7.0,5,101,1,12.0,A,7,16.0,0.227,74,2
36842,0,11,5,17,25.0,0,11,1,3.0,1,17,0,25.0,F,1,17.0,0.2,76,1
146835,1,18,5,33,25.0,0,11,5,5.0,2,29,0,25.0,A,2,29.0,0.118,93,1
187968,0,18,2,81,15.0,0,7,0,,6,89,0,15.0,E,13,18.0,0.75,88,4
142009,0,39,5,16,20.0,1,12,0,4.0,1,17,0,20.0,F,1,16.0,0.2,97,1
143168,1,03,6,41,5.0,0,12,9,7.0,6,41,1,5.0,A,5,17.0,0.286,32,4
46474,0,27,6,104,15.0,0,14,0,3.0,7,101,1,17.0,S,8,15.0,0.333,86,4
107123,0,44,6,24,20.0,1,14,0,1.0,3,29,0,20.0,N,3,17.0,0.273,86,3
94851,1,01,6,80,10.0,0,13,11,2.0,4,89,1,10.0,A,6,19.0,0.2,42,3
132648,0,40,6,69,20.0,0,13,0,4.0,4,77,0,20.0,A,4,19.0,0.182,83,1
86318,1,43,6,127,15.0,0,14,5,1.0,4,137,1,16.0,S,17,15.0,0.19,55,3
111854,0,31,6,49,20.0,0,12,12,2.0,2,53,1,20.0,A,3,19.0,0.111,24,1
29109,0,40,4,23,25.0,0,10,0,,1,29,0,25.0,N,1,23.0,0.143,87,1
172710,0,28,6,53,15.0,0,12,10,4.0,2,53,0,15.0,A,2,20.0,0.1,86,1
121652,0,24,6,45,10.0,2,12,1,7.0,4,41,0,10.0,A,2,19.0,0.235,87,3
60571,1,40,6,29,12.0,0,13,0,,4,29,0,15.0,A,3,17.0,0.364,69,3
131571,0,42,5,122,14.0,0,12,0,4.0,1,125,1,14.0,A,13,18.0,0.056,85,1
41931,0,38,6,44,12.0,1,15,1,4.0,6,41,0,12.0,S,7,17.0,0.286,73,4
20057,0,34,6,52,15.0,44,13,0,,3,53,0,15.0,A,3,26.0,0.136,39,2
140927,0,18,4,106,10.0,6,11,0,,6,113,0,10.0,A,7,18.0,0.4,90,4
115676,1,36,6,90,15.0,0,12,0,,4,101,1,20.0,A,6,23.0,0.182,38,1
187404,0,39,1,29,9.0,2,6,0,,3,29,1,10.0,E,3,17.0,0.5,85,3
24979,0,22,6,41,20.0,1,11,0,2.0,3,41,1,20.0,A,3,24.0,0.136,87,2
131488,0,15,4,17,15.0,30,10,15,2.0,1,17,1,15.0,F,1,17.0,0.2,26,1
20278,0,35,5,127,30.0,0,12,0,7.0,2,137,1,30.0,A,7,16.0,0.095,80,1
174956,1,40,4,35,15.0,0,10,3,2.0,4,41,0,15.0,A,2,15.0,0.267,64,2
187659,1,38,2,43,15.0,0,6,0,,1,41,0,15.0,E,1,27.0,0.125,88,1
58511,1,53,6,88,14.0,0,15,8,3.0,2,89,1,14.0,S,9,17.0,0.105,81,2
16038,0,44,4,44,20.0,0,9,0,,1,41,0,20.0,A,1,27.0,0.059,79,1
118140,0,34,6,76,25.0,0,13,7,4.0,2,77,1,25.0,A,5,20.0,0.1,61,2
162556,0,15,6,126,6.0,0,11,5,5.0,7,137,0,6.0,S,17,22.0,0.368,53,4
112944,1,22,6,128,14.0,0,14,0,2.0,3,137,0,14.0,S,9,18.0,0.167,80,2
2151,1,31,11,110,25.0,0,25,0,5.0,6,113,0,35.0,S,19,18.0,0.286,27,3
154499,0,39,6,92,20.0,26,13,7,4.0,2,101,1,20.0,A,6,17.0,0.1,59,2
148523,1,14,4,16,15.0,0,11,0,7.0,1,17,0,15.0,F,1,16.0,0.2,92,1
54563,0,35,6,125,19.0,0,15,11,7.0,2,125,1,19.0,A,7,18.0,0.095,93,1
1245,0,16,10,79,15.0,0,25,0,2.0,2,89,0,20.0,A,6,16.0,0.105,57,1
110756,0,39,6,44,15.0,93,15,0,,2,41,0,15.0,A,3,20.0,0.1,4,2
165409,0,14,5,128,15.0,0,10,0,,1,137,0,20.0,A,7,26.0,0.048,93,1
116985,0,07,6,57,15.0,0,12,7,6.0,2,65,1,15.0,A,2,16.0,0.105,40,1
72452,1,39,6,102,5.0,0,13,0,5.0,7,101,1,5.0,S,6,15.0,0.389,91,4
183972,0,11,4,29,25.0,6,7,0,5.0,3,29,0,25.0,A,2,17.0,0.3,55,2
119190,0,40,4,62,20.0,0,9,11,4.0,2,65,1,20.0,A,2,19.0,0.154,58,1
140592,0,41,5,99,14.0,0,13,0,,1,101,0,14.0,A,10,16.0,0.056,73,1
32857,1,27,6,105,15.0,9,14,0,4.0,2,113,0,15.0,A,5,16.0,0.143,84,2
166507,0,13,4,33,15.0,0,10,0,6.0,2,29,0,15.0,A,1,19.0,0.154,88,1
2166,0,47,10,124,11.0,0,21,0,4.0,7,137,0,11.0,S,10,18.0,0.389,78,4
119278,0,12,6,33,25.0,0,14,0,5.0,2,29,1,25.0,A,1,19.0,0.111,59,1
132444,1,40,6,75,20.0,0,13,24,4.0,1,77,0,20.0,A,3,17.0,0.05,88,1
30068,1,47,6,128,13.0,0,12,0,,3,137,0,13.0,A,7,21.0,0.188,72,2
131298,0,53,5,29,20.0,0,11,0,1.0,3,29,0,20.0,A,2,15.0,0.25,66,3
127744,1,35,5,130,10.0,0,12,9,4.0,2,137,1,12.0,A,7,17.0,0.111,86,2
145701,0,08,5,20,25.0,0,11,1,5.0,1,17,0,25.0,F,1,20.0,0.143,44,1
120772,1,30,6,28,24.0,3,13,3,4.0,2,29,0,24.0,A,1,17.0,0.167,38,1
140867,0,46,6,57,7.0,0,12,0,4.0,4,65,1,11.0,A,4,18.0,0.267,48,3
108836,0,43,4,130,10.0,2,8,0,2.0,5,137,1,11.0,S,9,17.0,0.357,89,3
12932,1,26,1,86,15.0,0,20,0,,4,89,0,19.0,E,7,18.0,0.444,52,2
78608,0,13,6,41,20.0,0,12,1,2.0,2,41,0,20.0,A,2,18.0,0.111,80,1
21602,0,37,4,116,20.0,0,8,0,,2,137,0,20.0,A,5,21.0,0.154,82,2
31239,1,47,4,33,15.0,0,9,23,3.0,2,29,1,15.0,A,2,24.0,0.111,73,1
7995,0,25,6,88,10.0,0,29,2,1.0,3,89,1,20.0,S,5,18.0,0.136,23,2
37887,0,08,5,74,20.0,0,10,1,2.0,1,77,1,20.0,A,3,26.0,0.05,58,1
