CONTROL_NUMBER,DONATED,CLUSTER_CODE,LIFETIME_CARD_PROM,LIFETIME_PROM,DONOR_AGE,PCT_ATTRIBUTE3,MOR_HIT_RATE,URBANICITY,PCT_OWNER_OCCUPIED,RECENT_CARD_RESPONSE_PROP,CARD_PROM_12,RECENT_RESPONSE_PROP,MONTHS_SINCE_ORIGIN,LAST_GIFT_AMT,RECENT_STAR_STATUS,RECENCY_STATUS_96NK,LIFETIME_GIFT_COUNT,PER_CAPITA_INCOME,LIFETIME_MIN_GIFT_AMT
190769,1,17,15,36,,28,0,S,92,0.5,6,0.3,41,10.0,0,A,7,14500,5.0
2027,0,18,34,90,73.0,41,18,S,62,0.182,11,0.364,77,40.0,1,S,16,13232,15.0
3579,1,34,10,37,37.0,11,0,T,68,0.2,7,0.182,29,10.0,0,N,3,29888,10.0
105801,0,35,13,32,35.0,27,0,T,89,0.222,6,0.15,41,12.0,0,A,4,19962,5.0
82085,0,44,20,55,,50,0,R,94,0.125,5,0.111,77,50.0,0,A,6,12925,5.0
53669,0,12,23,58,71.0,25,11,S,78,0.0,5,0.105,101,14.0,4,A,14,18681,3.0
63375,0,49,9,27,,29,0,R,77,0.2,5,0.214,29,20.0,0,A,3,12700,5.0
11875,0,06,12,53,78.0,54,8,U,96,0.111,5,0.158,29,100.0,0,A,4,49578,53.0
97026,1,24,23,57,50.0,57,1,C,67,0.545,6,0.381,77,22.0,1,S,14,16242,10.0
139411,0,14,11,28,38.0,50,0,S,94,0.143,4,0.111,41,15.0,0,A,3,23332,5.0
364,1,01,26,70,59.0,18,0,U,28,0.2,9,0.286,53,10.0,1,S,21,18262,5.0
92787,0,10,25,64,38.0,0,0,U,0,0.091,6,0.091,89,30.0,0,A,7,7168,10.0
137964,0,23,30,75,79.0,25,10,C,46,0.25,5,0.105,137,17.0,12,A,19,17352,2.0
190681,0,36,12,29,,18,16,T,67,0.0,4,0.053,41,17.0,0,A,2,8324,5.0
72040,0,41,34,80,81.0,28,3,T,35,0.4,6,0.294,137,10.0,1,S,32,9049,2.0
47419,0,13,17,45,,24,0,S,67,0.1,5,0.1,53,16.0,0,A,8,23165,3.0
4211,1,24,26,79,57.0,22,29,C,72,0.273,6,0.227,89,25.0,1,S,13,25784,5.0
89017,0,40,30,75,63.0,42,0,T,93,0.3,4,0.211,137,10.0,3,A,22,26498,5.0
64776,0,20,17,50,45.0,7,1,S,62,0.0,4,0.091,89,15.0,0,A,5,29561,10.0
86696,1,34,29,61,74.0,21,27,T,75,0.0,6,0.045,137,25.0,0,A,7,13446,5.0
88347,0,11,21,61,85.0,9,1,S,51,0.125,4,0.056,113,15.0,0,A,8,21188,10.0
149336,0,09,32,80,,0,0,U,14,0.364,6,0.318,125,5.0,1,S,30,10730,2.0
143895,0,13,20,48,,13,0,S,98,0.0,6,0.095,65,25.0,0,A,4,38925,10.0
75453,0, .,16,37,61.0,0,0,?,68,0.0,4,0.053,77,15.0,0,A,4,11436,3.0
148600,0,07,5,12,,35,0,U,40,0.5,4,0.333,29,20.0,0,F,1,13757,20.0
157728,1,17,20,52,,26,0,S,42,0.0,6,0.105,77,20.0,0,A,5,16054,10.0
146750,0,33,25,60,,0,12,C,63,0.0,4,0.077,137,15.0,0,A,9,15212,10.0
37489,0,21,12,33,41.0,0,0,S,56,0.375,6,0.222,29,12.0,1,S,5,16354,10.0
6185,1,05,29,95,72.0,8,2,U,86,0.2,8,0.095,89,20.0,0,A,11,15758,10.0
51485,0,24,21,50,80.0,12,4,C,86,0.111,6,0.15,77,5.0,0,A,10,38023,1.0
36303,0,28,19,50,,0,0,C,37,0.286,6,0.214,89,2.0,0,A,10,8063,1.0
60581,0,21,21,48,33.0,41,0,S,78,0.091,6,0.182,65,10.0,0,A,8,15572,10.0
171258,0,18,6,14,43.0,34,0,S,72,0.0,5,0.2,17,20.0,0,F,1,12746,20.0
190839,1,08,9,22,41.0,29,0,U,87,0.167,4,0.154,29,15.0,0,A,2,13460,10.0
113144,0,11,23,54,,52,0,S,61,0.091,5,0.091,77,16.0,0,A,8,20004,5.0
148104,0,12,27,65,61.0,31,1,S,75,0.2,6,0.158,101,25.0,0,A,9,21624,5.0
174932,1,40,21,57,,40,11,T,88,0.364,6,0.19,65,6.0,0,A,10,17104,5.0
173559,0,42,18,42,50.0,44,0,R,60,0.111,6,0.105,53,10.0,0,A,7,13734,5.0
87758,0,02,6,15,45.0,27,0,U,98,0.333,4,0.143,29,25.0,0,N,1,22757,25.0
8452,0,49,32,85,69.0,8,2,R,79,0.273,6,0.263,137,17.0,1,S,13,10979,3.0
24868,0,41,8,21,,44,0,T,59,0.25,6,0.25,17,20.0,0,N,2,15325,20.0
94799,0,03,6,16,,40,0,U,45,0.5,5,0.2,17,23.0,0,F,1,14403,23.0
185925,1,22,14,45,50.0,19,4,C,67,0.333,5,0.231,77,10.0,1,S,11,22845,1.0
139730,0,13,19,51,63.0,21,3,S,96,0.429,4,0.2,89,12.0,0,A,11,37587,3.0
92802,1,01,18,45,55.0,76,0,U,0,0.182,6,0.095,53,20.0,0,A,6,0,5.0
87121,1,28,6,15,71.0,22,0,C,42,0.333,4,0.167,17,20.0,0,F,1,7849,20.0
66600,0,16,27,63,66.0,14,1,S,90,0.1,6,0.19,113,10.0,0,A,11,17220,5.0
116500,0,16,24,60,48.0,5,9,S,82,0.455,6,0.35,77,10.0,1,S,30,12637,3.0
22831,0,14,5,14,48.0,41,5,S,95,0.5,4,0.2,17,15.0,0,F,1,26517,15.0
96253,0,36,28,66,75.0,39,2,T,84,0.091,6,0.048,101,25.0,0,A,9,13990,5.0
66663,0,12,18,44,69.0,31,22,S,99,0.111,6,0.2,53,15.0,0,A,9,23447,5.0
169179,0, .,31,69,76.0,0,1,?,54,0.1,6,0.143,137,30.0,0,A,7,11743,5.0
105827,1,30,28,77,47.0,41,0,C,61,0.333,12,0.316,77,25.0,0,A,19,9679,5.0
188812,1,11,11,24,78.0,32,3,S,72,0.167,6,0.167,29,20.0,0,A,3,17353,15.0
158773,0,24,26,59,75.0,46,0,C,87,0.0,6,0.1,113,25.0,0,A,9,23901,5.0
10398,0,01,22,73,,0,0,U,8,0.545,6,0.45,77,14.0,1,S,20,21669,2.0
102233,0,20,11,30,,27,0,S,67,0.0,6,0.267,29,20.0,0,A,5,7176,6.0
179568,0,16,25,67,74.0,12,16,S,76,0.2,5,0.143,89,10.0,6,A,23,10627,5.0
67497,0,39,26,66,78.0,26,26,T,86,0.2,6,0.2,101,45.0,1,S,11,13451,2.0
99711,0,11,21,52,60.0,41,8,S,80,0.333,6,0.316,89,7.0,0,A,10,19201,5.0
83128,0,49,10,25,,37,0,R,93,0.5,6,0.25,29,14.0,0,A,4,12455,5.0
80617,0,49,28,73,62.0,32,0,R,85,0.111,4,0.1,137,10.0,6,A,18,11071,2.0
63632,0,23,19,52,,32,6,C,57,0.25,6,0.222,89,15.0,0,A,8,20151,5.0
4589,0,21,18,65,56.0,22,16,S,93,0.182,5,0.273,53,5.0,0,A,15,12909,4.0
62504,0,49,21,56,77.0,26,0,R,80,0.0,4,0.059,101,15.0,0,A,7,11266,5.0
153501,0,05,18,44,81.0,26,0,U,52,0.1,6,0.143,65,15.0,0,A,5,19023,5.0
91744,0,14,25,69,53.0,38,2,S,98,0.0,6,0.045,101,15.0,0,A,8,24284,15.0
21919,0, .,25,60,,0,0,?,84,0.167,4,0.063,137,10.0,0,A,17,10674,1.0
48205,0,30,6,14,53.0,62,0,C,70,0.5,5,0.2,17,25.0,0,F,1,10204,25.0
21480,0,43,23,57,68.0,25,0,R,80,0.111,6,0.053,89,20.0,0,A,5,25484,10.0
56346,1,49,30,70,55.0,21,0,R,82,0.2,5,0.19,137,10.0,4,A,16,11320,5.0
61911,0,32,7,17,31.0,32,3,C,62,0.0,3,0.083,29,15.0,0,N,1,9954,15.0
162140,0,02,26,61,69.0,0,1,U,93,0.091,6,0.045,101,15.0,12,A,9,20871,5.0
25576,1,11,13,34,83.0,22,16,S,55,0.0,2,0.083,89,15.0,0,A,11,19960,3.0
71862,0,39,15,34,58.0,16,0,T,83,0.444,6,0.294,41,10.0,1,S,7,12384,3.0
186232,1, .,17,43,,0,1,?,58,0.4,7,0.3,41,22.0,0,A,11,16688,2.0
81696,0,21,32,78,67.0,25,0,S,62,0.3,4,0.333,137,5.0,1,S,41,9945,1.0
83959,1,11,33,83,59.0,23,0,S,71,0.0,6,0.227,125,12.0,1,S,25,23589,5.0
2855,0,08,25,64,61.0,23,0,U,81,0.0,10,0.095,77,20.0,0,A,7,12192,2.0
140204,0,24,7,21,45.0,61,1,C,86,0.25,4,0.167,29,16.0,0,A,2,6553,5.0
157260,0,13,14,33,69.0,19,42,S,86,0.222,5,0.1,41,15.0,0,A,4,39424,10.0
176380,1,24,12,28,48.0,25,3,C,87,0.25,6,0.176,29,20.0,0,A,3,21364,5.0
145633,0,29,19,49,82.0,0,25,C,94,0.143,6,0.067,89,20.0,0,A,5,20460,20.0
2615,0,11,29,68,,16,0,S,72,0.091,10,0.136,113,25.0,0,A,8,19298,10.0
80975,0,45,24,64,66.0,23,0,R,66,0.286,6,0.176,113,8.0,1,S,14,8573,3.0
169106,1,40,22,65,52.0,0,0,T,56,0.2,3,0.083,113,5.0,1,S,20,18427,3.0
178430,0,20,20,51,,33,0,S,67,0.125,6,0.235,77,15.0,0,A,9,13945,5.0
160319,0,24,14,40,39.0,60,0,C,83,0.0,3,0.063,65,25.0,0,E,3,15328,25.0
12829,0,40,13,48,,34,0,T,85,0.429,6,0.357,41,11.0,0,A,8,13966,5.0
191482,0, .,24,58,44.0,38,0,?,92,0.1,6,0.095,101,16.0,0,A,7,15786,5.0
12792,0,18,14,53,,26,0,S,86,0.222,7,0.278,29,15.0,0,A,10,19316,3.0
114401,0,49,23,59,67.0,29,0,R,85,0.167,6,0.118,113,6.0,0,A,9,11179,5.0
127481,0,11,8,21,71.0,15,9,S,56,0.75,5,0.3,29,10.0,0,N,3,26787,2.0
35581,1,12,15,42,68.0,31,0,S,31,0.143,4,0.118,89,15.0,0,A,7,16729,5.0
124520,1,27,25,65,54.0,36,12,C,51,0.636,6,0.474,89,10.0,1,S,21,12329,3.0
150838,0,12,10,25,53.0,45,0,S,90,0.333,5,0.214,29,25.0,0,A,3,20616,10.0
166416,1,07,6,14,44.0,37,1,U,37,0.0,5,0.2,17,20.0,0,F,1,11177,20.0
38663,0,19,24,63,51.0,42,0,S,57,0.111,6,0.15,101,10.0,1,S,10,13498,2.0
184223,0,16,10,26,,42,0,S,84,0.25,2,0.211,41,20.0,0,A,5,12699,10.0
76764,0,45,25,66,47.0,17,4,R,76,0.125,5,0.105,113,14.0,11,A,13,10422,5.0
131260,0,22,28,68,49.0,19,15,C,47,0.111,6,0.05,113,25.0,0,A,12,10286,5.0
101332,0,53,23,59,69.0,22,0,R,73,0.182,6,0.1,77,24.0,1,S,17,9507,5.0
43015,0,45,28,63,73.0,26,0,R,82,0.111,6,0.053,125,20.0,0,A,10,10306,3.0
59656,0,40,30,72,53.0,28,0,T,93,0.222,6,0.1,137,12.0,1,S,17,15506,3.0
30085,0,49,6,16,,38,0,R,71,0.25,3,0.1,29,20.0,0,N,1,13669,20.0
43041,0,37,26,59,77.0,17,1,T,53,0.0,6,0.095,113,25.0,13,A,8,12530,5.0
94397,0,09,9,22,,17,0,U,35,0.333,5,0.4,29,10.0,0,A,7,12078,10.0
72851,1,31,34,81,85.0,30,3,C,38,0.091,6,0.091,137,30.0,0,A,19,7937,3.0
167396,1,13,6,15,,19,0,S,90,0.0,4,0.143,17,20.0,0,F,1,33464,20.0
181885,0,39,19,45,29.0,41,0,T,86,0.0,6,0.053,65,20.0,0,A,6,11407,5.0
66160,0,48,25,61,37.0,22,0,R,64,0.25,4,0.133,137,25.0,13,A,19,14897,2.0
182395,1,25,24,59,71.0,53,0,C,18,0.111,4,0.1,89,10.0,0,A,10,11983,5.0
56525,0,25,17,40,61.0,25,1,C,25,0.364,6,0.286,41,12.0,0,A,10,11623,3.0
1042,1,34,25,67,,22,10,T,64,0.333,4,0.263,113,9.0,0,A,16,14958,3.0
172097,0,18,11,28,,57,7,S,89,0.25,5,0.167,29,15.0,0,A,3,12928,10.0
101385,0,49,21,55,,29,0,R,74,0.111,6,0.105,77,25.0,0,A,6,11376,5.0
143110,0,01,10,25,34.0,42,2,U,42,0.286,4,0.125,29,16.0,0,A,2,12874,10.0
151865,0,16,21,46,78.0,41,2,S,70,0.636,6,0.474,65,6.0,1,S,19,11845,3.0
126494,0,37,30,75,,12,4,T,93,0.182,6,0.227,125,10.0,1,S,23,10159,4.0
46844,1,51,23,54,,30,0,R,76,0.143,4,0.214,125,10.0,1,S,13,9654,5.0
122716,0,27,10,29,56.0,24,8,C,39,0.333,6,0.4,29,10.0,0,A,6,15870,5.0
57790,0,51,27,61,35.0,27,0,R,70,0.1,6,0.095,113,20.0,0,A,8,9496,10.0
46822,0,34,17,42,60.0,0,9,T,65,0.5,3,0.333,137,6.0,1,S,21,11859,2.0
79743,0,49,25,61,46.0,24,0,R,72,0.1,6,0.095,89,15.0,17,A,12,8948,3.0
85390,1,42,24,61,50.0,44,2,R,95,0.273,6,0.19,77,11.0,0,A,22,12449,3.0
22161,0,36,14,33,,36,0,T,77,0.0,6,0.0,41,50.0,0,A,2,12572,50.0
86355,0,40,13,31,,20,0,T,79,0.111,5,0.1,41,20.0,0,A,4,12244,5.0
188045,0,17,17,39,,42,0,S,26,0.25,1,0.125,101,40.0,5,E,21,18380,5.0
163233,0,02,5,13,,14,0,U,86,0.5,4,0.2,17,15.0,0,F,1,20581,15.0
169345,0,12,25,62,,10,0,S,55,0.0,4,0.059,113,15.0,0,A,9,11652,3.0
167838,1,28,33,84,63.0,29,34,C,86,0.3,6,0.286,137,10.0,1,S,32,13687,3.0
183694,0,42,7,18,,55,0,R,41,0.333,5,0.143,17,25.0,0,F,1,10379,25.0
171788,0,10,13,32,32.0,48,2,U,55,0.125,6,0.294,41,20.0,0,A,9,9093,2.0
172140,1,35,24,59,45.0,40,0,T,88,0.0,6,0.05,77,20.0,11,A,10,19738,5.0
163261,0,02,20,49,,9,1,U,67,0.0,6,0.19,65,10.0,1,S,11,17270,5.0
42214,0,24,20,44,60.0,37,0,C,94,0.429,4,0.273,113,15.0,0,A,13,20207,5.0
69885,0,46,8,21,68.0,34,0,R,83,0.4,4,0.167,29,15.0,0,A,2,11173,5.0
45009,0,28,24,57,,28,2,C,83,0.091,6,0.091,89,28.0,0,A,7,16285,5.0
73057,0,44,25,60,51.0,48,0,R,91,0.0,6,0.111,101,25.0,0,A,7,12459,3.0
163771,0,11,22,56,27.0,25,0,S,60,0.0,6,0.059,89,18.0,0,A,9,24002,5.0
56040,0,43,5,17,,35,0,R,89,0.5,4,0.4,17,10.0,0,N,3,8765,5.0
160369,0,23,30,72,71.0,12,1,C,74,0.333,6,0.188,125,40.0,0,A,18,17483,7.0
19020,1,34,15,39,69.0,45,1,T,82,0.2,6,0.143,41,10.0,0,A,5,18048,10.0
25834,0,27,13,32,49.0,30,2,C,80,0.0,6,0.063,41,30.0,0,A,3,16017,10.0
86917,0,30,20,54,,31,3,C,57,0.0,4,0.077,113,16.0,0,A,10,7309,3.0
186375,1,23,6,21,,23,0,C,57,0.5,5,0.2,17,10.0,0,F,2,19213,10.0
137842,0,27,16,39,51.0,53,0,C,55,0.2,6,0.143,41,15.0,5,A,7,14216,5.0
63472,0,27,5,13,75.0,29,5,C,64,0.5,4,0.2,17,15.0,0,F,1,11369,15.0
171948,0,08,21,51,74.0,39,7,U,92,0.0,6,0.059,89,34.0,0,A,6,22984,10.0
152027,0,11,28,63,57.0,28,0,S,72,0.1,6,0.158,113,30.0,0,A,7,29414,10.0
165379,0,13,13,35,43.0,46,4,S,90,0.0,4,0.091,77,20.0,0,A,4,35648,5.0
13931,0, .,11,55,83.0,0,0,?,86,0.5,7,0.364,29,5.0,0,A,16,13705,4.0
165019,0,34,6,14,53.0,32,0,T,62,0.5,5,0.2,17,25.0,0,F,1,17476,25.0
182114,0,12,12,33,,42,0,S,80,0.0,3,0.071,53,38.0,0,E,3,22042,10.0
21297,0,53,33,75,59.0,17,0,R,82,0.636,6,0.474,137,5.0,1,S,38,8487,1.25
127014,0,22,23,54,78.0,0,30,C,10,0.3,6,0.19,89,25.0,0,A,7,22798,10.0
68677,0,18,14,36,83.0,52,12,S,94,0.0,6,0.067,53,20.0,0,A,3,14182,10.0
115636,0,14,25,70,55.0,50,1,S,91,0.143,4,0.118,137,10.0,0,A,15,27739,3.0
111597,0,32,6,18,63.0,0,0,C,64,0.5,5,0.333,17,15.0,0,N,3,5582,8.0
125132,0,15,17,40,51.0,24,0,S,53,0.0,5,0.105,65,17.0,0,A,4,25822,10.0
160258,1,23,20,50,79.0,13,3,C,70,0.222,6,0.278,65,15.0,0,A,10,19931,5.0
49614,0,50,8,24,,25,0,R,82,0.0,2,0.154,41,15.0,0,E,3,3617,3.0
46957,1,53,6,15,79.0,25,20,R,51,0.667,4,0.333,17,10.0,0,N,3,12409,3.0
148523,1,14,5,13,79.0,21,0,S,92,0.5,4,0.2,17,15.0,0,F,1,33614,15.0
5967,1,53,28,105,46.0,24,0,R,93,0.143,5,0.176,137,8.0,0,A,26,9355,5.0
164054,0,14,6,15,57.0,31,0,S,96,0.0,4,0.0,29,25.0,0,N,1,47350,25.0
136390,0,23,29,66,77.0,7,2,C,96,0.571,5,0.313,137,5.0,1,S,15,22351,1.0
45367,1,02,7,19,32.0,41,0,U,97,0.25,4,0.1,29,25.0,0,N,1,18415,25.0
9876,0,14,23,85,68.0,52,0,S,97,0.1,6,0.095,77,0.0,0,A,15,20826,0.0
118344,0,36,30,71,57.0,28,0,T,69,0.444,6,0.35,125,6.0,0,A,21,9928,3.0
42778,1,33,14,34,41.0,17,0,C,70,0.0,4,0.05,41,15.0,0,A,4,11222,5.0
161856,1,24,18,50,78.0,27,0,C,65,0.0,4,0.091,113,15.0,0,A,5,16795,5.0
143672,1,13,24,59,,11,0,S,97,0.545,6,0.368,77,15.0,1,S,19,74322,3.0
58006,0,43,6,15,45.0,29,0,R,78,0.25,3,0.1,29,20.0,0,N,1,8407,20.0
128829,0,11,30,70,35.0,32,2,S,52,0.4,5,0.389,125,5.0,1,S,19,13401,3.0
45338,1,16,24,55,27.0,29,0,S,88,0.273,6,0.15,89,15.0,0,A,8,14431,10.0
53496,1,18,23,58,47.0,41,1,S,85,0.364,6,0.227,77,21.0,1,S,14,14065,5.0
33773,1,42,10,22,,33,0,R,73,0.286,4,0.133,41,16.0,0,A,2,17783,10.0
182361,0,27,12,29,51.0,51,0,C,51,0.125,5,0.111,41,15.0,0,A,3,12084,4.0
172730,0,28,27,68,75.0,16,29,C,90,0.0,4,0.053,137,12.0,11,A,15,18624,5.0
1292,1,29,15,40,47.0,5,0,C,74,0.25,6,0.188,29,7.0,0,A,5,14602,5.0
184221,0,12,9,24,81.0,41,0,S,86,0.4,6,0.333,29,9.0,0,A,4,14583,5.0
145521,1,02,34,90,,42,0,U,77,0.273,6,0.182,137,17.0,1,S,29,22684,5.0
96505,0,46,29,70,72.0,25,0,R,91,0.182,6,0.273,113,17.0,1,S,17,17458,3.0
28258,0,10,14,32,79.0,25,1,U,33,0.0,6,0.1,41,20.0,0,A,3,5359,5.0
17367,0,40,14,31,31.0,45,0,T,82,0.5,6,0.316,41,7.0,1,S,7,15026,3.0
18351,0,47,17,47,40.0,51,2,R,82,0.0,4,0.067,89,16.0,0,A,5,10811,10.0
158425,0,07,7,18,,42,0,U,83,0.25,4,0.1,29,25.0,0,N,1,18401,25.0
111615,1,32,27,61,44.0,0,0,C,75,0.125,3,0.188,137,20.0,1,S,15,8075,5.0
144802,0,13,9,21,53.0,22,0,S,98,0.4,6,0.2,29,20.0,0,N,2,85199,15.0
13748,1, .,33,96,72.0,0,0,?,90,0.1,8,0.19,113,10.0,3,A,26,29544,5.0
112406,1,43,7,18,,39,0,R,81,0.667,5,0.286,17,25.0,0,N,2,10200,20.0
92652,0,42,8,22,65.0,34,0,R,73,0.0,4,0.154,29,17.0,0,A,2,15430,15.0
163420,0,03,10,25,67.0,46,1,U,28,0.143,5,0.143,29,20.0,0,A,2,16959,20.0
36516,0,08,10,24,27.0,10,0,U,87,0.167,6,0.231,29,10.0,0,A,4,14564,3.0
109996,1,42,17,48,27.0,63,0,R,83,0.143,4,0.118,77,19.0,0,A,5,14607,10.0
177842,0,48,15,37,69.0,30,1,R,79,0.0,6,0.125,53,20.0,0,A,3,16602,10.0
38987,1,20,32,78,71.0,34,17,S,80,0.2,6,0.263,137,10.0,1,S,21,19845,5.0
69410,0,11,6,14,35.0,38,2,S,75,0.5,5,0.2,17,25.0,0,F,1,25511,25.0
32914,0,13,28,63,37.0,23,20,S,94,0.143,6,0.056,137,25.0,0,A,8,27280,10.0
88903,0,27,15,35,49.0,26,0,C,83,0.0,4,0.095,41,15.0,0,A,4,14338,10.0
114451,0,43,30,66,83.0,26,0,R,87,0.0,4,0.0,137,18.0,0,A,10,11045,5.0
36746,0,18,19,51,41.0,30,3,S,52,0.25,5,0.158,77,6.0,1,S,12,20276,5.0
161625,0,05,35,69,57.0,11,0,U,89,0.1,6,0.1,137,30.0,0,A,6,13790,10.0
159039,1,26,27,73,77.0,24,0,C,62,0.091,6,0.136,113,25.0,1,S,20,17943,5.0
45666,1,33,10,24,57.0,6,4,C,88,0.333,6,0.357,29,6.0,0,A,5,11438,5.0
141308,1,16,21,51,41.0,36,0,S,80,0.222,6,0.1,77,5.0,1,S,13,11994,2.0
58566,1,40,10,26,74.0,31,2,T,81,0.167,5,0.133,29,20.0,0,A,3,13407,5.0
23263,1,49,17,42,64.0,28,8,R,75,0.182,6,0.136,41,20.0,0,A,5,11313,10.0
126893,0,35,12,28,33.0,57,0,T,88,0.375,6,0.167,29,20.0,0,A,3,20635,20.0
45034,0,29,16,41,,10,0,C,84,0.222,6,0.263,53,8.0,1,S,10,18858,3.0
141483,0,03,22,58,,32,0,U,66,0.2,6,0.143,77,30.0,1,S,13,31331,3.0
163757,1,13,10,23,43.0,23,0,S,74,0.167,6,0.231,29,30.0,0,A,4,26682,5.0
124104,1,28,20,47,47.0,0,0,C,87,0.091,6,0.19,65,25.0,1,S,8,18517,10.0
156485,1,03,25,67,56.0,31,5,U,43,0.0,4,0.063,137,12.0,0,A,15,18284,3.0
100367,0,20,9,25,,24,11,S,40,0.6,6,0.273,29,20.0,0,N,3,17097,10.0
110633,0,51,4,12,,28,0,R,80,0.0,4,0.0,17,20.0,0,F,1,7610,20.0
20106,1,46,12,26,71.0,24,0,R,82,0.375,6,0.286,41,14.0,0,A,4,14449,10.0
181242,0,16,21,49,,29,0,S,23,0.182,6,0.273,65,5.0,1,S,19,6255,2.0
124114,0,28,22,53,57.0,48,2,C,85,0.0,6,0.059,101,20.0,0,A,7,13770,5.0
83990,0,18,10,21,,15,0,S,67,0.111,3,0.176,29,20.0,0,A,3,11865,10.0
23735,0,39,8,21,38.0,54,4,T,81,0.2,4,0.167,29,15.0,0,A,2,9634,5.0
56799,0,11,5,11,,25,0,S,62,0.5,4,0.25,17,15.0,0,F,1,26084,15.0
147878,0,13,20,52,51.0,5,0,S,95,0.0,6,0.15,77,20.0,1,S,6,93365,5.0
171415,0,27,17,52,39.0,47,0,C,91,0.0,4,0.071,89,15.0,0,A,6,16879,5.0
152281,0,18,12,30,37.0,44,1,S,86,0.0,5,0.063,41,25.0,0,A,2,17347,5.0
61652,0,49,4,10,59.0,44,12,R,90,0.0,3,0.5,17,20.0,0,E,1,13504,20.0
125516,0,08,24,67,,20,0,U,72,0.455,6,0.421,77,20.0,1,S,29,8166,5.0
111990,0,48,30,68,79.0,14,7,R,80,0.222,5,0.176,137,15.0,1,S,17,10106,5.0
128361,0,28,9,21,,44,0,C,85,0.2,5,0.167,29,20.0,0,A,2,16777,5.0
34457,0, .,24,58,83.0,0,0,?,69,0.091,6,0.182,89,20.0,5,L,10,8358,4.0
27638,0,35,29,63,,51,0,T,93,0.222,4,0.1,137,17.0,0,A,13,17344,5.0
81105,0,27,18,49,64.0,31,14,C,87,0.143,4,0.059,77,16.0,0,A,6,13747,5.0
96606,0,31,25,59,86.0,0,0,C,84,0.182,6,0.143,89,20.0,1,S,15,12654,5.0
24129,0,36,14,38,48.0,26,0,T,72,0.143,5,0.111,65,15.0,0,A,4,8085,5.0
142564,1,05,13,31,73.0,16,1,U,92,0.0,6,0.053,41,19.0,0,A,3,16702,5.0
131189,0,39,9,23,63.0,51,5,T,63,0.4,6,0.3,29,5.0,0,N,3,10173,5.0
60490,1,35,26,66,45.0,24,2,T,94,0.0,6,0.077,113,45.0,0,A,12,18907,2.0
26104,0,24,23,58,72.0,59,8,C,93,0.182,6,0.19,77,10.0,1,S,12,22485,5.0
162781,0,18,30,75,72.0,26,28,S,82,0.111,6,0.053,137,25.0,11,A,19,15752,1.0
2168,0,12,23,55,45.0,50,2,S,85,0.364,11,0.318,41,12.0,0,A,11,20755,5.0
63936,0,44,21,51,49.0,28,0,R,86,0.111,6,0.211,89,10.0,1,S,9,13332,3.0
95409,0,49,14,32,67.0,36,11,R,76,0.111,6,0.15,41,20.0,0,A,4,13847,4.0
51520,1,26,13,29,,19,1,C,31,0.111,6,0.111,29,6.0,0,A,4,15936,6.0
118819,1,24,20,54,,53,0,C,67,0.444,6,0.2,77,20.0,0,A,9,12335,5.0
155965,0,27,31,76,57.0,59,1,C,82,0.0,6,0.136,113,31.0,3,A,14,11674,15.0
85110,0,36,15,33,66.0,26,0,T,66,0.6,6,0.412,41,6.0,1,S,10,12094,3.0
64476,0,40,5,12,,21,11,T,83,0.0,3,0.0,29,15.0,0,F,1,14173,15.0
79080,0,12,29,66,47.0,21,0,S,69,0.273,6,0.19,113,16.0,1,S,14,17593,5.0
110756,0,39,15,39,,15,0,T,4,0.111,6,0.1,41,15.0,0,A,4,7656,3.0
172508,0,53,20,48,62.0,10,3,R,56,0.182,6,0.182,65,15.0,0,A,12,8958,5.0
87217,1,43,18,41,71.0,27,0,R,65,0.111,6,0.1,53,15.0,12,A,5,8402,10.0
161838,1,25,19,51,54.0,24,0,C,39,0.444,6,0.278,77,16.0,0,A,8,13811,5.0
83446,0,46,19,50,80.0,38,1,R,71,0.125,6,0.053,65,21.0,0,A,5,17694,2.0
167465,0,18,24,57,58.0,74,0,S,75,0.4,6,0.333,125,10.0,1,S,13,17653,3.0
26272,0,22,5,11,,29,0,C,44,0.0,4,0.25,17,15.0,0,F,1,12989,15.0
130892,0,35,15,44,43.0,52,0,T,86,0.167,4,0.063,65,20.0,0,A,3,18504,15.0
86038,0,36,20,53,55.0,31,0,T,66,0.125,5,0.056,77,15.0,13,A,8,10647,3.0
60372,0,16,27,62,80.0,23,1,S,98,0.125,4,0.105,137,15.0,0,A,9,17812,2.0
103775,0,37,10,25,,27,0,T,80,0.143,4,0.118,29,20.0,0,A,2,10170,10.0
48660,0,27,4,12,69.0,23,10,C,65,0.0,4,0.25,17,25.0,0,F,1,10163,25.0
175074,0,18,10,24,32.0,33,0,S,64,0.5,6,0.333,29,5.0,0,A,4,17571,3.0
52938,0,35,8,22,56.0,29,0,T,86,0.4,4,0.154,29,15.0,0,A,2,17610,5.0
168714,0,30,30,70,75.0,37,0,C,55,0.375,6,0.176,137,9.0,1,S,15,6964,3.0
161634,1,27,19,47,34.0,40,13,C,63,0.143,4,0.059,89,15.0,0,A,5,7245,5.0
103485,0,43,26,67,74.0,35,4,R,88,0.5,4,0.333,137,4.0,1,S,24,9827,3.0
84101,0,13,19,51,55.0,13,6,S,90,0.0,5,0.048,77,15.0,0,A,7,25787,10.0
