CONTROL_NUMBER,DONATED,CLUSTER_CODE,MOR_HIT_RATE,MEDIAN_HOME_VALUE,PUBLISHED_PHONE,INCOME_GROUP,IN_HOUSE,DONOR_GENDER,LIFETIME_CARD_PROM,SES,DONOR_AGE,LIFETIME_MAX_GIFT_AMT,MONTHS_SINCE_LAST_GIFT,LIFETIME_GIFT_RANGE,PCT_ATTRIBUTE3,FILE_CARD_GIFT,RECENCY_STATUS_96NK,MONTHS_SINCE_FIRST_GIFT,PCT_ATTRIBUTE4
175298,0,07,1,613,0,4.0,0,M,13,2,62.0,15.0,20,5.0,43,5,S,33,27
132721,0,45,0,504,1,,0,F,12,2,,17.0,18,7.0,25,0,A,34,43
60410,0,39,0,933,0,1.0,0,M,17,2,,15.0,19,9.0,46,4,A,44,19
162511,0,17,4,2346,0,5.0,0,F,27,2,55.0,13.0,18,10.0,28,10,A,130,14
158843,1,40,0,1905,0,3.0,0,F,10,2,55.0,12.0,15,2.0,38,2,N,26,24
102207,0,31,0,0,1,2.0,0,F,20,3,79.0,5.0,16,2.0,22,8,S,80,54
154122,0,39,0,740,0,5.0,0,F,10,2,46.0,13.0,19,8.0,18,2,A,28,38
32914,0,13,20,734,1,2.0,0,F,28,1,37.0,25.0,25,15.0,23,6,A,116,61
173272,0,42,0,1297,0,3.0,0,F,6,1,57.0,20.0,16,0.0,30,1,F,16,35
56785,0,20,2,613,1,3.0,0,M,24,2,63.0,10.0,18,5.0,19,6,S,76,70
152590,0,24,0,1775,0,5.0,0,M,4,1,,20.0,15,0.0,24,0,E,15,40
154697,0,42,0,1279,0,3.0,0,F,14,1,27.0,20.0,25,15.0,20,2,A,41,44
190313,1,35,0,1002,1,,0,M,10,1,,10.0,18,8.0,58,6,E,86,16
7491,0,51,1,280,1,1.0,1,F,30,3,80.0,7.0,6,5.0,21,12,S,113,38
57469,0,42,0,0,0,3.0,0,U,22,1,41.0,12.0,26,9.0,33,11,A,80,33
148777,0,14,0,3017,0,7.0,0,F,5,1,63.0,15.0,16,0.0,30,1,F,16,37
95525,1,46,0,606,0,3.0,0,M,15,2,,50.0,18,25.0,31,1,A,44,39
159636,0,28,0,806,0,4.0,0,U,31,2,65.0,15.0,26,10.0,37,19,A,128,35
15411,0,36,5,459,1,4.0,0,F,26,2,73.0,11.0,18,9.0,15,6,S,126,23
124521,0,27,20,575,1,5.0,0,F,24,2,73.0,26.0,19,21.0,43,5,A,86,16
7116,0,45,0,380,1,,1,M,27,2,82.0,21.0,16,18.0,27,5,A,91,36
35306,1,26,0,833,0,4.0,0,F,15,2,41.0,20.0,17,15.0,36,2,A,64,38
131680,0,28,9,767,1,3.0,0,F,23,2,58.0,5.0,18,3.0,44,11,S,76,27
129372,0,12,0,1316,0,,0,M,15,1,75.0,15.0,15,12.0,32,4,A,44,15
24321,0,47,0,406,0,,0,M,20,2,74.0,20.0,16,15.0,14,6,S,79,53
80199,0,39,1,632,0,1.0,0,M,20,2,31.0,32.0,26,22.0,27,4,A,56,25
124826,0,49,0,369,0,4.0,0,M,6,2,49.0,20.0,24,0.0,36,1,N,24,26
165099,0,11,0,1724,0,7.0,0,F,5,1,,15.0,16,0.0,23,1,F,16,29
57677,0,13,0,1202,1,7.0,0,F,19,1,49.0,11.0,16,9.0,33,1,A,79,23
111281,0,47,240,633,1,2.0,0,M,16,2,,15.0,22,10.0,29,2,A,76,35
128493,0,44,0,490,0,,0,M,19,2,,20.0,21,10.0,37,5,A,93,33
111316,0,36,15,474,1,4.0,0,M,21,2,44.0,12.0,18,10.0,36,4,A,88,38
144206,0,10,0,0,0,,0,M,8,4,,15.0,23,12.0,0,1,A,38,0
7237,0,20,0,2534,0,7.0,1,M,32,2,73.0,15.0,21,10.0,30,15,A,119,36
98374,1,28,5,376,1,2.0,0,F,30,2,77.0,15.0,23,10.0,13,11,A,125,53
3965,0,13,25,4500,1,7.0,1,M,38,1,,50.0,17,47.0,16,5,A,126,52
168368,1,14,20,3256,1,5.0,0,M,25,1,53.0,20.0,24,15.0,45,4,A,104,26
120291,0,39,0,563,0,,0,M,24,2,66.0,7.0,17,4.0,51,8,S,66,11
117640,0,21,0,0,0,2.0,0,M,31,3,80.0,17.0,16,15.0,0,9,S,115,0
172552,0,51,0,735,0,2.0,0,M,15,3,67.0,15.0,26,10.0,27,1,A,56,40
75522,1,27,0,600,0,,0,M,21,2,,10.0,16,8.0,30,6,A,87,37
81061,0,48,0,571,0,2.0,0,F,22,2,67.0,15.0,16,11.0,18,6,A,75,50
16160,0,39,0,565,1,,0,U,28,2,,25.0,18,17.0,37,2,A,102,33
3414,0,41,30,600,1,3.0,1,F,19,3,65.0,25.0,15,22.0,20,2,A,77,27
93917,0,10,1,520,1,2.0,0,F,30,4,78.0,25.0,24,15.0,59,4,A,123,0
118361,1,42,22,962,0,4.0,0,F,29,1,75.0,13.0,15,10.0,29,11,S,105,47
82216,0,48,0,575,0,2.0,0,M,11,2,,10.0,17,5.0,21,2,A,30,68
170577,0,02,1,1600,1,5.0,0,M,16,1,67.0,20.0,18,15.0,34,2,A,44,27
62119,0,39,2,416,1,2.0,0,F,31,2,83.0,20.0,16,17.0,35,9,S,127,33
25803,0,24,1,942,1,5.0,0,F,11,1,39.0,25.0,15,10.0,53,3,A,29,10
166356,0,13,0,5813,0,,0,F,22,1,86.0,25.0,18,21.0,45,5,A,65,49
36528,1,19,27,934,1,6.0,0,F,19,2,74.0,50.0,18,40.0,48,2,A,89,19
67103,0,40,20,737,1,5.0,0,F,26,2,38.0,13.0,20,8.0,22,8,S,103,40
9553,0,41,24,478,0,1.0,1,M,22,3,72.0,15.0,26,5.0,34,2,A,103,45
93519,0,10,0,713,0,,0,M,22,4,,50.0,26,30.0,3,6,A,77,60
70366,0,45,25,298,1,1.0,0,M,14,2,49.0,15.0,22,5.25,19,3,A,36,50
155438,0,08,0,1038,0,,0,F,26,3,86.0,12.0,17,10.0,37,11,A,103,28
92200,0,23,0,1279,1,1.0,0,M,20,1,83.0,15.0,21,12.0,16,6,A,105,50
120718,0,53,1,285,1,4.0,0,M,29,3,81.0,25.0,17,20.0,16,13,S,113,48
158025,0,35,0,0,0,7.0,0,M,12,1,79.0,25.0,18,15.0,42,2,A,32,10
88137,0,20,0,1168,1,4.0,0,M,13,2,73.0,15.0,19,10.0,32,1,S,40,38
184221,0,12,0,820,1,1.0,0,F,9,1,81.0,11.0,21,6.0,41,2,A,31,14
72166,1,39,0,483,0,2.0,0,F,7,2,39.0,16.0,15,6.0,37,1,N,23,22
125269,0,16,1,477,0,1.0,0,M,17,2,37.0,25.0,18,20.0,32,1,S,44,56
109415,0,51,0,308,0,,0,F,10,3,,40.0,15,30.0,34,2,A,31,35
182112,0,31,1,632,1,3.0,0,M,12,3,27.0,10.0,18,5.0,46,1,A,32,9
137637,0,48,0,730,0,,0,F,20,2,,40.0,25,15.0,24,2,A,63,57
156428,1,01,0,1610,0,,0,F,25,1,71.0,13.0,18,10.0,38,10,S,89,33
49055,0,45,0,384,0,1.0,0,F,9,2,39.0,15.0,26,5.0,31,0,A,31,36
166651,1,26,0,1333,0,3.0,0,F,18,2,47.0,20.0,16,10.0,10,4,A,51,56
62117,0,40,0,484,1,4.0,0,F,26,2,37.0,12.0,26,9.0,36,8,A,125,34
59746,1,39,0,537,0,,0,F,34,2,,7.0,15,5.0,34,19,S,129,22
44783,0,47,1,607,1,2.0,0,M,33,2,59.0,15.0,18,10.0,27,11,S,127,42
31405,0,36,0,575,1,2.0,0,F,12,2,,15.0,15,10.0,35,3,E,44,33
138804,1,49,0,1239,0,6.0,0,F,24,2,,25.0,15,23.0,33,5,E,110,20
167166,0,02,1,3003,1,7.0,0,M,19,1,40.0,25.0,15,22.0,25,9,S,56,22
161093,0,12,1,1062,1,2.0,0,M,20,1,75.0,25.0,19,15.0,58,6,A,123,17
133391,1,44,3,772,1,7.0,0,F,23,2,60.0,11.0,18,8.0,21,11,S,77,60
144859,1, .,0,3573,0,7.0,0,F,12,?,,20.0,16,15.0,0,4,A,44,0
9202,1,20,0,840,1,,1,M,10,2,,10.0,16,5.0,12,2,E,56,61
6558,0,29,6,707,1,2.0,1,F,30,2,73.0,15.0,8,10.0,2,8,A,110,87
149432,0,09,0,2280,0,,0,F,30,3,,10.0,23,7.0,14,17,A,123,37
17756,0,27,9,716,1,3.0,0,M,29,2,77.0,11.0,18,6.0,21,9,A,100,34
94577,0,07,0,1779,0,6.0,0,F,7,2,,25.0,24,0.0,8,1,N,24,56
144143,0,10,5,980,0,4.0,0,F,13,4,58.0,15.0,25,10.0,34,2,A,73,22
118392,1,50,2,375,1,1.0,0,M,31,3,80.0,10.0,23,7.0,37,13,S,120,33
129138,0,31,5,1125,1,1.0,0,F,6,3,55.0,20.0,21,0.0,18,0,F,21,22
1400,0,11,18,1805,1,7.0,0,M,36,1,,17.0,24,15.0,54,18,S,131,21
30963,0,49,0,573,1,4.0,0,F,25,2,45.0,15.0,18,10.0,42,6,A,122,8
18019,0,39,0,587,0,1.0,0,M,6,2,29.0,20.0,25,0.0,34,1,N,25,27
183421,0,49,3,483,1,1.0,0,M,14,2,61.0,15.0,18,10.0,33,2,A,113,28
45009,0,28,2,661,1,2.0,0,M,24,2,,28.0,18,23.0,28,5,A,75,40
175847,1,11,22,2070,1,4.0,0,F,14,1,67.0,10.0,18,7.0,27,2,A,40,24
66578,0,16,3,808,1,3.0,0,F,8,2,75.0,12.0,17,7.0,32,3,A,32,42
11317,1,40,2,537,1,3.0,1,F,16,2,69.0,10.0,16,7.0,28,6,S,44,29
132006,0,46,0,599,1,4.0,0,F,11,2,71.0,54.0,18,36.0,28,3,A,27,39
68222,0,10,0,269,0,4.0,0,M,19,4,52.0,40.0,15,20.0,20,1,L,63,33
59626,0,41,2,493,1,3.0,0,F,28,3,50.0,20.0,16,17.0,27,9,A,113,12
125467,1,31,2,431,1,4.0,0,F,9,3,,15.0,15,5.0,38,2,A,28,23
38678,0,11,2,1025,1,5.0,0,F,32,1,51.0,58.0,20,55.0,40,24,S,129,8
10434,0,51,0,358,0,4.0,1,M,26,3,75.0,20.0,20,10.0,40,5,A,105,28
74761,0,53,0,306,1,4.0,0,F,19,3,68.0,12.0,21,9.0,18,7,S,57,34
153624,1,15,10,2242,1,4.0,0,M,28,1,65.0,10.0,20,8.0,50,15,A,127,26
154311,0,34,0,1670,0,,0,F,6,1,,25.0,16,0.0,16,1,F,16,56
86193,0,53,0,276,0,2.0,0,M,20,3,31.0,5.0,20,2.0,30,11,S,57,39
188942,0, .,0,330,0,2.0,1,F,20,?,76.0,15.0,4,10.0,0,4,A,69,0
25553,0,16,0,744,0,,0,M,15,2,49.0,25.0,18,20.0,36,2,A,52,20
181061,0,35,8,1518,1,5.0,0,M,6,1,33.0,20.0,24,0.0,44,1,N,24,14
30268,0,47,0,339,0,,0,F,5,2,,20.0,22,0.0,12,0,N,22,30
137039,1,35,6,1568,1,7.0,0,F,6,1,61.0,20.0,21,0.0,27,1,F,21,35
155558,0,25,0,1293,0,4.0,0,M,33,2,33.0,15.0,18,10.0,20,6,A,116,37
80571,0, .,0,489,1,4.0,0,F,15,?,29.0,16.0,22,13.0,0,1,A,38,0
93099,0,01,0,2893,1,5.0,0,M,10,1,37.0,10.0,20,6.0,0,2,A,32,35
184684,0,35,0,1632,1,7.0,0,F,15,1,,22.0,16,12.0,54,2,A,57,18
22100,0,46,0,650,0,,0,M,9,2,,10.0,19,5.0,22,2,A,32,43
39105,0,33,5,674,1,4.0,0,F,32,3,51.0,10.0,17,7.0,21,9,S,127,68
184255,1,35,2,814,1,5.0,0,M,21,1,65.0,25.0,18,20.0,39,7,A,68,43
77349,0,44,0,721,1,3.0,0,F,22,2,62.0,10.0,18,5.0,31,8,S,80,24
111820,0,50,0,868,0,1.0,0,M,36,3,,15.0,18,13.0,25,20,S,128,46
151546,0,10,0,619,0,1.0,0,U,6,4,,20.0,21,0.0,6,1,F,21,22
138729,0,51,0,450,1,1.0,0,M,24,3,,10.0,23,7.0,52,9,S,87,31
156877,0,03,13,3821,1,1.0,0,M,7,1,84.0,20.0,18,15.0,26,0,A,31,42
125506,1,10,5,384,0,5.0,0,F,12,4,42.0,17.0,17,12.0,42,2,A,83,49
32538,1,16,7,752,1,5.0,0,F,17,2,82.0,8.0,20,5.0,11,9,S,44,38
72115,0,49,0,543,0,3.0,0,M,20,2,65.0,15.0,19,10.0,38,3,A,88,33
112970,0,45,0,251,0,,0,M,16,2,,20.0,18,15.0,27,7,A,129,40
79757,1,45,0,476,1,1.0,0,M,23,2,57.0,15.0,15,10.0,31,4,A,81,35
71788,0,51,0,356,0,5.0,0,F,27,3,59.0,16.0,20,13.0,27,5,A,128,37
24749,0,14,1,1419,1,5.0,0,F,26,1,73.0,20.0,19,10.0,50,7,A,89,19
144020,0,10,0,1727,1,4.0,0,M,13,4,57.0,15.0,21,10.0,0,3,A,52,24
120906,0,01,4,1419,1,5.0,0,M,4,1,51.0,15.0,20,0.0,27,0,F,20,50
111419,0,36,0,386,1,2.0,0,F,28,2,,15.0,18,12.0,32,10,S,131,38
27366,1,44,19,756,1,3.0,0,M,29,2,80.0,12.0,17,9.0,0,14,S,128,69
121718,1,22,18,1139,1,4.0,0,M,10,1,76.0,20.0,23,5.0,28,2,A,33,20
109196,1,40,0,521,0,,0,F,28,2,,10.0,23,7.0,26,16,S,129,35
177807,0,42,0,625,0,7.0,0,F,11,1,49.0,11.0,19,6.0,26,2,A,33,45
184269,1,27,0,506,1,,0,U,28,2,83.0,18.0,17,13.0,29,9,A,129,41
106492,0,43,34,431,0,1.0,0,M,28,2,81.0,14.0,25,6.0,14,7,S,90,47
66068,0,39,0,1333,0,5.0,0,F,15,2,33.0,30.0,24,10.0,35,1,A,38,20
57119,1,36,23,556,1,2.0,0,M,31,2,76.0,23.0,25,18.0,54,9,A,126,39
157574,0,24,17,2773,0,6.0,0,F,34,1,82.0,25.0,24,20.0,27,9,A,131,40
36868,0,20,0,959,0,,0,M,5,2,,15.0,17,0.0,27,1,F,17,41
17060,0,36,0,538,0,,0,M,14,2,,15.0,16,12.0,27,3,A,45,36
171978,0,08,0,766,0,,0,M,16,3,,20.0,18,10.0,15,3,A,41,64
103448,0,45,0,575,0,3.0,0,F,28,2,83.0,12.0,18,7.0,25,12,A,129,42
166792,0,17,0,1862,0,,0,M,5,2,,15.0,15,0.0,38,1,F,15,37
12831,0,40,0,1279,0,,1,M,20,2,57.0,14.0,18,12.0,31,8,A,125,39
29885,0,24,1,820,1,6.0,0,F,15,1,51.0,6.0,15,3.0,63,3,A,40,10
177246,0,51,0,446,0,4.0,0,F,17,3,79.0,15.0,17,12.0,19,3,A,57,33
121640,1,24,0,1205,1,5.0,0,F,5,1,33.0,20.0,17,0.0,51,1,F,17,9
133038,0,49,0,587,0,4.0,0,F,14,2,41.0,20.0,15,15.0,35,2,A,55,36
177694,0,35,0,641,1,6.0,0,M,23,1,52.0,30.0,25,20.0,30,3,A,79,36
145392,1,12,2,3570,0,1.0,0,U,24,1,66.0,15.0,16,13.0,35,8,A,88,4
37121,0,18,1,631,1,6.0,0,M,28,2,56.0,70.0,19,64.0,55,5,A,103,0
3638,1, .,0,951,1,,1,F,12,?,,15.0,15,5.0,0,3,A,28,0
150379,1,20,0,1943,0,,0,F,6,2,,20.0,24,0.0,29,1,N,24,18
107316,0,36,10,386,1,1.0,0,F,20,2,68.0,7.0,15,5.0,24,12,S,100,24
79326,0,40,1,638,0,3.0,0,M,24,2,24.0,10.0,24,7.0,25,13,A,92,26
133161,0,44,1,693,1,6.0,0,M,6,2,51.0,20.0,16,0.0,37,1,F,16,27
41785,1,23,8,972,1,7.0,0,F,20,1,69.0,20.0,16,15.0,12,7,S,56,62
49422,0,26,0,400,1,5.0,0,F,12,2,28.0,8.0,17,6.0,32,6,S,33,42
57811,0,17,6,636,1,4.0,0,M,14,2,53.0,25.0,18,20.0,37,2,A,53,18
138947,0,23,0,1653,1,5.0,0,F,21,1,,15.0,23,10.0,0,7,A,87,70
45805,0,20,4,1931,1,4.0,0,M,18,2,74.0,10.0,18,8.0,31,7,S,101,45
158952,0,06,1,1860,1,4.0,0,M,5,2,45.0,15.0,17,0.0,51,1,F,17,19
111488,0,39,1,576,1,3.0,0,F,21,2,44.0,15.0,22,10.0,44,5,S,93,16
181460,0,37,0,610,1,2.0,0,M,22,2,78.0,13.0,18,10.0,16,5,S,89,46
118186,0,23,6,858,1,2.0,0,F,6,1,73.0,25.0,16,0.0,9,1,N,17,78
87706,1,36,8,434,1,2.0,0,M,11,2,65.0,13.0,18,4.0,25,1,A,38,32
148143,1,24,0,3992,1,7.0,0,F,16,1,,20.0,17,17.0,38,5,A,73,20
92500,0,12,0,1032,0,7.0,0,F,15,1,29.0,15.0,18,11.0,30,1,A,41,46
36576,1,11,0,1342,0,,0,U,25,1,,10.0,15,8.75,22,7,A,119,41
42872,0,28,6,629,1,2.0,0,M,9,2,73.0,20.0,18,10.0,29,1,A,32,51
28612,0,32,0,513,0,,0,F,3,3,57.0,15.0,15,0.0,16,1,E,15,28
173882,0,12,0,3046,1,5.0,0,M,14,1,,15.0,18,10.0,69,1,A,44,6
38759,0,09,0,699,0,,0,F,20,3,54.0,20.0,20,17.0,52,4,A,113,24
85617,1,49,7,486,0,2.0,0,M,16,2,79.0,11.0,16,6.0,25,5,S,52,30
56831,1,14,1,1368,1,7.0,0,M,17,1,30.0,15.0,17,9.0,42,3,A,45,42
177402,0,44,0,973,1,2.0,0,M,25,2,65.0,15.0,16,10.0,29,10,S,80,47
17859,0,34,0,969,0,7.0,0,F,10,1,23.0,6.0,20,3.0,41,3,A,29,15
177556,1,26,4,613,1,5.0,0,F,17,2,76.0,30.0,15,20.0,25,2,A,45,45
187495,1,35,0,922,1,,0,M,5,1,,20.0,16,13.0,59,5,E,32,20
73461,0,39,0,454,0,5.0,0,F,27,2,30.0,25.0,25,20.0,35,10,S,93,27
113555,0,26,0,1268,1,,0,F,14,2,,11.0,17,6.0,67,5,S,41,25
123667,1,34,10,1287,1,6.0,0,F,23,1,54.0,20.0,17,10.0,23,6,S,81,41
172278,0, .,0,1513,1,4.0,0,M,8,?,46.0,15.0,18,10.0,0,0,A,32,0
181572,0,34,0,1271,0,3.0,0,F,26,1,45.0,50.0,21,37.5,21,5,A,112,53
22644,1,47,0,489,0,1.0,0,F,20,2,55.0,15.0,20,10.0,36,7,S,79,27
163636,0,03,0,5222,0,,0,F,6,1,,25.0,16,0.0,22,1,F,16,54
114405,0,43,0,233,1,,0,M,19,2,,20.0,24,15.0,36,2,A,76,33
7993,0,41,24,297,1,1.0,1,F,23,3,86.0,16.0,16,11.0,34,2,A,99,50
55384,0,32,0,284,0,2.0,0,F,16,3,79.0,25.0,18,20.0,34,0,A,44,27
27740,0,14,10,1290,0,7.0,0,M,10,1,53.0,20.0,21,0.0,36,2,A,32,40
138632,0,43,5,675,1,3.0,0,M,30,2,76.0,20.0,20,15.0,14,11,A,126,49
129485,0,12,2,879,1,4.0,0,M,13,1,64.0,15.0,16,10.0,51,2,A,63,16
137870,0,24,29,935,1,4.0,0,M,32,1,36.0,20.0,15,17.0,46,14,A,126,36
83446,0,46,1,971,1,4.0,0,M,19,2,80.0,21.0,23,19.0,38,2,A,63,29
14981,1,42,0,0,0,,0,M,7,1,,20.0,18,0.0,31,2,E,41,41
8048,0,40,2,636,1,5.0,1,F,15,2,83.0,15.0,27,10.0,16,0,A,63,19
55270,0,36,0,459,1,2.0,0,M,31,2,56.0,12.0,17,10.0,21,12,S,126,34
113849,0,53,4,538,0,1.0,0,M,25,3,81.0,14.0,20,9.0,37,9,A,127,52
182386,0,27,31,883,1,5.0,0,F,13,2,25.0,6.0,15,3.0,22,5,S,32,28
115836,0,08,0,632,0,,0,U,33,3,60.0,25.0,15,21.0,18,13,S,131,19
156712,1,06,0,2627,0,,0,F,6,2,,20.0,15,5.0,29,1,F,17,33
48691,1,28,3,733,1,2.0,0,F,22,2,70.0,25.0,16,22.0,17,4,A,81,68
165606,0,08,0,1609,0,5.0,0,F,19,3,,10.0,17,6.0,14,10,S,81,61
140297,0, .,8,697,1,5.0,0,F,29,?,28.0,10.0,25,7.0,0,17,A,99,0
188313,0,49,0,335,0,7.0,1,M,14,2,47.0,20.0,6,10.0,28,1,S,33,38
61211,0,17,0,1086,1,2.0,0,M,11,2,49.0,25.0,18,15.0,41,2,A,30,26
77451,0,27,5,476,1,3.0,0,M,9,2,73.0,10.0,17,7.0,27,3,N,24,50
19280,0,44,0,724,0,3.0,0,F,8,2,,15.0,24,10.0,36,2,A,29,19
188801,1,28,15,577,1,5.0,1,U,23,2,,11.0,5,6.0,18,7,A,67,61
178052,0,39,0,406,0,4.0,0,M,7,2,33.0,25.0,21,0.0,0,1,F,21,50
132444,1,40,24,543,0,4.0,0,F,22,2,49.0,20.0,17,10.0,43,3,A,75,18
120115,1,53,1,274,1,1.0,0,M,22,3,27.0,50.0,24,25.0,21,5,A,68,54
87067,1,39,0,403,1,4.0,0,M,23,2,31.0,25.0,26,22.0,31,7,A,76,35
49356,0,41,0,469,1,3.0,0,F,28,3,76.0,12.0,15,9.0,24,11,E,124,35
63793,0,51,1,193,1,1.0,0,M,13,3,65.0,20.0,18,15.0,29,2,A,35,34
79627,1,14,0,2083,1,,0,M,19,1,73.0,12.0,17,9.0,11,4,A,77,25
163420,0,03,1,3486,1,5.0,0,M,10,1,67.0,20.0,23,0.0,46,1,A,28,40
149135,0,24,0,5202,1,7.0,0,M,20,1,53.0,40.0,16,15.0,29,4,A,75,22
3275,0,14,3,1121,1,7.0,1,F,11,1,52.0,15.0,16,5.0,58,1,A,28,5
3319,0,12,0,2808,1,5.0,1,F,25,1,,20.0,15,10.0,36,5,A,93,32
102361,0,10,8,242,1,2.0,0,F,24,4,72.0,18.0,19,13.0,14,4,S,81,22
137199,1,23,24,723,1,2.0,0,F,17,1,17.0,15.0,21,12.0,0,3,A,57,96
74990,0,36,0,445,1,4.0,0,F,18,2,,20.0,18,15.0,25,4,A,88,43
187298,1,12,0,1015,0,,0,U,4,1,,10.0,16,5.0,33,2,E,20,32
75801,0,43,0,353,0,,0,F,9,2,,10.0,19,4.0,33,1,N,24,28
67655,1,10,0,940,0,,0,F,30,4,,10.0,18,7.0,9,8,S,130,67
181924,0,04,0,765,1,3.0,0,M,7,2,37.0,20.0,16,15.0,45,1,N,21,8
106868,0,13,23,1289,1,7.0,0,M,12,1,76.0,10.0,16,7.0,25,3,A,53,48
93719,0,05,0,818,0,2.0,0,M,17,2,53.0,38.0,15,23.0,6,2,A,43,62
31313,0,40,12,580,1,2.0,0,M,11,2,31.0,24.0,18,14.0,52,0,N,27,20
183017,0,21,0,843,0,,0,F,11,3,,15.0,26,9.0,31,1,A,33,22
129577,0,16,1,774,1,2.0,0,F,10,2,65.0,15.0,16,5.0,11,1,A,31,52
100501,0,12,13,1059,1,1.0,0,M,10,1,,15.0,17,10.0,31,3,A,29,34
147197,1,09,0,2048,1,,0,M,23,3,65.0,16.0,18,11.0,31,14,S,69,44
159091,1,24,0,2367,0,5.0,0,M,9,1,81.0,10.0,17,4.0,33,2,A,32,11
46474,0,27,0,661,1,3.0,0,F,29,2,,17.0,15,12.0,20,8,S,104,55
65181,1,27,1,626,1,4.0,0,M,22,2,61.0,13.0,19,8.0,18,7,A,67,43
93876,0,10,1,563,1,2.0,0,M,5,4,57.0,20.0,18,0.0,22,1,F,18,39
101940,0,45,0,423,0,6.0,0,M,33,2,,15.0,15,14.0,18,13,S,130,45
12783,0,12,2,884,1,6.0,1,F,19,1,83.0,15.0,16,12.0,52,5,A,87,19
160068,0,40,1,1182,0,4.0,0,M,17,2,,15.0,18,12.0,36,4,A,44,20
173100,1,43,0,625,1,1.0,0,F,20,2,,17.0,18,7.0,30,3,A,57,34
109472,0,47,0,604,0,7.0,0,M,20,2,67.0,14.0,15,11.0,46,7,E,80,17
170621,0,02,7,1464,1,6.0,0,M,28,1,61.0,11.0,16,8.0,30,13,A,130,44
145538,0,24,32,3656,0,5.0,0,F,7,1,71.0,10.0,19,5.0,22,2,N,24,48
182989,0,40,0,938,0,2.0,0,M,15,2,65.0,20.0,18,17.0,34,6,S,89,21
118112,0,36,0,386,1,1.0,0,M,10,2,47.0,20.0,23,0.0,20,2,A,27,80
122802,0,24,0,894,0,7.0,0,M,10,1,41.0,10.0,18,5.0,45,3,A,31,9
111581,0,49,0,558,0,,0,F,6,2,,25.0,16,0.0,41,1,F,16,18
183868,0,43,0,563,0,,0,F,6,2,,20.0,17,0.0,37,1,F,17,31
101693,0,39,0,478,0,4.0,0,M,14,2,53.0,25.0,24,20.0,35,2,A,53,8
18609,1,35,1,1208,1,4.0,0,F,26,1,48.0,20.0,23,10.0,41,6,A,128,26
187447,0,31,0,626,1,,0,F,5,3,,15.0,15,2.0,0,1,E,27,0
168603,0,02,1,2465,1,7.0,0,F,29,1,43.0,10.0,16,7.0,55,8,A,116,23
159003,0,13,0,4233,0,,0,M,16,1,58.0,100.0,18,90.0,24,1,A,56,32
1092,1,03,0,5817,1,6.0,0,M,34,1,69.0,20.0,6,19.0,8,15,A,76,52
131448,0,30,0,480,0,1.0,0,F,10,3,39.0,7.0,15,5.0,48,4,A,29,0
63622,0,39,7,517,1,5.0,0,M,28,2,83.0,10.0,16,7.0,38,11,A,126,30
65004,0,40,2,994,1,4.0,0,F,27,2,52.0,50.0,21,40.0,22,9,A,93,29
99704,0,11,1,838,1,6.0,0,F,12,1,59.0,15.0,18,7.0,41,2,A,41,22
13027,0,36,0,529,1,4.0,1,F,13,2,71.0,15.0,5,12.0,23,3,N,80,37
31905,0,12,0,985,0,,0,M,13,1,,10.0,16,7.0,32,2,S,33,21
84474,0,27,4,382,1,4.0,0,F,7,2,48.0,25.0,24,0.0,31,1,N,24,25
128332,0,36,0,347,0,,0,M,5,2,,15.0,23,0.0,36,0,N,23,37
118328,1,46,0,519,0,3.0,0,F,9,2,33.0,10.0,18,5.0,21,1,A,28,47
90566,1,27,8,1181,1,7.0,0,F,23,2,40.0,15.0,25,12.0,58,3,A,92,42
73771,0,08,2,770,1,5.0,0,M,6,3,36.0,20.0,24,0.0,23,1,N,24,36
190953,0,49,0,271,0,,1,U,30,2,,10.0,16,8.0,47,10,S,119,25
80468,1,27,2,573,1,4.0,0,M,9,2,54.0,17.0,16,2.0,40,2,N,24,13
2651,0,37,0,381,1,,0,F,39,2,86.0,10.0,16,7.5,28,14,S,125,50
81520,1,53,1,428,1,1.0,0,F,29,3,80.0,15.0,16,10.0,25,9,A,119,43
157008,0,03,13,2854,1,6.0,0,M,21,1,66.0,15.0,16,10.0,26,8,S,64,21
174146,0,16,0,2404,1,3.0,0,F,16,2,27.0,20.0,17,15.0,27,1,A,50,39
135233,0,13,0,2025,0,7.0,0,M,31,1,83.0,16.0,21,11.0,19,13,A,129,39
77501,0,44,0,869,0,2.0,0,M,9,2,,15.0,16,0.0,33,1,A,30,31
43041,0,37,1,715,0,2.0,0,M,26,2,77.0,25.0,19,20.0,17,6,A,105,72
69506,1,18,0,921,0,6.0,0,F,29,2,77.0,20.0,25,15.0,35,7,A,125,22
182697,1,42,0,613,0,2.0,0,U,4,1,,20.0,20,0.0,26,0,F,20,54
90316,0,18,0,1128,1,7.0,0,M,21,2,55.0,20.0,19,17.0,33,2,A,81,26
119615,0,15,0,693,1,4.0,0,M,5,1,43.0,20.0,22,0.0,52,0,N,22,10
148391,0,29,16,1713,1,1.0,0,F,7,2,76.0,25.0,25,0.0,0,1,N,25,69
59569,0,49,0,564,1,6.0,0,M,14,2,37.0,11.0,16,6.0,25,6,A,41,39
59622,0,39,2,461,0,4.0,0,M,22,2,71.0,15.0,16,12.0,35,4,A,91,24
