CONTROL_NUMBER,DONATED,CLUSTER_CODE,PER_CAPITA_INCOME,RECENT_CARD_RESPONSE_COUNT,HOME_OWNER,RECENCY_STATUS_96NK,PCT_ATTRIBUTE1,RECENT_RESPONSE_PROP,DONOR_AGE,RECENT_STAR_STATUS,LIFETIME_PROM,PEP_STAR,MONTHS_SINCE_LAST_PROM_RESP,FILE_AVG_GIFT,INCOME_GROUP,PCT_ATTRIBUTE4,NUMBER_PROM_12,MOR_HIT_RATE,RECENT_RESPONSE_COUNT
44900,0,37,16805,0,H,A,2,0.053,67.0,0,47,0,27.0,23.0,5.0,63,10,0,1
51100,0,23,21119,2,H,A,0,0.136,50.0,0,70,0,21.0,18.0,6.0,59,13,0,3
150172,0,19,13836,1,H,A,0,0.071,55.0,0,25,0,29.0,22.5,6.0,28,13,0,1
7947,1,46,12466,5,U,S,0,0.286,80.0,1,130,1,21.0,9.07,,29,45,0,6
103350,0,31,7209,1,H,F,0,0.143,63.0,0,15,0,21.0,20.0,5.0,0,10,0,1
48006,1,43,10807,2,U,A,0,0.286,,0,24,1,16.0,6.6,2.0,34,13,2,4
5867,0,39,11522,5,H,S,0,0.238,80.0,1,83,1,22.0,19.2,4.0,28,25,0,5
44911,0,37,11466,2,U,A,0,0.2,57.0,0,43,1,23.0,15.31,1.0,58,11,1,2
143008,0,03,18635,0,H,A,0,0.053,75.0,0,52,1,18.0,9.71,2.0,47,13,4,1
59265,0,14,31282,1,H,A,0,0.1,46.0,12,62,1,18.0,11.83,3.0,30,13,9,2
61536,1,31,15208,1,U,A,0,0.133,,0,23,0,18.0,12.5,,0,10,0,2
125514,0,06,12200,2,H,S,0,0.182,74.0,1,51,1,16.0,7.71,2.0,30,8,4,4
162820,1,03,27608,1,H,A,0,0.059,40.0,0,32,0,21.0,17.5,5.0,23,13,2,1
160258,1,23,19931,2,H,A,0,0.278,79.0,0,50,0,17.0,8.7,5.0,64,14,3,5
113752,0,41,5461,2,H,A,28,0.2,67.0,0,26,0,15.0,21.67,5.0,10,13,13,3
22420,0,47,10164,0,U,A,1,0.056,60.0,0,27,0,26.0,10.0,,43,9,0,1
29164,0,46,12058,3,U,A,1,0.238,59.0,0,43,0,16.0,13.1,1.0,39,12,0,5
161464,0,14,42980,2,H,A,0,0.211,,0,32,0,23.0,24.6,5.0,33,13,0,4
37603,0,01,53688,1,U,A,0,0.067,64.0,0,47,0,21.0,28.0,7.0,30,12,0,1
159852,0,25,11104,2,H,A,0,0.158,69.0,0,29,0,16.0,15.0,1.0,25,13,10,3
86563,0,38,11937,0,H,A,0,0.111,74.0,0,38,0,25.0,12.75,2.0,50,9,5,2
9358,0,36,9209,2,H,A,0,0.091,80.0,13,100,1,24.0,22.65,2.0,32,18,0,2
13249,0, .,19716,5,U,A,0,0.35,,0,79,1,16.0,4.89,,0,24,0,7
57233,0,51,8096,1,H,A,0,0.118,75.0,11,70,1,16.0,7.76,1.0,51,13,0,2
22438,1,47,8292,1,U,S,0,0.167,,1,62,1,16.0,8.62,,39,13,0,3
48547,0,44,15278,1,U,A,0,0.071,,0,35,0,20.0,10.33,,43,10,0,1
103535,1,51,9330,0,U,A,1,0.067,59.0,0,31,0,19.0,13.33,7.0,34,12,0,1
3636,0,50,10426,1,U,S,0,0.167,46.0,1,85,1,18.0,8.75,1.0,41,27,0,3
172846,1,27,18590,1,U,A,0,0.048,55.0,0,59,1,30.0,14.11,,32,12,0,1
183587,0,25,14385,3,U,A,0,0.2,,0,34,0,22.0,8.67,1.0,31,13,0,4
182670,1,49,15348,3,U,S,0,0.273,74.0,1,55,1,19.0,3.82,,17,11,0,6
90566,1,27,13716,0,H,A,0,0.05,40.0,0,54,0,25.0,8.43,7.0,42,9,8,1
110847,1,47,10482,6,U,S,0,0.563,,1,73,1,15.0,5.23,2.0,24,10,0,9
149178,0,11,19994,1,U,A,0,0.15,67.0,0,51,1,18.0,8.43,,40,13,0,3
47643,0,50,9227,0,U,A,0,0.111,,0,51,0,19.0,12.17,,45,14,0,2
79005,0,21,11768,2,U,A,2,0.111,,0,28,0,23.0,30.0,,12,12,0,2
40820,0,41,9783,6,H,S,0,0.333,70.0,1,65,1,21.0,7.63,2.0,52,14,2,6
138239,1,13,31520,0,H,A,0,0.056,42.0,0,28,0,26.0,12.5,7.0,47,9,0,1
5642,1,07,16266,2,H,S,0,0.273,,1,124,1,18.0,17.33,5.0,44,29,14,6
144252,0,03,28619,2,H,A,0,0.25,63.0,0,23,0,17.0,13.33,4.0,46,13,18,3
174096,0,41,11143,1,U,F,69,0.2,,0,12,0,16.0,15.0,,0,10,0,1
96912,0,34,15991,2,U,S,0,0.211,85.0,1,68,1,16.0,5.39,,58,13,0,4
51467,1,30,8321,3,U,A,0,0.313,,0,25,1,18.0,8.6,,48,12,0,5
22963,0,25,13103,1,H,A,0,0.154,76.0,0,64,1,15.0,8.09,2.0,54,12,29,2
116894,1,01,33797,2,U,A,0,0.111,75.0,0,39,0,21.0,12.25,1.0,40,14,34,2
121054,0,20,15761,3,H,A,0,0.19,39.0,4,53,1,16.0,9.57,5.0,47,7,9,4
181001,0,41,5639,3,U,A,73,0.267,75.0,0,45,1,17.0,10.0,3.0,0,13,0,4
9553,0,41,5866,0,U,A,0,0.063,72.0,0,68,0,26.0,11.5,1.0,45,12,24,1
114954,0,41,8800,2,H,A,0,0.182,46.0,0,52,1,23.0,13.63,3.0,45,12,1,4
91005,0,40,19634,0,H,A,0,0.1,45.0,0,40,0,23.0,11.25,6.0,35,12,9,2
7211,0,39,12449,0,H,A,0,0.056,60.0,11,107,1,15.0,11.04,4.0,21,17,1,1
161867,0,24,15567,1,H,F,0,0.2,47.0,0,13,0,16.0,25.0,4.0,18,11,2,1
163857,1,03,22726,1,U,E,1,0.5,,0,10,0,15.0,20.0,,27,8,0,1
77451,0,27,12293,3,H,N,1,0.333,73.0,0,21,1,17.0,6.0,3.0,50,13,5,3
108438,0,15,16686,1,H,F,0,0.2,45.0,0,14,0,16.0,30.0,5.0,54,12,0,1
36809,1,17,18148,1,H,S,0,0.273,85.0,1,40,1,16.0,4.27,1.0,37,7,0,3
96104,0,49,12477,0,H,A,0,0.048,43.0,0,58,0,26.0,13.67,7.0,28,10,0,1
164984,0,13,36158,1,H,N,0,0.1,47.0,0,15,0,24.0,20.0,6.0,51,7,11,1
182590,1,46,12584,1,H,A,0,0.188,,0,51,0,17.0,4.75,3.0,38,12,19,3
62875,0,51,8496,4,U,A,0,0.429,48.0,0,32,1,19.0,4.8,2.0,42,12,0,9
182440,0,39,7226,7,U,S,22,0.529,,1,33,1,17.0,4.25,,23,14,0,9
114472,0,30,8354,1,H,A,0,0.095,56.0,0,69,1,18.0,6.96,2.0,0,13,14,2
159316,0,13,51009,0,U,A,0,0.111,,0,52,0,15.0,12.0,2.0,68,12,5,2
21838,0,45,8072,1,U,A,0,0.333,,0,23,0,18.0,8.8,,41,12,0,4
49408,0,30,11754,2,H,A,0,0.313,71.0,0,67,0,16.0,9.64,2.0,46,18,2,5
56318,1,35,39749,1,H,A,0,0.222,39.0,0,30,0,15.0,5.17,5.0,16,11,0,4
100700,0,16,12882,0,H,A,0,0.048,36.0,0,35,0,17.0,36.67,6.0,54,13,0,1
111990,0,48,10106,2,H,S,0,0.176,79.0,1,68,1,23.0,8.88,1.0,65,10,7,3
45873,1,33,10003,2,H,A,0,0.188,81.0,7,43,1,19.0,6.54,2.0,62,8,6,3
137695,0,53,8297,1,H,E,0,0.154,49.0,0,22,0,15.0,9.33,4.0,39,9,1,2
150379,1,20,16083,1,U,N,0,0.1,,0,15,0,24.0,20.0,,18,7,0,1
134637,0,14,27987,1,H,A,0,0.154,70.0,0,44,0,18.0,15.0,7.0,30,10,22,2
111199,0,40,14523,1,U,N,2,0.091,,0,17,0,23.0,20.0,,29,8,0,1
52461,0,36,10793,5,H,S,0,0.333,85.0,1,58,1,20.0,5.0,4.0,49,12,7,6
45033,0,05,14307,3,H,A,0,0.25,74.0,0,40,0,22.0,8.67,2.0,46,12,22,5
100673,0,09,11579,0,U,S,0,0.053,37.0,1,44,1,26.0,13.4,3.0,42,13,0,1
46751,0,40,15600,1,H,A,0,0.125,17.0,4,72,1,17.0,10.38,1.0,55,12,14,2
179599,0,35,20095,3,U,A,0,0.158,82.0,0,41,1,17.0,17.8,5.0,28,13,10,3
158935,1,30,14039,1,H,A,0,0.158,77.0,0,65,1,18.0,7.23,3.0,20,16,0,3
52036,0,39,11099,3,U,A,0,0.286,,0,40,1,15.0,7.22,4.0,30,13,1,6
172156,0,13,20641,3,U,A,0,0.294,59.0,3,39,1,15.0,10.5,,60,12,0,5
123669,1,35,25962,2,U,A,0,0.19,37.0,0,66,1,21.0,9.23,,26,13,0,4
74005,0,49,11604,3,H,A,0,0.357,43.0,0,27,1,17.0,11.57,2.0,30,13,1,5
94796,0,07,11607,1,H,F,0,0.2,31.0,0,14,0,17.0,23.0,6.0,29,11,1,1
96284,0,37,16381,1,H,A,0,0.118,85.0,0,69,1,20.0,7.29,3.0,37,12,10,2
63622,0,39,11821,0,H,A,0,0.056,83.0,11,69,1,16.0,4.94,5.0,30,11,7,1
107052,1,18,16695,3,H,S,3,0.2,35.0,1,47,1,19.0,7.09,4.0,0,14,1,4
172457,0,42,20921,2,U,A,0,0.136,58.0,0,75,1,22.0,19.88,2.0,32,13,0,3
125532,0,13,19980,0,H,F,0,0.143,70.0,0,15,0,19.0,20.0,6.0,45,10,6,1
145786,1,05,13783,1,U,A,0,0.111,78.0,0,56,0,24.0,7.3,5.0,31,9,0,2
48675,1,24,16873,2,U,A,0,0.211,71.0,0,31,0,18.0,7.0,1.0,71,12,4,4
11536,0, .,12306,0,H,A,0,0.136,87.0,0,86,1,28.0,10.69,4.0,25,14,1,3
146793,0,21,8653,1,H,A,1,0.143,25.0,0,22,0,26.0,22.5,4.0,15,10,0,2
5524,1,34,17575,2,H,A,0,0.214,74.0,0,63,1,15.0,13.89,3.0,35,37,4,3
173379,0,42,16544,3,H,A,0,0.364,31.0,0,56,1,18.0,9.71,5.0,30,13,0,8
178512,0,12,13725,3,U,A,0,0.25,,0,29,0,17.0,20.5,,26,13,0,4
84692,0,49,11778,0,U,A,0,0.059,73.0,0,43,0,18.0,11.75,1.0,29,11,1,1
153883,0,14,11509,1,U,A,30,0.2,,0,53,1,15.0,9.64,3.0,9,14,0,4
64058,1,35,17711,1,H,A,0,0.143,41.0,0,29,0,21.0,10.0,6.0,22,11,15,2
173443,0,10,0,3,U,A,0,0.188,,0,34,0,15.0,11.0,,0,13,0,3
49988,0,39,0,1,H,A,64,0.053,41.0,0,40,0,21.0,9.5,4.0,12,12,0,1
191047,0,29,21356,4,U,A,0,0.222,,0,46,1,19.0,8.38,,80,15,0,4
80035,0,48,14452,1,U,A,0,0.105,78.0,4,57,1,18.0,11.78,1.0,49,12,2,2
55534,0,27,11783,1,H,A,0,0.136,63.0,0,72,1,18.0,14.77,3.0,50,13,1,3
75911,0,43,9822,1,H,F,0,0.143,64.0,0,15,0,21.0,20.0,3.0,33,10,3,1
87309,0,41,9621,2,H,N,0,0.286,67.0,0,17,0,17.0,20.0,2.0,13,12,0,2
98806,0,37,14532,1,U,S,0,0.188,73.0,1,74,1,21.0,7.64,5.0,63,13,3,3
9830,0,24,21234,0,H,A,7,0.053,70.0,0,97,1,19.0,12.62,4.0,38,39,2,1
172962,0,30,12167,1,U,A,0,0.167,35.0,0,22,0,19.0,12.5,4.0,18,12,0,2
181831,0,39,11820,0,H,A,12,0.056,45.0,0,57,1,19.0,17.43,5.0,9,13,3,1
64346,0,27,14188,0,H,F,1,0.167,83.0,0,16,0,20.0,25.0,2.0,31,11,0,1
51319,0,49,11418,3,H,A,0,0.182,,0,38,0,16.0,10.71,5.0,18,13,0,4
91022,0,12,15914,1,H,N,0,0.182,59.0,0,18,0,15.0,10.0,6.0,3,9,0,2
76105,0,49,11849,2,H,A,0,0.25,,0,33,0,17.0,12.2,2.0,32,13,0,4
675,1,34,18534,1,H,S,0,0.1,82.0,1,87,1,21.0,8.92,5.0,57,17,2,2
12308,0,23,41752,2,H,A,2,0.143,80.0,0,62,0,23.0,77.57,7.0,49,32,16,3
27484,1,40,16107,1,H,A,1,0.15,75.0,10,74,1,19.0,8.0,7.0,23,12,14,3
131143,0,27,10232,0,H,A,0,0.125,51.0,0,31,0,18.0,12.33,5.0,0,12,0,2
182243,1,16,15179,2,H,S,9,0.19,61.0,1,50,1,19.0,8.3,2.0,32,12,0,4
44154,1,24,29415,0,U,A,0,0.071,55.0,0,32,0,26.0,15.0,,51,10,0,1
170479,1,43,8448,2,H,A,0,0.25,55.0,0,41,0,19.0,8.86,5.0,38,12,0,5
145561,0,15,19440,1,U,A,1,0.136,63.0,0,61,1,18.0,11.73,,37,13,0,3
130741,0,13,29578,1,H,A,0,0.125,67.0,0,27,0,20.0,27.5,5.0,41,13,8,2
37885,0,10,7811,2,H,A,0,0.182,69.0,0,46,0,16.0,15.0,6.0,0,15,0,4
40096,0,30,8511,1,H,N,0,0.286,75.0,0,16,0,16.0,13.0,1.0,35,11,5,2
93834,0,02,19100,0,H,F,0,0.2,66.0,0,14,0,16.0,20.0,4.0,52,12,6,1
54905,0,49,15756,1,U,A,1,0.1,69.0,0,61,0,24.0,14.75,5.0,27,12,0,2
134566,1,18,8896,2,U,A,0,0.1,,3,69,1,21.0,10.36,4.0,43,15,0,2
120503,0,45,10722,2,U,A,0,0.211,67.0,3,77,1,15.0,5.41,,50,12,0,4
25553,0,16,13509,1,U,A,1,0.067,49.0,0,35,0,18.0,13.33,,20,13,0,1
78416,0,01,27233,0,U,A,0,0.111,50.0,0,33,0,26.0,14.67,3.0,35,11,0,2
7646,0,33,13232,1,H,E,0,0.063,82.0,0,92,0,15.0,12.47,1.0,96,16,0,1
53351,0,26,12996,3,H,A,0,0.143,79.0,0,49,0,19.0,17.13,5.0,45,15,7,3
54433,0,46,12954,0,H,A,0,0.059,57.0,0,47,0,25.0,11.8,5.0,42,9,3,1
188297,0,24,14153,0,U,S,5,0.05,,1,74,1,20.0,14.38,2.0,20,16,15,1
145134,0,03,20283,1,H,N,0,0.1,57.0,0,16,0,24.0,20.0,5.0,23,7,0,1
49943,1,49,14977,6,H,N,0,0.333,57.0,0,79,1,16.0,11.0,5.0,24,29,0,7
63607,0,39,11527,5,U,S,0,0.5,81.0,1,76,1,16.0,4.33,1.0,37,11,0,9
121266,0,21,7819,2,H,A,0,0.111,55.0,0,59,0,17.0,11.71,3.0,25,13,13,2
185788,0,23,17622,0,U,A,4,0.0,75.0,0,93,1,,7.11,1.0,72,32,0,0
114162,0,12,15639,2,H,S,0,0.263,86.0,1,68,1,15.0,3.5,7.0,18,10,4,5
161781,0,13,25631,0,H,A,2,0.083,75.0,0,57,0,19.0,14.25,6.0,45,11,0,1
171089,0,12,23721,1,U,F,1,0.2,,0,14,0,16.0,20.0,,26,12,0,1
1396,0,17,15385,3,H,S,19,0.263,49.0,1,92,1,17.0,14.67,1.0,18,16,0,5
154202,1,37,12413,1,U,A,0,0.05,,0,43,0,22.0,12.83,,65,12,0,1
109415,0,51,8177,2,U,A,0,0.429,,0,27,0,15.0,24.71,,35,14,0,6
112479,0,31,11209,1,U,A,5,0.056,77.0,0,54,0,21.0,9.83,2.0,53,11,0,1
21214,0,43,11073,2,U,A,2,0.105,81.0,0,44,0,23.0,13.0,1.0,8,13,2,2
35461,0,13,28350,0,H,A,0,0.091,68.0,0,55,0,19.0,13.8,4.0,39,11,22,1
137870,0,24,17756,3,H,A,6,0.238,36.0,4,75,1,15.0,11.08,4.0,36,13,29,5
44505,0,37,11152,1,H,A,0,0.273,,0,21,0,15.0,8.33,6.0,38,11,7,3
167493,1,35,23146,0,U,A,0,0.053,,0,63,1,18.0,51.43,3.0,13,13,0,1
189219,0,04,12729,2,U,A,0,0.136,,5,67,1,25.0,10.15,1.0,7,12,0,3
163304,0,01,17736,1,H,F,0,0.2,69.0,0,14,0,17.0,23.0,2.0,10,11,0,1
160859,0,27,14345,1,U,A,0,0.111,48.0,0,53,0,22.0,7.86,,16,11,0,2
186580,1,36,9858,2,U,A,0,0.263,67.0,0,65,1,15.0,8.28,,46,21,0,5
76973,0,38,10330,3,H,N,0,0.5,54.0,0,23,1,18.0,10.0,4.0,56,13,14,7
38678,0,11,16350,4,H,S,1,0.182,51.0,1,84,1,20.0,8.08,5.0,8,11,2,4
129306,0,03,19888,0,H,S,4,0.095,52.0,1,65,1,19.0,8.23,7.0,7,13,6,2
180037,0,18,14142,2,H,A,0,0.136,68.0,0,60,0,23.0,12.44,3.0,28,12,0,3
47755,0,27,14532,1,U,F,0,0.143,67.0,0,15,0,21.0,20.0,1.0,33,10,2,1
63518,0,43,12170,7,H,S,0,0.444,,1,72,1,17.0,7.04,3.0,27,14,2,8
56823,0,13,24779,0,H,A,0,0.105,68.0,3,71,1,19.0,9.48,1.0,53,13,13,2
106847,0,18,11994,1,H,N,30,0.1,50.0,0,15,0,24.0,15.0,4.0,7,7,2,1
73293,0,38,13579,3,H,A,0,0.2,53.0,0,69,1,20.0,4.82,5.0,22,12,0,4
131975,0,34,12661,2,H,A,0,0.095,40.0,0,55,1,25.0,27.14,5.0,44,13,6,2
183207,0,18,14422,3,H,A,0,0.15,56.0,0,30,1,24.0,10.0,4.0,20,9,15,3
35728,1,39,11296,1,H,A,2,0.095,49.0,0,53,0,23.0,11.33,5.0,16,12,0,2
11618,0,44,12015,1,U,S,0,0.05,46.0,1,95,1,24.0,10.87,6.0,17,30,0,1
47282,1,18,13299,2,H,N,1,0.182,40.0,0,24,0,20.0,7.5,3.0,17,13,0,2
146395,0,05,21414,3,H,A,1,0.167,56.0,4,30,1,21.0,15.0,6.0,37,12,3,3
92981,0,01,100528,1,U,A,0,0.15,74.0,0,29,0,19.0,14.0,,39,12,0,3
175589,0,16,9106,3,U,A,5,0.263,,0,57,0,22.0,25.88,,34,13,0,5
113536,0,18,13469,3,H,A,4,0.286,45.0,0,36,1,23.0,8.22,5.0,17,12,0,6
91756,1,35,17690,4,H,S,0,0.318,39.0,1,81,1,18.0,7.37,6.0,31,12,2,7
71904,1,30,12777,1,H,S,0,0.167,78.0,1,72,1,18.0,4.9,2.0,64,10,14,3
137028,0,43,7716,2,H,S,0,0.211,70.0,1,58,1,20.0,5.2,1.0,39,10,1,4
187171,1,26,19138,1,U,E,0,0.5,,0,6,0,16.0,15.0,,76,5,0,1
36270,0,18,12808,3,H,A,2,0.273,72.0,0,51,0,21.0,10.46,4.0,27,12,0,6
151251,0,21,18722,1,H,S,0,0.182,57.0,1,55,1,19.0,9.88,6.0,0,13,0,4
52761,0,30,11221,1,U,A,0,0.2,81.0,0,27,0,17.0,6.25,1.0,35,13,0,3
109235,0,39,10541,0,U,A,0,0.158,,0,34,0,15.0,12.25,7.0,19,13,0,3
63739,0,43,11096,3,U,S,0,0.286,70.0,1,61,1,22.0,11.16,2.0,32,12,3,6
190811,0,36,10284,2,U,N,0,0.25,,0,19,0,16.0,25.0,1.0,26,14,1,2
185213,0,47,22632,3,U,A,0,0.167,17.0,10,81,1,21.0,9.94,5.0,33,28,1,3
161735,0,19,12936,1,U,F,2,0.2,46.0,0,13,0,17.0,20.0,,29,10,0,1
166906,1,17,15000,1,U,A,0,0.211,,0,29,0,15.0,7.0,,26,12,0,4
150181,0,16,12644,2,H,S,0,0.222,29.0,1,35,1,18.0,8.33,4.0,37,12,1,4
66832,0,44,24290,0,U,E,0,0.063,47.0,0,34,0,15.0,15.0,5.0,30,10,10,1
96528,0,41,12478,4,U,S,0,0.444,,1,44,1,15.0,3.06,1.0,47,11,5,8
72875,0,40,15232,3,H,A,0,0.2,56.0,0,64,1,19.0,16.5,4.0,14,8,2,4
16136,0,35,12223,2,U,A,0,0.316,,0,60,0,15.0,3.57,4.0,48,12,0,6
117017,0,32,9324,1,H,F,0,0.2,46.0,0,14,0,17.0,20.0,5.0,20,11,0,1
23605,0,18,11723,0,U,F,20,0.25,,0,15,0,15.0,201.67,,9,13,0,1
12226,1,25,10417,1,U,S,0,0.176,84.0,1,82,1,15.0,5.41,1.0,37,29,0,3
38036,0,21,9756,0,H,A,1,0.167,51.0,0,21,0,19.0,12.5,3.0,5,10,1,2
27998,0,24,18668,3,H,A,0,0.2,27.0,0,39,1,25.0,9.9,7.0,9,11,1,4
33356,1,11,19102,0,H,A,0,0.048,83.0,0,69,0,26.0,14.09,3.0,23,14,3,1
82669,0,14,23975,1,U,A,0,0.056,47.0,0,35,0,17.0,15.67,,31,13,0,1
159174,1,25,14118,1,H,S,0,0.211,82.0,1,56,1,16.0,7.18,5.0,20,13,1,4
53091,0,14,29375,2,H,A,1,0.238,37.0,0,57,0,16.0,8.25,7.0,16,15,4,5
40699,0,24,14772,1,H,A,3,0.167,68.0,0,53,0,18.0,10.57,5.0,9,13,1,3
72153,0,53,10169,1,H,A,0,0.3,75.0,0,46,1,15.0,5.5,1.0,54,13,6,6
42983,0,28,18608,2,H,S,0,0.15,76.0,1,43,1,16.0,19.14,5.0,65,13,1,3
23028,0,17,14629,1,H,A,0,0.125,75.0,0,48,0,15.0,15.0,5.0,11,13,10,2
169374,0,18,15879,3,H,A,0,0.333,25.0,0,24,1,15.0,10.0,4.0,16,12,0,4
4693,1,24,15948,4,H,S,0,0.409,57.0,1,127,1,10.0,12.15,7.0,20,31,0,9
13934,0,14,22705,1,H,A,0,0.111,,0,42,0,25.0,30.0,6.0,0,24,0,2
110547,0,43,8146,3,U,A,0,0.263,51.0,0,36,0,17.0,14.14,2.0,0,14,0,5
173772,1,43,11450,7,H,S,1,0.381,,1,41,1,19.0,7.92,4.0,25,13,0,8
11641,1,13,18667,2,U,S,0,0.2,,1,64,1,21.0,6.85,,43,18,0,4
18049,0,47,7069,1,U,A,0,0.143,44.0,0,75,1,19.0,12.5,5.0,18,14,4,3
12361,1,01,57644,1,H,A,0,0.067,55.0,0,56,0,23.0,62.5,7.0,57,29,2,1
131652,0, .,10295,2,U,A,0,0.2,,0,52,0,19.0,8.0,,0,13,0,4
124974,0,52,6634,1,U,A,0,0.133,33.0,0,32,0,16.0,8.33,3.0,31,11,0,2
15445,1,25,11910,0,H,A,1,0.056,42.0,0,60,1,19.0,10.23,3.0,5,13,3,1
115636,0,14,27739,1,H,A,0,0.118,55.0,0,70,1,17.0,7.6,5.0,0,11,1,2
184688,0,35,27131,2,H,A,0,0.2,57.0,0,71,0,16.0,22.24,6.0,18,9,0,3
155086,0,46,13545,2,U,A,1,0.182,,0,62,1,18.0,12.5,,29,13,0,4
125533,0,13,36469,0,U,F,0,0.167,,0,16,0,20.0,25.0,,26,11,0,1
38243,0,20,11940,0,U,A,0,0.053,50.0,0,43,0,26.0,16.0,7.0,26,10,6,1
105757,0,13,33442,1,H,A,0,0.095,76.0,0,65,0,16.0,10.27,4.0,47,14,1,2
66479,0,21,12245,1,H,F,0,0.143,51.0,0,13,0,21.0,15.0,1.0,33,8,0,1
35423,0,20,21283,0,H,A,0,0.1,80.0,13,69,1,18.0,6.69,2.0,44,13,12,2
48527,1,50,17743,3,U,S,0,0.176,,1,52,1,16.0,4.42,,40,13,0,3
68352,0,08,11919,1,U,A,0,0.056,52.0,0,50,0,21.0,15.4,2.0,14,13,0,1
122279,1,10,27875,3,H,S,0,0.316,48.0,1,59,1,19.0,5.08,3.0,0,13,0,6
108989,1,24,29012,2,U,A,0,0.263,40.0,0,33,0,18.0,15.0,,44,14,0,5
165606,0,08,16568,5,H,S,0,0.353,,1,47,1,17.0,7.08,5.0,61,8,0,6
185602,1,45,10504,3,U,A,0,0.2,,3,77,1,24.0,9.53,,31,25,0,4
15668,1,44,13852,0,H,A,0,0.091,56.0,0,34,0,26.0,9.33,4.0,39,9,3,1
93538,1,10,3975,0,H,A,0,0.059,72.0,0,46,0,26.0,20.67,1.0,70,10,0,1
66338,0,03,22174,2,U,A,1,0.167,50.0,0,42,0,15.0,11.0,4.0,45,11,1,3
72193,1,40,18658,1,H,F,0,0.2,46.0,0,14,0,16.0,20.0,4.0,38,12,1,1
92052,1,30,15084,1,H,A,0,0.158,84.0,7,74,1,18.0,5.55,2.0,10,12,0,3
57008,0,38,10647,1,U,A,0,0.227,78.0,0,52,0,18.0,9.8,2.0,11,13,2,5
83036,0,18,15731,1,U,A,1,0.059,,0,29,0,23.0,37.5,4.0,10,13,0,1
186133,0,45,8430,2,H,S,0,0.211,64.0,1,72,1,17.0,3.21,7.0,40,19,2,4
21762,1,45,9695,3,H,S,0,0.35,76.0,1,63,1,16.0,5.5,2.0,42,7,0,7
129241,0,17,12555,2,H,A,7,0.333,51.0,0,27,0,18.0,7.2,5.0,15,12,2,5
104367,1,14,23053,4,U,A,0,0.385,43.0,0,24,1,18.0,7.67,6.0,17,12,1,5
66117,0,40,16954,1,H,A,0,0.111,57.0,0,34,0,24.0,23.33,5.0,18,12,33,2
54890,0,35,15950,0,H,A,0,0.053,48.0,0,36,0,18.0,11.75,5.0,20,12,32,1
107560,0,41,11901,1,U,N,0,0.143,,0,14,0,23.0,20.0,,0,8,0,1
59703,0,39,11748,2,H,N,2,0.273,31.0,0,24,1,17.0,10.67,5.0,35,14,2,3
73852,1,13,21787,1,H,A,1,0.133,34.0,0,36,0,22.0,20.0,7.0,43,12,1,2
72426,0,49,13295,2,H,A,0,0.158,45.0,0,30,0,18.0,15.0,5.0,42,12,0,3
52752,0,30,10904,2,H,A,0,0.154,76.0,0,21,0,24.0,15.0,4.0,35,9,4,2
81222,0,36,12224,2,U,A,2,0.133,,0,23,0,23.0,15.0,,47,10,0,2
76585,1,24,26007,4,H,S,0,0.25,66.0,1,74,1,16.0,4.86,5.0,39,13,5,5
105930,1,18,15391,3,U,S,0,0.222,40.0,1,58,1,19.0,5.52,,12,6,0,4
79906,0,46,11385,0,H,A,0,0.059,63.0,0,44,1,26.0,10.33,2.0,40,9,3,1
164139,0,27,19283,5,U,S,2,0.5,58.0,1,77,1,17.0,9.69,5.0,21,14,3,10
47251,1,32,6516,3,H,A,0,0.316,73.0,0,45,0,16.0,5.0,1.0,26,9,0,6
187404,0,39,10178,2,U,E,2,0.5,,0,11,0,17.0,8.5,,22,6,0,3
128451,0,23,50273,1,U,N,0,0.5,67.0,0,16,0,16.0,8.33,7.0,58,13,19,2
66087,1,38,15267,1,H,A,0,0.095,47.0,5,66,1,22.0,7.87,5.0,13,12,17,2
124900,0,16,10475,2,H,S,6,0.211,69.0,1,65,1,18.0,9.83,1.0,9,12,0,4
6457,1,37,13234,4,U,A,0,0.3,,3,96,1,25.0,6.09,,63,18,0,6
60764,0,12,15528,0,U,A,0,0.063,49.0,0,70,1,26.0,6.69,6.0,24,9,19,1
143496,0,01,21595,1,H,A,0,0.143,,0,27,0,20.0,10.5,5.0,0,12,0,2
122156,0,17,15602,2,U,A,0,0.188,75.0,0,61,0,16.0,14.73,5.0,8,13,3,3
170786,0,05,13037,2,H,S,1,0.176,77.0,1,59,1,17.0,9.0,2.0,17,13,0,3
77799,1,11,16271,3,H,A,1,0.227,60.0,0,58,0,18.0,6.82,6.0,25,13,1,5
55442,1,50,9374,1,U,A,0,0.056,72.0,0,52,0,21.0,9.17,3.0,37,11,0,1
137835,1,40,10191,3,U,A,2,0.238,,0,35,1,18.0,13.67,4.0,26,14,0,5
142778,0,01,22225,0,H,A,0,0.063,71.0,0,30,0,26.0,12.5,7.0,37,10,1,1
28785,0,51,8848,2,U,A,0,0.111,,0,35,0,21.0,13.33,,31,12,0,2
49698,0,22,10046,0,H,A,1,0.167,55.0,0,29,0,15.0,9.25,2.0,31,10,1,3
148213,1,12,19603,2,H,N,0,0.333,68.0,0,15,0,15.0,12.5,4.0,12,10,33,2
