CONTROL_NUMBER,DONATED,CLUSTER_CODE,RECENT_STAR_STATUS,CARD_PROM_12,FREQUENCY_STATUS_97NK,DONOR_GENDER,MONTHS_SINCE_LAST_GIFT,LIFETIME_GIFT_RANGE,LIFETIME_PROM,PCT_OWNER_OCCUPIED,MEDIAN_HOUSEHOLD_INCOME,RECENT_RESPONSE_COUNT,LIFETIME_GIFT_AMOUNT,WEALTH_RATING,LIFETIME_MAX_GIFT_AMT,RECENT_AVG_CARD_GIFT_AMT,RECENT_RESPONSE_PROP,FILE_AVG_GIFT,RECENT_CARD_RESPONSE_PROP
161735,0,19,0,4,1,F,17,0.0,13,59,353,1,20.0,,20.0,20.0,0.2,20.0,0.5
25226,1,40,1,6,4,M,22,7.0,66,95,429,9,219.0,9.0,10.0,10.0,0.409,9.13,0.455
100196,0,05,1,6,3,F,16,5.0,57,60,215,5,85.0,5.0,10.0,10.0,0.25,7.73,0.364
21782,0,36,1,3,3,M,16,2.0,47,70,293,4,74.0,5.0,5.0,4.33,0.308,3.89,0.5
7330,1,38,1,7,4,F,5,4.0,134,19,255,8,265.0,2.0,6.0,5.0,0.4,4.42,0.545
120989,0,25,0,6,1,M,24,5.0,35,11,224,1,70.0,,25.0,25.0,0.048,23.33,0.1
98275,1,43,1,8,3,U,21,37.0,58,85,224,6,127.0,,40.0,14.17,0.286,9.07,0.6
63703,0,36,0,4,1,U,26,12.0,36,76,208,1,23.0,,15.0,0.0,0.063,7.67,0.0
2499,1,38,0,11,3,F,4,5.0,72,55,302,5,79.0,3.0,10.0,0.0,0.25,5.64,0.0
169077,0,24,0,3,1,F,23,0.0,13,75,338,0,15.0,,15.0,0.0,0.0,15.0,0.0
10018,0,24,0,5,2,F,5,18.0,72,65,398,1,85.0,9.0,18.0,0.0,0.056,10.63,0.0
183275,1,27,0,6,4,F,17,10.0,37,79,313,3,60.0,,15.0,15.0,0.167,10.0,0.25
17882,0,27,0,6,1,M,22,11.0,40,75,312,3,60.0,1.0,16.0,12.0,0.15,10.0,0.3
112288,1,51,1,6,2,F,18,15.0,32,87,389,4,79.0,,20.0,16.0,0.235,13.17,0.3
150548,0,12,0,4,2,F,15,15.0,16,71,616,2,25.0,,20.0,0.0,0.333,12.5,0.0
112920,0,27,0,6,2,F,18,15.0,38,58,281,3,110.0,6.0,25.0,20.0,0.136,18.33,0.182
182577,0,30,15,5,1,F,20,8.0,75,58,202,2,151.0,1.0,11.0,0.0,0.105,6.29,0.0
97879,0,42,0,6,3,M,18,5.0,28,79,408,5,60.0,,15.0,11.67,0.313,12.0,0.375
94395,0,08,0,3,1,F,21,0.0,13,26,335,1,15.0,,15.0,15.0,0.143,15.0,0.333
189438,1,04,0,6,3,M,20,5.0,41,28,263,5,69.0,,10.0,8.67,0.263,7.67,0.333
177626,0,46,0,6,2,F,19,4.0,51,78,242,2,83.0,,19.0,0.0,0.118,16.6,0.0
103527,1,51,1,6,4,M,21,3.0,36,82,218,10,64.0,2.0,5.0,4.38,0.526,4.27,0.727
69893,0,46,15,6,3,F,15,10.0,75,74,231,3,110.0,5.0,12.0,12.0,0.15,6.88,0.111
155628,1, .,0,5,1,U,18,14.66,34,73,527,1,51.36,,33.01,33.01,0.063,25.68,0.143
60747,0,12,1,5,1,U,18,15.0,54,70,456,1,99.0,6.0,20.0,0.0,0.048,9.9,0.0
78447,1,03,1,4,3,F,17,4.0,47,46,266,4,77.0,3.0,7.0,6.0,0.5,5.13,0.4
84610,1,24,1,6,4,F,17,5.0,62,97,477,8,68.5,8.0,6.0,4.17,0.5,3.11,0.6
51133,0,43,1,6,2,F,19,7.0,48,88,288,5,103.0,6.0,10.0,10.0,0.227,8.58,0.091
105128,0,23,12,6,1,F,18,27.0,60,65,327,1,174.0,7.0,30.0,25.0,0.053,12.43,0.111
12190,0,38,5,6,1,M,21,22.0,79,75,324,2,180.0,1.0,25.0,25.0,0.095,16.36,0.1
97221,1,49,0,5,1,F,15,20.0,46,81,330,2,66.0,3.0,25.0,0.0,0.118,11.0,0.0
67103,0,40,1,5,2,F,20,8.0,64,93,450,4,99.0,7.0,13.0,9.0,0.211,9.0,0.333
36997,0,05,0,4,1,M,17,6.0,21,67,349,2,26.0,,16.0,13.0,0.167,13.0,0.333
104195,0,24,0,6,3,F,16,5.0,29,73,266,4,52.0,,15.0,13.33,0.235,13.0,0.375
165897,0,30,1,6,2,M,23,20.0,63,44,275,4,148.0,3.0,25.0,17.33,0.19,12.33,0.3
17093,0,40,0,5,3,M,17,10.0,22,71,310,3,45.0,,20.0,15.0,0.3,15.0,0.4
18066,0,47,1,6,2,M,18,9.0,73,72,275,5,165.0,6.0,14.0,13.0,0.227,9.17,0.182
27558,0,27,1,6,3,F,15,7.0,71,83,421,5,110.0,7.0,10.0,8.0,0.238,5.79,0.2
111795,1, .,0,4,2,U,18,8.0,61,58,208,2,75.0,,11.0,8.0,0.154,5.0,0.333
34475,1,46,0,6,1,M,21,17.0,55,85,277,3,102.0,5.0,27.0,26.0,0.176,20.4,0.222
118773,0,25,0,6,3,F,17,5.0,47,18,189,4,60.0,,10.0,10.0,0.211,7.5,0.222
72366,1,43,0,5,1,M,21,10.0,36,82,291,1,42.0,,15.0,15.0,0.059,10.5,0.143
16643,1,24,0,6,2,F,18,6.0,23,61,422,3,41.0,,16.0,16.0,0.214,13.67,0.143
68105,0,10,14,4,1,F,26,12.5,63,85,307,0,57.5,,14.0,0.0,0.0,4.42,0.0
38340,0,02,0,5,3,M,15,5.0,22,74,456,3,25.0,,10.0,8.33,0.273,8.33,0.75
52944,0,24,0,6,2,F,18,17.0,46,70,320,3,74.0,,20.0,7.0,0.143,7.4,0.1
903,0,25,0,6,3,F,16,9.0,33,42,196,4,42.0,,10.0,5.75,0.222,4.2,0.5
44853,1,33,0,6,4,M,19,12.0,55,88,246,7,149.0,4.0,15.0,13.33,0.318,10.64,0.273
83830,0,18,8,6,1,F,24,10.0,62,87,384,2,130.0,6.0,15.0,13.0,0.1,10.0,0.222
134999,0,20,0,6,3,F,18,10.0,33,55,259,4,50.0,,15.0,12.5,0.19,10.0,0.2
26283,0,27,0,6,1,F,17,10.0,33,91,489,2,50.0,,20.0,20.0,0.105,16.67,0.222
172571,0,28,3,5,1,F,24,17.0,75,87,247,2,181.0,0.0,20.0,20.0,0.095,9.53,0.2
64145,0,28,0,6,1,M,19,10.0,56,75,288,1,91.0,7.0,15.0,0.0,0.071,9.1,0.0
105439,0,45,1,6,2,F,23,9.0,57,83,234,4,75.0,,10.0,7.5,0.222,5.36,0.222
65139,0,40,0,4,1,M,18,10.0,23,80,350,2,30.0,,20.0,10.0,0.133,15.0,0.167
62745,0,45,0,3,1,U,23,0.0,13,70,223,1,15.0,,15.0,15.0,0.143,15.0,0.333
87695,0,43,0,6,3,M,21,5.0,23,74,200,3,37.0,,15.0,12.33,0.25,12.33,0.5
69455,0,35,1,4,2,M,18,97.0,59,87,221,3,293.0,9.0,100.0,56.67,0.25,18.31,0.375
82669,0,14,0,6,1,M,17,15.0,35,97,645,1,47.0,,25.0,25.0,0.056,15.67,0.125
59022,0,41,0,6,4,F,16,4.0,24,0,0,5,32.0,,7.0,6.0,0.417,5.33,0.667
15361,0,24,0,6,1,M,17,20.0,33,98,783,2,50.0,,25.0,22.5,0.1,16.67,0.222
45510,0,33,0,6,1,F,18,18.0,54,68,501,3,55.0,,20.0,0.0,0.136,4.58,0.0
183993,0,42,0,3,1,M,20,0.0,14,88,414,1,15.0,,15.0,0.0,0.143,15.0,0.0
166850,0,42,0,6,4,U,18,10.0,46,55,348,4,89.0,,15.0,8.33,0.19,8.9,0.3
183898,1,46,1,5,3,U,15,7.0,50,72,266,5,66.0,3.0,10.0,9.0,0.278,5.5,0.222
20156,0,36,0,4,1,M,25,17.0,57,57,191,1,80.0,,20.0,20.0,0.063,13.33,0.167
126572,0,52,10,5,1,F,20,11.0,72,77,136,3,218.0,2.0,13.0,11.5,0.143,9.48,0.2
126879,0, .,0,6,2,U,16,11.0,67,77,314,2,107.0,,16.0,15.0,0.105,9.73,0.222
98016,0,27,1,6,2,M,23,6.0,62,5,72,4,80.0,2.0,11.0,9.0,0.182,6.67,0.182
143592,0,03,0,6,2,F,15,5.0,43,28,348,2,130.0,8.0,30.0,30.0,0.1,26.0,0.111
34612,0,30,0,6,1,M,15,15.0,72,67,179,2,216.0,1.0,25.0,24.0,0.095,21.6,0.182
64141,0,35,0,6,1,M,19,45.0,59,93,424,2,145.0,7.0,50.0,25.0,0.095,18.13,0.091
143177,0,02,0,6,2,M,24,7.0,54,98,664,4,104.0,9.0,12.0,10.0,0.182,8.67,0.273
19129,1,36,1,6,3,F,17,13.0,57,68,227,3,102.0,4.0,18.0,10.0,0.167,11.33,0.143
53773,0,12,0,6,3,M,19,0.0,18,30,330,2,30.0,,10.0,10.0,0.25,10.0,0.25
131772,0,12,1,6,2,F,21,22.0,79,69,458,4,243.0,8.0,25.0,11.0,0.222,11.05,0.4
182920,0,31,0,3,1,M,21,0.0,13,37,239,1,20.0,,20.0,20.0,0.143,20.0,0.333
67900,1,10,0,4,1,M,26,5.0,22,68,279,2,35.0,,20.0,0.0,0.143,17.5,0.0
114321,1,40,0,6,4,M,15,20.0,35,90,397,5,135.0,,25.0,18.67,0.263,15.0,0.375
106382,0,49,0,6,3,F,19,22.0,71,65,221,3,193.0,2.0,25.0,0.0,0.158,12.87,0.0
23536,0,28,0,6,1,U,19,15.0,63,70,212,2,82.0,5.0,20.0,0.0,0.1,11.71,0.0
16837,0,22,0,5,1,F,18,10.0,58,53,413,1,163.0,9.0,15.0,0.0,0.077,9.59,0.0
123750,0,38,1,6,4,U,18,3.0,46,0,0,10,72.0,7.0,5.0,3.29,0.526,3.27,0.636
53485,1,18,0,5,3,F,16,6.0,21,9,248,4,28.0,,11.0,8.0,0.333,7.0,0.4
147916,0,03,0,6,4,F,17,10.0,31,61,409,4,51.0,,15.0,11.67,0.267,8.5,0.375
129846,1,35,0,6,2,M,18,15.0,20,80,483,2,25.0,,20.0,5.0,0.182,12.5,0.2
174908,0,41,0,6,1,F,24,40.0,68,86,187,1,334.0,2.0,50.0,15.0,0.053,23.86,0.111
27746,0,18,1,4,4,F,18,7.0,38,77,409,7,106.0,,10.0,9.5,0.368,7.57,0.4
187318,1,37,0,2,2,F,20,5.0,11,69,249,2,25.0,,15.0,12.5,0.4,12.5,0.667
142505,0,23,1,6,3,F,16,8.0,52,35,351,3,87.0,9.0,13.0,13.0,0.167,9.67,0.143
118678,0,45,22,6,1,F,18,31.0,66,84,229,2,155.0,2.0,36.0,0.0,0.091,15.5,0.0
105042,0,49,0,6,1,F,17,59.0,54,88,286,1,119.66,,62.0,0.0,0.1,19.94,0.0
134073,0,18,0,6,1,M,16,20.0,35,50,251,3,55.0,,25.0,20.0,0.15,13.75,0.2
167100,1,11,1,4,3,M,18,5.0,46,74,487,4,116.0,7.0,10.0,8.75,0.25,6.44,0.5
117076,1,21,0,4,1,F,18,7.0,52,33,238,2,135.0,3.0,11.0,10.0,0.125,7.94,0.143
162392,1,13,7,6,1,M,24,17.0,53,88,683,2,83.0,8.0,20.0,20.0,0.105,11.86,0.2
153681,0,17,1,5,3,F,19,5.0,78,6,106,4,166.0,9.0,8.0,5.67,0.211,5.35,0.375
35914,1,16,1,4,4,M,17,8.0,39,87,373,5,43.0,8.0,10.0,3.5,0.263,4.3,0.222
55105,1,47,1,5,3,F,17,5.0,49,78,182,6,87.0,7.0,8.0,6.0,0.286,5.8,0.2
2490,1,39,1,7,4,M,7,4.99,74,75,323,11,104.01,,5.0,4.33,0.524,3.36,0.545
5864,0,34,0,7,1,F,7,80.0,70,92,323,2,370.0,,100.0,50.0,0.095,61.67,0.091
50097,0,34,0,5,1,M,16,12.0,51,13,309,1,106.0,,22.0,0.0,0.056,15.14,0.0
34079,1,27,1,6,4,F,17,5.0,35,59,324,7,49.0,,8.0,5.83,0.368,4.9,0.6
174915,0,31,1,6,2,F,20,17.0,68,0,0,6,299.0,,27.0,23.5,0.273,18.69,0.364
132303,0,34,0,6,2,M,16,10.0,26,70,360,3,25.0,,15.0,10.0,0.2,8.33,0.333
30389,0,40,0,6,2,M,19,11.0,38,90,391,4,67.0,7.0,15.0,12.67,0.2,11.17,0.333
1396,0,17,1,6,4,M,17,15.0,92,70,247,5,352.0,,20.0,15.67,0.263,14.67,0.3
129547,0,35,0,4,1,M,18,30.0,57,83,442,2,412.0,8.0,60.0,30.0,0.118,41.2,0.111
165719,1,22,1,4,3,F,15,2.0,64,54,639,4,58.0,,5.0,4.0,0.267,3.41,0.167
107698,0,45,0,3,4,F,15,15.0,13,75,215,3,65.0,,25.0,25.0,0.429,16.25,0.333
175068,0,31,0,3,1,F,21,0.0,13,28,202,1,15.0,,15.0,15.0,0.143,15.0,0.333
21933,0,28,0,6,2,F,18,10.0,41,81,332,2,85.0,7.0,25.0,25.0,0.105,21.25,0.111
154935,0,40,0,6,1,F,18,20.0,37,83,321,2,50.0,,25.0,0.0,0.1,16.67,0.0
52071,1,51,0,4,1,F,21,0.0,15,80,188,1,20.0,,20.0,20.0,0.143,20.0,0.333
3691,1,10,0,5,1,F,14,0.0,29,76,396,1,40.0,,20.0,0.0,0.2,20.0,0.0
179863,1,02,1,6,2,M,16,9.0,68,63,325,2,147.0,7.0,12.0,12.0,0.1,9.19,0.222
172457,0,42,0,6,2,M,22,45.0,75,86,352,3,318.0,2.0,50.0,50.0,0.136,19.88,0.182
68618,1,35,1,6,3,M,18,30.0,83,92,485,3,534.0,9.0,35.0,30.0,0.143,17.23,0.182
143324,0,09,1,6,4,M,18,7.0,37,44,219,7,82.0,1.0,10.0,6.33,0.368,5.86,0.545
7995,0,25,1,6,2,M,16,15.0,114,23,127,3,360.0,0.0,20.0,20.0,0.136,12.41,0.091
145944,1,11,0,5,2,F,18,10.0,69,50,445,4,79.0,6.0,12.0,10.0,0.182,6.58,0.091
100509,0,13,0,6,1,M,21,15.0,47,96,570,1,73.0,9.0,25.0,25.0,0.059,14.6,0.143
169780,1,26,0,4,1,U,26,5.0,22,44,219,2,25.0,,15.0,0.0,0.143,12.5,0.0
142901,1,03,0,5,3,F,15,0.0,22,63,586,3,40.0,,10.0,10.0,0.25,10.0,0.333
11023,1,40,1,7,4,M,13,5.0,111,90,559,5,192.0,7.0,10.0,7.5,0.227,6.4,0.182
70566,0,51,0,5,1,M,16,0.0,14,93,363,1,25.0,,25.0,0.0,0.2,25.0,0.0
1092,1,03,4,10,1,M,6,19.0,100,84,931,9,315.0,9.0,20.0,11.67,0.429,9.84,0.6
158958,0,19,0,4,1,F,15,10.0,22,67,393,1,20.0,,15.0,15.0,0.083,10.0,0.25
166461,0,22,0,6,2,F,20,10.0,30,47,254,3,45.0,,20.0,15.0,0.15,15.0,0.222
137680,1,48,1,6,2,F,18,6.0,74,78,220,4,112.0,,11.0,6.0,0.211,6.22,0.333
124484,1,34,0,6,4,F,17,10.0,26,62,330,5,66.0,,13.0,9.8,0.417,8.25,0.714
27792,0,40,0,6,3,F,18,7.0,49,94,419,4,62.0,,10.0,7.0,0.211,5.64,0.222
96625,0,39,1,6,2,F,18,20.0,69,50,228,1,186.0,4.0,25.0,25.0,0.067,10.94,0.125
112750,1,15,0,6,1,F,18,15.0,42,78,267,2,51.0,9.0,20.0,15.0,0.105,12.75,0.111
9942,0,18,0,5,1,M,26,35.0,76,69,403,0,190.0,7.0,50.0,0.0,0.0,38.0,0.0
172618,0,46,3,5,1,F,23,11.0,65,71,233,3,129.0,2.0,14.0,10.0,0.158,8.6,0.222
48260,0,24,16,5,1,F,18,11.0,64,85,458,2,129.0,7.0,16.0,11.0,0.125,8.6,0.167
98282,1,44,0,4,1,M,21,10.0,45,78,362,1,53.0,4.0,15.0,15.0,0.063,10.6,0.167
6076,1,31,4,4,1,F,25,8.0,100,36,165,2,125.0,0.0,10.0,0.0,0.111,5.43,0.0
38579,0,06,0,5,2,M,18,5.0,40,73,350,2,55.0,6.0,15.0,0.0,0.167,11.0,0.0
184282,0,44,0,6,4,M,18,5.0,41,78,366,4,43.0,,10.0,6.0,0.211,6.14,0.125
169620,0,24,10,5,1,F,17,13.0,72,91,460,3,127.0,7.0,16.0,10.67,0.15,10.58,0.333
133049,0,49,0,6,1,M,25,15.0,34,72,218,3,52.0,2.0,20.0,18.5,0.158,13.0,0.2
53004,0,40,1,6,2,M,18,13.0,71,0,0,3,118.0,,15.0,12.0,0.188,6.94,0.25
139420,0,28,0,3,1,F,15,10.0,36,94,213,2,36.0,4.0,15.0,11.0,0.125,9.0,0.167
103687,0,53,0,3,1,F,21,0.0,15,73,165,1,15.0,,15.0,15.0,0.143,15.0,0.333
97741,0,13,0,6,3,F,17,7.0,50,81,540,4,67.0,9.0,10.0,10.0,0.211,7.44,0.111
53863,0,45,2,6,4,F,15,2.0,44,83,185,6,44.0,,5.0,4.6,0.316,4.4,0.556
149178,0,11,0,6,2,U,18,6.0,51,52,480,3,118.0,8.0,11.0,11.0,0.15,8.43,0.1
152494,1,12,1,6,4,M,18,20.0,61,94,525,7,280.0,8.0,25.0,19.17,0.333,15.56,0.545
30417,0,35,0,4,1,F,26,5.0,33,97,424,1,35.0,9.0,15.0,15.0,0.05,11.67,0.111
133514,0,49,0,4,1,M,24,10.0,61,74,217,1,115.0,1.0,15.0,15.0,0.053,11.5,0.125
45009,0,28,0,6,1,M,18,23.0,57,83,280,2,128.0,3.0,28.0,26.0,0.091,18.29,0.091
116346,0,35,0,4,1,F,18,2.0,22,88,451,2,32.0,,17.0,15.0,0.154,16.0,0.167
132917,0,40,0,5,3,M,15,6.0,21,74,319,3,24.0,,11.0,8.0,0.3,8.0,0.5
50546,0,44,4,6,1,F,21,10.0,53,84,423,2,108.0,5.0,20.0,20.0,0.095,15.43,0.182
45518,0,37,1,6,4,M,18,3.0,29,90,227,8,67.0,,7.0,6.17,0.5,6.09,0.667
100058,0,10,0,11,2,M,15,10.0,60,56,145,5,157.0,5.0,20.0,15.0,0.227,14.27,0.273
41488,0,15,0,6,1,F,19,16.0,22,27,398,2,26.0,,21.0,5.0,0.154,13.0,0.167
78491,0,16,0,3,1,U,21,0.0,13,71,317,1,18.0,,18.0,18.0,0.143,18.0,0.333
107137,0,36,0,4,1,M,18,10.0,53,84,270,1,56.0,6.0,15.0,15.0,0.053,11.2,0.111
148989,0,24,0,6,2,F,18,9.0,49,88,630,4,96.0,9.0,14.0,11.5,0.19,10.67,0.2
189047,0,45,1,6,3,U,4,7.0,76,85,243,6,145.0,1.0,10.0,8.6,0.273,6.59,0.455
38111,1,23,1,6,3,M,18,9.0,68,53,380,5,85.0,8.0,10.0,5.0,0.25,4.72,0.273
70485,0,51,0,6,1,M,18,10.0,38,82,163,3,65.0,1.0,20.0,10.0,0.136,13.0,0.091
124485,0,47,0,4,1,M,20,0.0,16,69,209,1,20.0,,20.0,20.0,0.143,20.0,0.333
23932,0,40,0,4,1,U,26,15.0,49,81,387,1,75.0,,25.0,0.0,0.059,18.75,0.0
129945,1,32,0,6,4,F,15,7.0,24,14,163,5,42.0,,10.0,7.0,0.385,7.0,0.667
101743,0,45,0,4,1,M,24,0.0,30,68,242,1,30.0,5.0,15.0,15.0,0.063,15.0,0.167
153667,0,16,0,6,4,F,16,2.0,25,88,365,5,34.0,,7.0,6.0,0.357,5.67,0.333
121070,0,01,0,5,1,M,21,12.0,39,29,273,1,37.0,6.0,17.0,17.0,0.063,12.33,0.167
40052,0,09,0,6,1,F,18,22.0,57,66,255,2,167.0,3.0,27.0,15.0,0.091,12.85,0.091
123356,0,39,0,4,1,F,21,6.0,31,86,256,2,36.0,5.0,16.0,16.0,0.125,12.0,0.167
187744,1,02,1,1,4,F,16,4.0,22,59,324,6,93.0,,7.0,5.25,0.75,4.89,1.0
88151,0,18,1,6,2,M,16,6.0,72,96,466,4,162.0,7.0,16.0,14.5,0.2,11.57,0.4
166639,0,11,0,4,1,F,22,0.0,16,93,601,0,25.0,,25.0,0.0,0.0,25.0,0.0
100169,0,28,0,9,2,M,9,7.0,85,84,393,4,162.0,7.0,12.0,10.0,0.2,9.53,0.222
67878,0,10,0,6,2,M,18,47.0,48,80,215,2,128.0,2.0,50.0,0.0,0.095,25.6,0.0
113753,0,45,0,6,4,F,18,4.0,29,84,224,8,42.0,,7.0,4.8,0.5,5.25,0.625
24159,0,50,0,4,1,F,17,10.0,22,81,220,2,20.0,,15.0,10.0,0.167,10.0,0.4
63147,0,40,1,6,2,F,17,17.0,56,76,405,4,143.0,8.0,22.0,18.0,0.2,11.92,0.273
174453,1,49,0,6,3,M,17,8.0,46,87,313,4,79.0,8.0,13.0,11.33,0.211,9.88,0.3
82313,1,36,0,6,1,F,20,10.0,61,85,276,3,107.0,3.0,15.0,14.0,0.158,9.73,0.222
29610,1,36,1,5,3,M,16,4.0,81,78,191,5,192.0,0.0,7.0,5.0,0.25,4.92,0.3
190577,1,35,1,6,3,F,17,25.0,78,74,385,3,246.0,9.0,30.0,30.0,0.167,11.71,0.143
173531,0,49,0,4,1,M,17,0.0,14,55,296,1,15.0,,15.0,15.0,0.2,15.0,0.5
165064,0,24,0,5,1,M,24,12.0,51,90,529,2,65.0,8.0,15.0,13.5,0.125,9.29,0.333
81014,0,48,1,6,4,M,17,15.0,74,85,227,7,268.0,0.0,20.0,15.0,0.318,12.18,0.182
152104,0,13,0,6,1,M,24,22.0,53,86,529,1,70.0,8.0,25.0,0.0,0.05,10.0,0.0
153450,1,09,1,6,2,U,18,45.0,62,28,256,3,245.0,1.0,50.0,25.0,0.167,24.5,0.1
190598,0,26,0,6,1,F,21,25.0,64,37,241,2,158.0,4.0,35.0,15.0,0.111,22.57,0.25
15473,0,38,0,4,1,M,24,6.0,35,61,280,2,38.0,6.0,16.0,14.0,0.133,12.67,0.4
41901,1,08,0,6,3,M,15,12.0,66,65,329,4,238.0,,32.0,20.0,0.211,26.44,0.111
183014,0,16,0,4,1,F,23,17.0,21,54,354,2,23.0,,20.0,11.5,0.167,11.5,0.4
186743,0,46,1,2,4,U,15,22.0,40,81,266,4,138.0,,25.0,16.5,0.571,9.86,1.0
15756,0,41,0,6,4,F,18,3.0,40,85,203,4,52.0,,8.0,5.0,0.2,5.78,0.111
157672,1,24,0,4,1,M,26,12.0,66,89,789,1,114.0,9.0,17.0,0.0,0.059,12.67,0.0
32210,0,26,0,5,1,M,26,45.0,54,77,353,1,248.0,8.0,50.0,0.0,0.048,31.0,0.0
183528,0,30,11,5,1,F,17,8.0,72,51,216,2,174.0,1.0,12.0,11.5,0.118,7.25,0.25
3550,1,43,0,5,1,M,15,5.0,65,85,243,1,69.0,2.0,15.0,0.0,0.071,11.5,0.0
63971,1,45,0,6,4,M,15,3.0,25,78,265,5,27.0,,6.0,5.0,0.385,4.5,0.667
50570,1,51,0,6,3,M,16,0.0,27,79,182,4,40.0,,10.0,10.0,0.286,10.0,0.5
22862,0,18,7,6,2,F,19,11.0,69,83,361,3,108.0,7.0,14.0,0.0,0.158,9.0,0.0
23740,0,39,0,4,1,M,18,11.0,67,73,352,1,141.0,2.0,14.0,0.0,0.077,7.83,0.0
17833,0,12,0,5,1,F,18,5.0,23,89,481,2,25.0,,15.0,0.0,0.143,12.5,0.0
73915,1,21,1,5,4,F,21,9.0,75,65,251,8,109.0,3.0,10.0,3.6,0.364,3.52,0.455
19947,0,27,0,5,2,F,19,10.0,42,52,251,3,66.0,6.0,15.0,14.0,0.143,11.0,0.1
39931,0,23,0,6,2,F,17,0.0,21,92,647,2,50.0,,25.0,25.0,0.2,25.0,0.4
64446,0,44,3,6,1,F,19,15.0,49,77,311,4,131.0,6.0,20.0,16.67,0.19,13.1,0.3
190808,0,11,4,4,1,M,26,7.0,67,52,362,2,146.0,9.0,12.0,0.0,0.1,7.68,0.0
163351,0,03,11,5,1,M,24,23.0,72,35,475,1,217.0,8.0,28.0,12.0,0.053,14.47,0.125
5733,1,48,1,8,3,M,16,17.0,75,92,171,5,257.0,,20.0,10.0,0.278,8.57,0.125
33542,0,45,0,6,1,F,20,27.0,73,84,205,1,218.0,2.0,30.0,30.0,0.045,16.77,0.091
164224,0,20,0,4,1,F,15,0.0,12,54,325,1,15.0,,15.0,0.0,0.2,15.0,0.0
45722,0,36,1,4,2,F,17,13.0,65,0,0,2,259.0,,20.0,15.0,0.133,12.33,0.125
148104,0,12,0,6,1,M,22,20.0,65,75,458,3,171.0,6.0,25.0,25.0,0.158,19.0,0.2
175935,1,20,0,4,1,F,16,0.0,13,61,171,1,15.0,,15.0,0.0,0.2,15.0,0.0
103320,0,27,0,6,4,F,16,3.0,29,56,228,6,30.0,,6.0,4.67,0.353,4.29,0.375
74584,0,44,0,6,4,F,17,4.0,36,83,290,9,133.0,,14.0,12.8,0.409,12.09,0.455
30855,0,35,0,4,1,F,19,0.0,16,84,490,1,20.0,,20.0,20.0,0.143,20.0,0.333
163858,0,02,0,4,1,F,18,0.0,12,88,475,1,15.0,,15.0,15.0,0.2,15.0,0.5
166902,0,35,0,6,2,M,20,15.0,26,84,537,3,55.0,,25.0,18.33,0.214,18.33,0.429
69480,0,40,0,6,1,F,18,22.0,23,85,305,2,32.0,,27.0,0.0,0.154,16.0,0.0
38286,0,18,0,6,2,F,19,0.0,21,93,370,2,30.0,,15.0,15.0,0.182,15.0,0.4
10489,1,45,1,4,4,F,15,35.0,89,76,184,3,281.0,6.0,40.0,10.0,0.2,10.41,0.143
178076,0,36,0,6,2,F,22,6.0,32,65,236,3,86.0,,26.0,20.0,0.158,21.5,0.333
70863,1,45,17,4,1,M,18,13.0,64,88,269,1,92.0,3.0,16.0,0.0,0.056,6.57,0.0
154977,0,14,0,6,4,F,15,7.0,37,93,625,9,59.0,,10.0,4.67,0.429,4.92,0.6
3819,0,25,0,6,3,F,20,10.0,85,63,332,4,121.0,,15.0,11.0,0.286,9.31,0.286
184075,0,31,0,6,1,F,22,15.0,50,45,178,2,91.0,2.0,25.0,25.0,0.105,18.2,0.111
125289,1,17,0,6,3,F,18,5.0,57,14,246,4,63.0,4.0,8.0,0.0,0.2,5.25,0.0
140828,0,27,0,6,3,M,16,5.0,22,87,479,3,20.0,,10.0,7.5,0.273,6.67,0.4
38273,0,08,1,6,2,M,18,15.0,46,83,292,4,90.0,5.0,20.0,20.0,0.19,12.86,0.2
152169,1,18,0,6,2,F,22,15.0,75,80,364,2,212.0,5.0,20.0,20.0,0.095,10.6,0.1
82119,0,40,3,6,1,M,21,18.0,62,94,474,2,94.0,8.0,20.0,15.0,0.1,7.83,0.2
5583,0,10,1,6,2,M,21,7.0,80,23,201,3,207.0,1.0,10.0,7.33,0.176,5.59,0.333
85010,1,39,1,6,3,M,19,9.0,69,91,339,5,131.0,5.0,11.0,10.0,0.263,5.95,0.273
157036,0,01,1,4,3,F,15,15.0,56,19,284,3,269.0,3.0,20.0,18.0,0.188,11.7,0.25
51204,0,42,0,4,1,F,25,13.0,29,90,390,2,28.0,,16.0,9.0,0.111,9.33,0.125
121950,0,17,0,5,2,M,15,10.0,15,35,236,1,30.0,,20.0,20.0,0.2,15.0,0.5
21176,0,25,0,4,1,M,20,10.0,25,57,158,2,30.0,,20.0,15.0,0.154,15.0,0.333
14875,0,51,0,7,1,F,16,80.0,99,83,216,1,595.0,1.0,100.0,0.0,0.067,59.5,0.0
177861,0,42,0,6,3,M,16,20.0,65,65,243,4,103.0,6.0,25.0,11.0,0.182,9.36,0.091
45338,1,16,0,6,1,F,23,5.0,55,88,232,3,105.0,7.0,15.0,15.0,0.15,13.13,0.273
189705,0,29,0,2,1,U,25,10.0,14,67,320,3,47.0,,15.0,15.0,0.375,9.4,0.25
158729,1,24,0,6,4,F,17,6.0,25,84,397,7,47.0,,11.0,5.5,0.538,6.71,0.667
