CONTROL_NUMBER,DONATED,CLUSTER_CODE,PCT_ATTRIBUTE1,PCT_ATTRIBUTE2,FREQUENCY_STATUS_97NK,INCOME_GROUP,RECENT_CARD_RESPONSE_PROP,LIFETIME_CARD_PROM,DONOR_AGE,URBANICITY,LAST_GIFT_AMT,LIFETIME_PROM,MEDIAN_HOUSEHOLD_INCOME,PCT_OWNER_OCCUPIED,MEDIAN_HOME_VALUE,HOME_OWNER,PCT_ATTRIBUTE4,MONTHS_SINCE_LAST_PROM_RESP,RECENT_RESPONSE_COUNT
41943,0,05,0,45,3,2.0,0.273,30,48.0,U,11.0,75,276,82,587,H,66,16.0,6
139081,0,53,0,51,4,1.0,0.5,12,75.0,R,6.0,28,324,75,2646,H,47,16.0,7
24030,1,41,0,5,1,2.0,0.0,18,64.0,T,20.0,47,76,31,383,U,99,18.0,2
133564,0,41,0,26,2,3.0,0.364,28,51.0,T,20.0,67,193,64,413,U,35,17.0,6
63912,0,40,0,28,4,1.0,0.667,14,44.0,T,15.0,35,378,86,679,U,35,16.0,8
88474,1,11,0,26,2,4.0,0.3,22,,S,10.0,58,364,57,1401,H,36,16.0,4
149653,1,07,0,12,1,,0.0,17,48.0,U,20.0,40,292,32,1773,U,34,25.0,2
140212,0,27,2,43,4,1.0,0.375,17,74.0,C,13.0,41,314,63,562,H,21,17.0,5
25246,0,41,0,25,1,2.0,0.0,14,80.0,T,15.0,37,183,38,353,H,34,19.0,2
185149,1,41,1,44,1,2.0,0.125,28,76.0,T,0.0,77,280,74,396,H,32,23.0,1
98998,0,51,0,32,2,2.0,0.2,14,,R,28.0,35,178,75,305,H,37,25.0,4
130485,1,04,2,32,3,1.0,0.25,17,67.0,U,10.0,47,258,45,431,H,36,17.0,3
116504,0,18,0,40,1,4.0,0.2,27,81.0,S,20.0,67,375,79,832,H,55,21.0,2
163354,1,03,0,49,1,,0.0,22,37.0,U,30.0,52,748,88,4313,U,59,19.0,1
116156,0,35,0,28,1,6.0,0.091,26,64.0,T,18.0,64,783,96,1750,H,8,17.0,2
18454,0,46,0,32,3,4.0,0.125,32,,R,11.0,71,261,78,773,U,42,15.0,4
68377,0,02,0,32,1,5.0,0.333,5,41.0,U,15.0,13,630,97,1766,H,67,21.0,1
97741,0,13,0,31,3,1.0,0.111,20,66.0,S,10.0,50,540,81,1488,H,34,17.0,4
78253,0,10,0,8,3,2.0,0.0,21,71.0,U,8.0,53,118,30,256,H,30,15.0,6
52330,1,36,0,44,4,2.0,0.444,13,69.0,T,2.0,29,294,82,565,H,26,18.0,9
17578,0,35,0,24,3,5.0,0.5,12,31.0,T,10.0,31,405,50,1274,H,12,20.0,4
28785,0,51,0,26,1,,0.25,14,,R,25.0,35,183,66,406,U,31,21.0,2
153345,0,16,3,32,1,2.0,0.143,27,73.0,S,14.0,64,327,71,1404,H,34,21.0,1
120881,0,02,0,28,2,7.0,0.25,11,49.0,U,15.0,27,624,89,2029,H,41,22.0,3
83878,0,14,0,33,2,5.0,0.364,23,80.0,S,11.0,59,550,98,1224,H,38,24.0,7
186506,0,51,0,26,1,6.0,0.111,32,75.0,R,10.0,80,179,76,373,H,30,22.0,3
44705,1,29,0,63,3,4.0,0.111,14,71.0,C,12.0,34,242,95,677,H,75,18.0,3
153400,0,02,0,25,1,1.0,0.0,5,27.0,U,18.0,13,248,17,1236,U,88,16.0,1
179928,0,11,2,21,1,3.0,0.125,15,56.0,S,15.0,38,303,59,1192,U,25,16.0,2
181368,0,44,2,43,2,2.0,0.0,14,41.0,R,20.0,43,353,86,929,H,22,18.0,2
42574,0,22,0,51,1,3.0,0.167,26,68.0,C,15.0,63,359,57,819,H,50,20.0,1
157961,0,02,2,30,2,5.0,0.273,29,40.0,U,16.0,71,583,79,2531,H,42,17.0,4
156937,1,03,0,16,1,6.0,0.333,5,39.0,U,15.0,13,416,44,1605,H,15,20.0,1
14693,0,10,0,28,1,6.0,0.125,12,67.0,U,0.0,31,121,48,465,H,48,26.0,2
14406,1,13,0,32,3,7.0,0.111,21,45.0,S,12.0,65,1036,96,5798,U,54,16.0,3
34783,0,37,0,46,2,3.0,0.091,22,57.0,T,15.0,53,278,84,546,H,58,18.0,3
70907,0,11,2,22,1,6.0,0.0,18,55.0,S,20.0,43,379,59,699,U,31,16.0,1
85095,0,36,0,22,1,2.0,0.25,7,75.0,T,25.0,17,283,83,430,H,51,24.0,1
73042,0,39,0,25,4,,0.625,12,76.0,T,11.0,29,233,69,429,U,22,18.0,7
75179,0,22,0,5,1,5.0,0.0,10,35.0,C,17.0,24,273,26,573,U,85,17.0,1
53485,1,18,0,19,3,6.0,0.4,9,,S,7.0,21,248,9,861,H,0,16.0,4
20979,0,30,14,24,1,5.0,0.091,24,37.0,C,25.0,63,211,69,505,H,18,26.0,2
100367,0,20,0,33,3,3.0,0.6,9,,S,20.0,25,296,40,987,U,43,16.0,3
68560,0,24,0,30,1,7.0,0.333,6,54.0,C,15.0,15,1351,98,5030,H,42,16.0,1
150242,0,13,0,43,1,,0.111,14,,S,29.0,34,325,79,1288,U,34,18.0,2
186880,1,53,0,35,3,2.0,0.125,32,58.0,R,10.0,90,138,74,313,H,44,16.0,4
171083,1,16,0,58,2,,0.091,34,54.0,S,25.0,81,349,81,882,U,12,19.0,3
105295,0,45,0,30,4,3.0,0.5,10,,R,10.0,23,189,79,258,U,47,19.0,4
164306,1,20,0,35,1,,0.5,5,,S,15.0,13,629,83,2725,U,16,18.0,1
33365,0,25,0,10,1,1.0,0.5,6,57.0,C,30.0,13,97,10,569,H,23,17.0,1
116533,1,36,0,32,1,1.0,0.25,21,,T,10.0,59,234,49,496,U,46,21.0,2
138548,0,19,8,32,1,3.0,0.0,19,45.0,S,25.0,49,320,57,818,H,33,26.0,1
90714,0,02,0,24,2,7.0,0.167,10,31.0,U,20.0,24,624,82,2532,U,50,15.0,3
140119,0,36,0,31,1,2.0,0.1,23,71.0,T,25.0,59,181,70,791,H,28,22.0,2
60605,0,14,2,20,2,6.0,0.182,16,,S,20.0,38,588,97,1126,H,15,16.0,3
137072,0,40,0,19,1,6.0,0.25,12,64.0,T,25.0,28,372,85,1199,H,14,21.0,2
162340,0,13,0,34,1,5.0,0.0,5,37.0,S,15.0,21,613,76,5283,H,67,15.0,2
51859,0,49,0,35,3,2.0,0.444,14,35.0,R,6.0,33,273,88,610,H,19,21.0,4
54373,0,47,0,27,2,7.0,0.125,20,82.0,R,16.0,54,194,78,434,H,44,21.0,2
176409,1,40,0,45,1,2.0,0.222,25,56.0,T,20.0,60,361,77,709,H,30,20.0,2
136071,0,04,0,16,3,,0.2,33,80.0,U,5.0,81,236,20,640,U,23,19.0,4
94690,0,20,0,35,1,5.0,0.333,5,35.0,S,15.0,13,381,58,883,H,42,20.0,1
79482,0,38,2,29,2,5.0,0.25,12,22.0,T,25.0,30,319,51,708,H,27,17.0,3
183052,1,40,0,42,4,5.0,0.3,27,62.0,T,5.0,63,395,80,944,U,27,16.0,6
142013,1,44,0,37,1,6.0,1.0,4,53.0,R,23.0,10,367,81,1009,H,21,15.0,1
157573,1,15,7,29,1,,0.0,27,,S,47.0,63,540,66,2438,U,22,18.0,1
15116,0,43,0,20,1,,0.5,6,,R,25.0,14,223,82,557,U,34,17.0,1
189134,0,15,3,19,3,4.0,0.222,20,44.0,S,5.0,48,329,15,1827,U,9,18.0,4
162556,0,15,0,28,4,5.0,0.6,29,72.0,S,6.0,64,216,53,670,U,30,22.0,7
155027,0,25,1,16,2,1.0,0.1,18,30.0,C,15.0,45,203,17,857,U,54,21.0,1
20780,0,46,0,24,2,7.0,0.091,30,,R,20.0,73,226,77,680,H,32,25.0,3
164044,1,35,0,29,1,6.0,0.0,12,55.0,T,15.0,28,1329,97,5795,U,21,18.0,2
168648,1,14,0,19,2,5.0,0.0,18,55.0,S,12.0,45,265,66,1685,H,8,18.0,4
137914,0,51,2,43,2,1.0,0.25,8,54.0,R,15.0,19,213,83,575,H,36,15.0,2
58800,0,43,0,32,3,3.0,0.222,13,71.0,R,20.0,34,192,83,325,H,45,15.0,5
155624,0,13,0,38,1,6.0,0.0,30,67.0,S,25.0,68,666,91,2196,H,32,17.0,1
37459,0,18,1,33,1,4.0,0.0,7,51.0,S,25.0,16,368,76,959,H,35,20.0,1
114374,0,40,0,42,1,5.0,0.0,30,65.0,T,25.0,73,346,73,569,H,38,18.0,2
169626,0, .,0,0,1,5.0,0.0,6,33.0,?,20.0,14,164,13,1569,H,0,16.0,1
188383,0,40,0,27,1,5.0,0.0,18,77.0,T,15.0,51,298,80,677,U,28,25.0,1
179023,1,16,0,37,1,,0.125,12,,S,20.0,32,318,72,982,U,28,24.0,1
111212,0,50,1,20,1,7.0,0.0,23,55.0,R,32.0,56,199,83,423,H,46,23.0,1
13378,1,37,0,34,3,2.0,0.556,21,73.0,T,5.0,63,280,84,1125,H,58,17.0,6
92409,0,20,1,17,1,2.0,0.0,5,83.0,S,18.0,12,337,51,956,H,20,15.0,1
93103,0,01,0,21,3,1.0,0.286,13,71.0,U,13.0,34,354,29,3357,U,37,18.0,3
59964,0,18,0,15,4,,0.286,16,,S,4.0,42,267,61,464,U,14,18.0,5
169259,0,26,0,41,1,,0.111,25,,C,20.0,69,318,79,1219,U,32,21.0,1
64747,0,13,0,40,1,,0.25,15,75.0,S,20.0,36,447,92,927,U,33,26.0,3
79924,0,53,0,26,1,,0.286,20,77.0,R,10.0,57,218,70,452,U,26,15.0,3
130878,0,18,1,35,2,,0.143,13,37.0,S,25.0,33,395,83,820,U,9,17.0,2
128577,0,27,0,24,3,,0.333,16,53.0,C,10.0,41,314,85,435,U,40,19.0,5
2525,0,14,0,23,1,7.0,0.5,10,41.0,S,7.0,29,633,96,1601,H,20,12.0,4
53004,0,40,0,46,2,,0.25,28,48.0,T,15.0,71,0,0,0,U,30,18.0,3
67940,0,10,0,29,2,5.0,0.091,33,52.0,U,15.0,82,242,67,258,H,0,17.0,5
189797,0,38,0,27,1,1.0,0.0,19,87.0,T,15.0,57,298,45,873,U,40,20.0,1
24172,1,48,3,18,4,2.0,0.333,15,72.0,R,5.0,36,191,56,714,U,56,18.0,6
165066,0,24,0,30,1,5.0,0.0,13,40.0,C,20.0,37,545,64,2389,H,26,23.0,1
47282,1,18,1,32,4,3.0,0.4,9,40.0,S,10.0,24,336,79,558,H,17,20.0,2
157769,0,19,0,20,1,,0.0,5,,S,20.0,11,293,29,1760,U,26,,0
18787,0,40,0,32,1,5.0,0.1,20,,T,15.0,48,543,92,1212,H,23,33.0,1
155266,1,30,0,26,4,1.0,0.455,35,,C,13.0,91,123,24,641,H,63,18.0,11
86270,1,25,15,31,1,2.0,0.125,23,42.0,C,16.0,58,224,33,462,H,9,15.0,2
99673,1,18,0,35,1,3.0,0.25,14,39.0,S,16.0,33,470,96,638,H,7,21.0,2
189923,0, .,0,0,4,,0.4,9,,?,11.0,23,190,68,301,U,0,18.0,4
132131,1,42,0,23,1,,0.0,28,38.0,R,25.0,65,129,27,613,U,24,26.0,2
171570,0,40,0,30,2,5.0,0.182,25,59.0,T,10.0,62,272,82,1175,H,42,18.0,3
25487,0,24,0,45,1,4.0,0.25,7,79.0,C,25.0,17,303,53,927,U,63,24.0,1
34328,0,24,0,27,1,,0.111,26,,C,13.0,65,312,66,620,U,22,22.0,3
59192,0,30,0,33,2,,0.125,12,48.0,C,19.0,31,174,53,258,U,32,15.0,5
162284,0,13,0,33,4,6.0,0.5,23,,S,7.0,55,870,88,5190,H,63,21.0,7
48721,0,27,4,32,2,4.0,0.333,21,37.0,C,9.0,52,372,86,677,H,37,17.0,3
52158,1,43,0,26,4,1.0,0.778,22,35.0,R,5.0,55,141,72,351,H,19,15.0,12
2162,0,36,0,36,1,2.0,0.286,28,,T,7.0,78,253,64,463,U,37,19.0,4
10018,0,24,1,16,2,,0.0,14,81.0,C,0.0,72,398,65,1066,U,0,19.0,1
59746,1,39,1,40,4,,0.545,34,,T,3.0,80,341,84,537,U,22,15.0,11
146512,0,20,1,22,1,,0.111,24,74.0,S,11.0,57,385,49,2974,U,33,26.0,2
161751,0,24,0,37,3,4.0,0.429,11,45.0,C,14.0,27,379,46,1689,H,44,19.0,4
58777,0,49,0,34,2,3.0,0.1,33,69.0,R,13.0,81,355,87,435,U,24,20.0,3
30047,1,49,2,30,2,,0.2,33,45.0,R,10.0,80,279,73,436,U,38,16.0,4
21003,1,50,5,30,4,3.0,0.333,20,,R,10.0,56,213,76,517,H,25,15.0,5
163843,1,14,0,25,2,4.0,0.143,17,51.0,S,17.0,42,484,71,3543,H,36,18.0,2
126184,1,30,0,28,3,4.0,0.375,20,69.0,C,3.0,54,221,72,444,H,29,16.0,4
117994,1,27,0,38,2,5.0,0.1,21,,C,15.0,50,367,68,659,H,50,25.0,3
173132,1,46,0,48,2,1.0,0.2,28,67.0,R,15.0,66,275,72,811,H,51,16.0,3
113680,1,41,0,32,1,6.0,0.5,6,45.0,T,20.0,15,219,75,331,H,39,17.0,1
56799,0,11,0,34,1,,0.5,5,,S,15.0,11,415,62,1102,U,41,18.0,1
39515,0,17,0,56,2,5.0,0.273,25,78.0,S,20.0,61,351,49,908,H,34,20.0,5
14154,1,35,13,46,1,2.0,0.182,24,75.0,T,15.0,70,393,88,801,U,0,26.0,3
190982,0,27,0,32,4,1.0,0.167,14,73.0,C,24.0,39,319,68,597,U,42,17.0,4
76537,0,49,0,47,1,5.0,0.0,5,51.0,R,15.0,13,295,80,404,H,21,16.0,1
166949,0,21,0,0,1,,0.25,6,,S,20.0,15,562,82,2856,U,0,24.0,1
177752,0,34,0,30,3,5.0,0.5,10,49.0,T,10.0,25,520,75,1216,H,23,17.0,4
90022,0,12,0,21,2,6.0,0.364,25,50.0,S,14.0,64,431,98,932,H,39,17.0,6
106056,0,36,0,27,2,7.0,0.273,26,53.0,T,5.0,69,228,71,303,H,40,21.0,4
182615,0,38,0,38,2,2.0,0.0,28,77.0,T,12.0,59,195,34,403,U,28,18.0,3
9990,0,25,2,19,2,4.0,0.125,22,35.0,C,16.0,70,176,36,673,U,23,21.0,1
174948,0,44,0,39,1,3.0,0.222,19,47.0,R,21.0,42,386,82,911,U,30,22.0,2
154938,0,40,1,43,2,4.0,0.091,17,50.0,T,20.0,37,334,87,1244,H,52,25.0,3
16450,0,32,0,8,2,1.0,0.0,9,73.0,C,21.0,25,84,18,506,U,37,15.0,3
157322,0,13,0,46,2,6.0,0.111,17,75.0,S,16.0,42,922,90,5864,H,61,16.0,2
180305,0,02,0,30,1,7.0,0.4,6,77.0,U,20.0,19,586,95,2956,H,34,20.0,2
129530,1,17,5,39,2,7.0,0.25,8,43.0,S,10.0,17,163,24,593,H,4,21.0,1
5366,1,27,0,48,4,5.0,0.375,11,48.0,C,20.0,40,426,78,1522,H,17,20.0,5
169186,1,46,0,45,4,5.0,0.667,8,69.0,R,7.0,20,256,76,1050,H,50,17.0,5
17931,0,34,1,25,1,6.0,0.111,27,57.0,T,10.0,62,394,68,742,H,13,26.0,2
87212,0,45,0,30,3,1.0,0.4,34,87.0,R,9.0,74,205,66,399,H,32,18.0,6
125522,1,09,2,38,4,1.0,0.455,32,83.0,U,6.0,83,218,29,623,U,69,21.0,6
154935,0,40,1,27,1,4.0,0.0,15,54.0,T,25.0,37,321,83,933,H,33,18.0,2
16215,0,40,2,34,1,2.0,0.0,24,71.0,T,10.0,59,355,74,769,H,39,26.0,2
181755,1,23,0,70,4,3.0,0.556,14,,C,5.0,34,313,90,1461,U,89,16.0,8
161781,0,13,2,35,1,6.0,0.0,22,75.0,S,18.0,57,572,86,3988,H,45,19.0,1
95590,0,16,0,26,3,2.0,0.25,13,81.0,S,10.0,36,373,89,824,H,53,17.0,3
108623,0,39,0,19,4,6.0,0.333,17,71.0,T,5.0,42,311,83,615,H,23,15.0,7
134159,1,40,0,24,1,2.0,1.0,4,,T,20.0,10,343,89,693,H,20,15.0,1
117164,0,08,0,22,1,4.0,0.0,6,51.0,U,20.0,14,314,84,453,H,42,20.0,1
94369,0,05,0,28,1,2.0,0.25,18,,U,18.0,50,369,77,705,U,33,23.0,2
70039,1,38,0,30,4,,0.455,33,47.0,T,13.0,79,452,75,828,U,17,21.0,6
66731,0,27,0,43,2,2.0,0.222,15,87.0,C,10.0,39,341,86,754,U,24,-9.0,4
132822,0,41,1,35,1,,0.182,22,,T,14.0,58,266,75,494,U,25,21.0,3
164251,1,17,3,24,2,4.0,0.25,8,57.0,S,10.0,18,378,51,1449,H,25,20.0,1
20110,0,47,1,29,3,4.0,0.091,21,50.0,R,10.0,54,234,82,531,H,33,19.0,4
138291,0,23,0,38,1,7.0,0.125,20,34.0,C,20.0,45,432,79,1163,H,62,24.0,2
113759,0,34,27,44,1,,0.125,12,,T,15.0,30,328,61,715,U,19,26.0,1
84264,0,36,0,32,4,4.0,0.5,12,41.0,T,10.0,29,283,92,546,H,35,17.0,5
74853,0,49,0,28,2,,0.2,33,70.0,R,50.0,79,293,72,325,U,28,20.0,3
167593,0,06,0,14,2,6.0,0.1,24,74.0,U,25.0,60,467,63,2521,H,13,18.0,3
101945,0,40,1,31,4,5.0,0.5,10,33.0,T,5.0,25,328,70,703,H,31,15.0,4
89971,0,42,0,33,2,2.0,0.4,7,83.0,R,15.0,15,406,81,1305,H,20,17.0,2
171950,1,18,1,36,3,4.0,0.3,21,67.0,S,10.0,48,439,94,1444,H,13,18.0,6
57237,0,36,0,35,1,6.0,0.0,6,62.0,T,30.0,14,160,61,454,U,41,16.0,1
16871,1,34,0,20,2,5.0,0.1,22,75.0,T,20.0,59,513,89,1488,U,17,23.0,2
68631,0,12,0,19,3,5.0,0.2,13,65.0,S,10.0,36,496,81,1186,H,24,20.0,2
148949,1,06,0,26,1,4.0,0.125,11,73.0,U,36.0,26,478,78,1795,H,35,26.0,2
113421,0,15,3,19,2,3.0,0.111,27,85.0,S,33.0,71,309,36,1051,U,33,18.0,2
182741,1,45,0,42,1,,0.0,19,,R,20.0,46,200,73,433,U,33,20.0,2
143918,0,03,0,43,1,5.0,0.5,6,,U,25.0,13,588,70,5405,U,64,16.0,1
67317,0,14,0,27,2,,0.0,24,53.0,S,25.0,61,609,98,1126,U,6,19.0,1
33526,1,47,1,24,3,4.0,0.3,22,44.0,R,15.0,58,185,72,440,H,36,20.0,3
173948,0,16,1,15,1,,0.0,7,,S,25.0,16,456,56,2359,U,48,20.0,1
50180,0,49,0,28,1,4.0,0.111,21,62.0,R,17.0,53,338,83,594,H,39,26.0,2
129602,1,26,2,36,1,4.0,0.25,23,73.0,C,13.0,67,222,10,638,H,32,16.0,2
83353,0,40,0,26,4,3.0,0.5,10,47.0,T,15.0,24,373,87,801,H,24,16.0,4
149538,0,09,0,30,1,4.0,0.222,12,,U,25.0,33,318,16,2183,U,42,26.0,3
68718,1,12,0,27,2,,0.273,27,,S,13.0,62,623,98,1114,U,21,17.0,3
51701,0,39,0,28,1,3.0,0.2,12,,T,20.0,27,269,68,521,U,18,19.0,2
142466,1,10,0,12,2,5.0,0.273,23,59.0,U,24.0,63,168,37,951,U,36,12.0,9
191127,0,35,0,30,3,,0.182,29,,T,9.0,60,771,98,1989,U,11,18.0,6
80812,0,49,0,25,4,2.0,0.273,33,41.0,R,5.0,83,282,87,495,H,29,18.0,6
30267,0,50,0,24,3,4.0,0.333,17,63.0,R,11.0,42,206,71,390,H,31,18.0,5
166510,0,02,0,30,3,,0.3,20,,U,21.0,50,727,88,3711,U,41,18.0,5
109069,0,40,0,37,1,2.0,0.25,12,82.0,T,12.0,38,213,70,685,H,42,18.0,1
47280,0,32,2,28,2,1.0,0.111,28,73.0,C,10.0,67,143,75,464,U,33,17.0,3
9427,0,41,0,25,1,2.0,0.111,27,61.0,T,10.0,108,194,52,683,H,27,16.0,1
175748,0,18,0,30,4,,0.5,10,47.0,S,7.0,24,656,95,1764,U,17,16.0,5
122271,0,10,0,18,3,7.0,0.2,19,35.0,U,44.0,46,0,0,0,H,34,16.0,4
36590,1,12,0,10,3,4.0,0.429,11,49.0,S,11.0,26,439,96,1037,H,0,16.0,3
45520,0,36,0,35,1,6.0,0.0,12,,T,20.0,32,264,85,709,U,39,20.0,2
171588,0,35,0,33,1,7.0,0.0,23,59.0,T,15.0,56,517,93,2371,H,39,18.0,1
143096,0,10,0,7,2,5.0,0.0,21,76.0,U,25.0,48,169,14,1250,H,25,18.0,3
151881,0,12,3,39,2,2.0,0.111,29,59.0,S,10.0,74,511,70,1623,H,35,25.0,2
150554,0,17,0,16,1,,0.167,9,,S,17.0,22,325,31,1867,U,7,18.0,2
57489,0,35,0,41,1,6.0,0.0,12,70.0,T,16.0,32,440,93,780,H,55,26.0,1
112347,0, .,0,0,2,6.0,0.5,27,80.0,?,12.0,65,334,54,851,H,0,21.0,2
119650,0,30,0,46,2,3.0,0.0,7,63.0,C,50.0,18,241,68,396,H,40,19.0,1
182800,1,40,0,39,2,6.0,0.273,30,,T,15.0,75,427,84,1006,H,30,15.0,4
155158,0,08,0,27,1,,0.0,9,41.0,U,15.0,20,329,74,955,U,42,15.0,2
90969,0,49,0,24,2,5.0,0.167,20,48.0,R,21.0,51,309,71,459,H,39,15.0,3
178271,0,13,0,37,2,,0.167,18,,S,6.0,50,571,83,1807,U,40,21.0,1
172994,0,46,0,40,2,3.0,0.143,11,,R,20.0,27,286,79,916,U,35,15.0,3
175248,0,44,0,35,3,3.0,0.375,16,51.0,R,20.0,43,350,84,703,H,29,17.0,4
136245,0,12,2,24,1,4.0,0.111,21,47.0,S,15.0,57,458,78,1013,H,28,15.0,3
95727,1,21,0,43,4,5.0,0.2,21,45.0,S,19.0,56,305,70,364,H,33,15.0,5
123651,0,22,3,30,2,7.0,0.3,17,55.0,C,14.0,44,457,63,1199,H,34,18.0,5
90694,1,02,0,34,1,1.0,0.091,15,82.0,U,25.0,36,420,81,1401,H,6,28.0,2
164997,0,13,0,41,1,6.0,0.0,16,66.0,S,18.0,39,804,95,4333,H,53,25.0,1
163408,0,02,2,11,1,,0.5,5,74.0,U,15.0,13,391,43,3238,U,66,17.0,1
150268,0,06,0,29,4,2.0,0.6,9,,U,13.0,24,491,57,1598,H,10,16.0,4
62119,0,39,0,28,2,2.0,0.125,31,83.0,T,20.0,73,290,86,416,U,33,16.0,2
108268,0,30,0,35,1,1.0,0.0,27,73.0,C,10.0,67,165,70,467,H,32,18.0,2
118974,0,39,0,20,1,,0.182,19,72.0,T,20.0,42,257,63,502,U,24,25.0,3
125651,0,30,0,39,1,2.0,0.111,18,36.0,C,15.0,47,202,56,395,H,33,17.0,2
98943,0,41,0,46,2,2.0,0.143,11,78.0,T,15.0,30,55,23,136,H,51,17.0,2
114657,0,26,0,51,1,5.0,0.143,10,64.0,C,25.0,23,201,53,579,H,49,26.0,2
111380,1,51,0,33,1,2.0,0.0,24,69.0,R,12.0,63,219,86,332,U,38,25.0,1
21497,0,41,0,25,2,4.0,0.0,31,86.0,T,25.0,74,227,70,475,U,33,15.0,4
8183,0,08,0,32,2,3.0,0.0,31,80.0,U,14.0,94,238,73,527,H,24,18.0,1
41512,0,12,0,25,3,6.0,0.182,19,34.0,S,20.0,50,468,83,906,H,6,19.0,2
82661,0,12,0,28,4,4.0,0.5,12,,S,6.0,29,584,96,1095,H,31,19.0,6
2081,1, .,0,0,1,3.0,0.7,36,,?,8.0,88,381,77,871,U,0,12.0,11
171126,0,12,0,31,3,5.0,0.125,22,47.0,S,14.0,53,482,61,1470,H,8,16.0,3
56402,0,43,1,25,2,2.0,0.182,26,59.0,R,24.0,71,192,78,427,U,32,17.0,5
131400,0,41,8,49,4,1.0,0.556,14,37.0,T,6.0,31,236,53,537,U,27,17.0,7
44442,0,45,0,45,2,7.0,0.273,31,59.0,R,10.0,69,177,85,574,H,46,19.0,6
44593,0,37,0,49,2,2.0,0.2,9,,T,15.0,20,207,55,687,U,50,18.0,2
114828,1,48,0,41,3,4.0,0.636,33,,R,3.0,74,215,81,440,U,53,21.0,9
101410,0,27,1,27,1,4.0,0.222,30,51.0,C,20.0,63,287,84,592,U,34,23.0,2
109208,0,40,0,29,1,7.0,0.143,10,70.0,T,15.0,22,352,80,666,U,17,17.0,2
142688,0,22,0,63,1,,0.0,15,,C,50.0,35,410,11,6000,U,54,15.0,2
21637,0,40,0,29,3,5.0,0.364,19,61.0,T,13.0,45,0,0,0,H,37,21.0,7
2321,1,18,0,20,2,,0.273,35,66.0,S,25.0,95,412,83,2170,U,71,18.0,4
16430,0,27,0,34,1,4.0,0.2,24,59.0,C,15.0,63,272,79,544,H,11,15.0,2
190579,1,01,4,27,4,5.0,0.364,35,,U,3.0,81,310,4,3200,U,28,12.0,8
73954,0,45,0,34,2,,0.182,32,26.0,R,17.0,73,194,82,422,U,35,23.0,4
64400,1,22,0,15,1,,0.0,5,40.0,C,15.0,14,329,39,1033,U,42,,0
108788,0,35,0,35,1,,0.0,17,,T,25.0,42,375,75,892,U,38,18.0,2
51120,0,43,0,27,2,1.0,0.273,23,43.0,R,12.0,55,249,81,468,U,36,21.0,3
71388,0,43,0,30,2,3.0,0.222,32,60.0,R,16.0,83,265,85,467,H,37,16.0,3
2615,0,11,0,25,1,5.0,0.091,29,,S,25.0,68,474,72,905,H,36,18.0,3
117166,0,10,0,13,1,5.0,0.0,8,42.0,U,15.0,21,239,64,490,H,57,19.0,2
268,1,23,0,50,4,5.0,0.455,40,37.0,C,35.0,107,327,72,1765,U,71,15.0,8
149368,0,04,0,11,1,3.0,0.333,9,67.0,U,15.0,22,297,31,2021,H,49,22.0,2
104394,1,24,0,26,4,4.0,0.286,11,62.0,C,10.0,29,467,83,958,H,14,16.0,5
82137,0,40,0,25,1,5.0,0.5,6,33.0,T,25.0,14,428,97,870,H,7,16.0,1
11870,0, .,0,0,1,2.0,0.0,12,29.0,?,150.0,52,517,93,1285,U,0,26.0,1
96600,0,30,0,41,2,5.0,0.4,9,,C,20.0,21,258,68,333,H,31,16.0,2
640,0,31,0,10,1,,0.111,41,70.0,C,11.0,96,105,11,1781,U,45,26.0,2
27835,0,49,0,33,4,3.0,0.667,13,,R,25.0,31,285,81,544,U,25,21.0,8
184935,0,44,0,17,1,7.0,0.0,20,62.0,R,60.0,47,402,56,848,U,4,25.0,2
63568,0,42,0,35,2,,0.333,17,,R,5.0,47,314,81,536,U,26,21.0,3
109230,0,43,0,22,1,3.0,0.1,15,39.0,R,25.0,35,254,78,325,U,38,18.0,1
61210,0,20,0,19,3,4.0,0.333,6,75.0,S,5.0,11,465,72,894,H,44,15.0,2
10104,0,08,0,10,2,2.0,0.091,19,,U,10.0,71,245,33,1745,U,23,18.0,3
63472,0,27,0,33,1,2.0,0.5,5,75.0,C,15.0,13,197,64,370,H,45,17.0,1
109979,0,43,1,38,3,4.0,0.1,19,66.0,R,7.0,50,225,86,453,U,30,15.0,5
12597,1,11,0,25,3,,0.2,21,,S,100.0,76,737,95,2885,U,25,15.0,4
60934,0,24,3,27,2,4.0,0.286,11,55.0,C,20.0,25,353,81,766,H,38,20.0,3
186695,0,22,0,7,2,,0.1,34,86.0,C,10.0,86,204,38,1051,U,21,21.0,2
38707,1,23,0,41,4,,0.4,15,,C,12.0,37,390,56,3333,U,48,17.0,7
66358,1,16,0,27,3,,0.6,21,64.0,S,7.0,46,258,37,593,U,36,17.0,4
124946,0,38,0,36,1,2.0,0.0,12,38.0,T,17.0,32,229,50,603,U,37,24.0,1
81463,0,36,0,31,1,,0.0,26,78.0,T,41.0,67,204,70,391,U,36,27.0,1
19418,0,32,0,15,1,1.0,0.125,17,68.0,C,25.0,45,117,28,419,H,10,29.0,1
17420,0,17,0,15,3,5.0,0.333,10,26.0,S,20.0,27,249,25,775,U,26,20.0,3
22862,0,18,0,28,2,6.0,0.0,31,61.0,S,13.0,69,361,83,634,H,38,19.0,3
