CONTROL_NUMBER,DONATED,CLUSTER_CODE,RECENT_RESPONSE_COUNT,RECENCY_STATUS_96NK,LIFETIME_MIN_GIFT_AMT,LIFETIME_GIFT_COUNT,MONTHS_SINCE_LAST_GIFT,LIFETIME_CARD_PROM,LIFETIME_MAX_GIFT_AMT,RECENT_AVG_GIFT_AMT,LIFETIME_PROM,DONOR_AGE,MONTHS_SINCE_FIRST_GIFT,MONTHS_SINCE_LAST_PROM_RESP,URBANICITY,CARD_PROM_12,FILE_AVG_GIFT,LAST_GIFT_AMT,LIFETIME_AVG_GIFT_AMT
80388,0,41,4,S,3.0,19,16,27,5.0,5.0,67,7.0,103,16.0,T,5,4.16,5.0,4.16
153581,0,16,1,A,5.0,6,18,21,20.0,20.0,55,55.0,77,18.0,S,6,15.17,20.0,15.17
113759,0,34,1,A,5.0,3,26,12,15.0,15.0,30,,42,26.0,T,4,10.67,15.0,10.67
25272,0,35,3,A,5.0,5,16,12,12.0,11.0,27,,38,16.0,T,6,8.6,12.0,8.6
85095,0,36,1,N,25.0,1,24,7,25.0,25.0,17,75.0,24,24.0,T,4,25.0,25.0,25.0
121115,0,10,4,A,3.0,6,21,14,10.0,8.75,33,21.0,41,21.0,U,6,7.67,8.0,7.67
134553,0,18,2,A,15.0,2,25,11,23.0,19.0,26,,33,25.0,S,5,19.0,23.0,19.0
190839,1,08,2,A,10.0,2,18,9,15.0,12.5,22,41.0,28,18.0,U,4,12.5,15.0,12.5
97933,0,48,1,A,10.0,9,15,30,25.0,25.0,72,,127,15.0,R,5,16.33,25.0,16.33
178969,0,15,5,S,2.0,39,21,32,9.0,4.2,81,86.0,122,21.0,S,5,4.38,2.0,4.38
153647,0,12,3,A,5.0,4,16,13,10.0,9.0,32,51.0,41,16.0,S,6,8.0,10.0,8.0
108638,0,41,2,A,8.0,12,19,30,20.0,19.0,72,78.0,122,19.0,T,6,12.5,20.0,12.5
59285,1,41,1,A,5.0,5,19,20,15.0,15.0,54,46.0,104,19.0,T,4,12.0,15.0,12.0
56585,0,10,5,A,3.0,7,17,11,6.0,4.8,26,63.0,31,17.0,U,6,4.57,4.0,4.57
150377,0,18,1,F,24.0,1,20,6,24.0,24.0,15,53.0,20,20.0,S,4,24.0,24.0,24.0
76437,0,49,4,S,1.0,18,17,33,15.0,11.25,71,49.0,126,17.0,R,6,7.72,10.0,7.72
18609,1,35,1,A,10.0,8,23,26,20.0,20.0,62,48.0,128,23.0,T,4,14.0,20.0,14.0
158095,0,03,2,A,10.0,6,18,20,50.0,30.0,53,,68,18.0,U,6,18.33,50.0,18.33
180991,0,30,11,S,4.0,15,18,15,11.0,8.55,34,,41,18.0,C,6,7.67,6.0,7.67
62689,0,51,3,S,5.0,17,19,33,20.0,15.0,76,49.0,122,19.0,R,6,13.18,15.0,13.18
63622,0,39,1,A,3.0,18,16,28,10.0,10.0,69,83.0,126,16.0,T,4,4.94,10.0,4.94
191673,0,23,3,S,5.0,14,16,29,36.0,29.0,65,64.0,121,16.0,C,5,16.5,25.0,16.5
14940,0,28,6,A,6.0,21,16,25,26.0,20.67,80,76.0,63,19.0,C,6,20.9,26.0,20.9
51244,0,11,5,S,5.0,12,18,25,17.0,15.8,65,76.0,88,18.0,S,6,11.67,17.0,11.67
154151,0,38,3,A,3.0,4,24,14,16.0,12.0,32,,40,24.0,T,6,9.75,16.0,9.75
111457,0,24,6,S,3.0,8,18,15,9.0,8.0,35,35.0,41,18.0,C,6,7.0,9.0,7.0
108487,0,02,5,S,5.0,21,18,33,14.0,10.8,78,80.0,106,18.0,U,6,9.62,12.0,9.62
75835,1,30,8,A,3.0,14,15,20,6.0,4.25,54,53.0,65,15.0,C,6,3.86,6.0,3.86
29569,0,30,6,A,3.0,7,16,12,7.0,5.33,25,73.0,29,16.0,C,6,5.43,5.0,5.43
40005,0,16,1,A,10.0,5,25,18,21.0,21.0,41,36.0,52,25.0,S,6,15.6,21.0,15.6
190746,1,35,5,A,6.0,7,18,13,15.0,11.8,29,60.0,32,24.0,T,6,10.71,10.0,10.71
65489,0,13,2,S,5.0,7,15,15,15.0,12.0,47,73.0,65,15.0,S,5,7.57,15.0,7.57
88516,0,35,2,A,10.0,6,18,23,20.0,16.0,52,71.0,85,18.0,T,6,13.67,17.0,13.67
108684,0,30,1,F,20.0,1,16,6,20.0,20.0,13,51.0,16,16.0,C,5,20.0,20.0,20.0
112669,0,49,8,S,5.0,11,18,13,9.0,8.13,29,50.0,41,18.0,R,4,7.55,9.0,7.55
24533,0,39,1,N,10.0,2,18,8,20.0,20.0,17,,23,18.0,T,6,15.0,20.0,15.0
122001,1,12,2,A,10.0,2,22,10,16.0,13.0,25,37.0,33,22.0,S,4,13.0,16.0,13.0
6783,0, .,1,A,75.0,10,6,29,150.0,125.0,99,80.0,114,30.0,?,8,115.0,150.0,115.0
100325,0,11,3,N,10.0,3,17,9,12.0,11.33,22,75.0,24,17.0,S,6,11.33,12.0,11.33
163546,1,02,1,A,5.0,7,16,22,15.0,15.0,56,54.0,79,16.0,U,6,11.86,15.0,11.86
24971,0,24,4,A,5.0,4,18,11,11.0,8.25,27,47.0,33,18.0,C,6,8.25,10.0,8.25
3463,0,42,3,A,2.0,14,8,25,10.0,9.0,73,33.0,113,16.0,R,7,4.93,5.0,4.93
132762,0,35,1,N,20.0,1,24,6,20.0,20.0,15,53.0,24,24.0,T,3,20.0,20.0,20.0
121019,0,32,2,A,20.0,2,17,12,35.0,27.5,29,55.0,32,17.0,C,6,27.5,35.0,27.5
159507,1,40,1,F,20.0,1,16,6,20.0,20.0,14,74.0,16,16.0,T,5,20.0,20.0,20.0
91420,0, .,5,A,5.0,7,21,16,10.0,8.8,36,73.0,44,21.0,?,6,8.0,10.0,8.0
184106,1,31,4,A,3.0,5,16,11,7.0,6.5,27,81.0,41,16.0,C,6,5.8,7.0,5.8
161136,0,49,1,A,5.0,3,21,15,20.0,20.0,41,79.0,69,21.0,R,4,13.67,20.0,13.67
173100,1,43,2,A,10.0,8,18,20,17.0,16.0,49,,57,18.0,R,6,13.0,17.0,13.0
122256,1,02,5,S,3.0,7,21,14,10.0,4.8,31,43.0,38,21.0,U,6,4.71,3.0,4.71
180449,0,12,2,A,5.0,3,17,11,15.0,11.0,30,42.0,40,17.0,S,4,9.0,15.0,9.0
138945,1,28,1,A,5.0,2,24,10,17.0,17.0,25,68.0,37,24.0,C,4,11.0,17.0,11.0
132814,0,49,8,S,5.0,11,21,16,5.0,5.0,37,,44,21.0,R,6,5.0,5.0,5.0
10696,0,10,5,S,5.0,53,17,32,15.0,10.0,111,,129,18.0,U,6,9.4,10.0,9.4
155702,0,19,4,A,5.0,5,20,15,15.0,10.5,38,,44,20.0,S,6,9.4,9.0,9.4
115737,0,24,1,F,21.0,1,16,6,21.0,21.0,14,,16,16.0,C,5,21.0,21.0,21.0
167978,0,12,1,F,20.0,1,21,6,20.0,20.0,15,,21,21.0,S,4,20.0,20.0,20.0
183924,0,28,1,A,5.0,2,26,11,15.0,15.0,28,67.0,40,26.0,C,4,10.0,15.0,10.0
82235,0,24,6,A,5.0,11,18,20,10.0,7.5,49,34.0,57,18.0,C,6,6.55,10.0,6.55
72406,0,36,5,S,5.0,18,18,32,12.0,10.6,75,78.0,128,18.0,T,6,8.5,10.0,8.5
67522,0,27,1,A,10.0,2,26,13,25.0,25.0,33,45.0,40,26.0,C,5,17.5,25.0,17.5
163144,0,06,3,A,5.0,7,18,23,30.0,25.0,57,68.0,79,18.0,U,6,22.14,25.0,22.14
60337,0,17,4,A,3.0,4,15,9,10.0,6.0,21,71.0,27,15.0,S,5,6.0,6.0,6.0
27988,0,35,5,A,5.0,6,18,15,50.0,31.2,38,,41,18.0,T,6,26.83,40.0,26.83
189408,0,51,4,A,5.0,8,22,20,10.0,8.0,50,64.0,75,22.0,R,6,7.75,7.0,7.75
135149,0,15,1,N,15.0,1,22,5,15.0,15.0,13,59.0,22,22.0,S,3,15.0,15.0,15.0
182395,1,25,2,A,5.0,10,26,24,50.0,10.0,59,71.0,87,26.0,C,4,16.5,10.0,16.5
174318,0,27,1,A,5.0,4,16,14,15.0,15.0,44,56.0,65,16.0,C,4,11.0,15.0,11.0
182803,0,40,7,S,1.0,33,18,34,15.0,6.29,79,40.0,126,19.0,T,6,5.18,5.0,5.18
145982,1,20,2,S,5.0,11,18,28,70.0,55.0,68,39.0,86,18.0,S,6,33.0,70.0,33.0
86256,0,27,1,A,5.0,4,26,14,16.0,16.0,37,51.0,52,26.0,C,4,9.5,16.0,9.5
63971,1,45,5,A,3.0,6,15,10,6.0,4.8,25,55.0,29,15.0,R,6,4.5,4.0,4.5
118361,1,42,4,S,3.0,18,15,29,13.0,10.75,68,75.0,105,17.0,R,6,9.28,6.0,9.28
59648,0,12,2,A,10.0,4,20,16,16.0,15.0,42,58.0,57,20.0,S,6,13.0,16.0,13.0
52661,0,51,3,A,5.0,9,16,19,11.0,10.33,55,63.0,94,16.0,R,6,8.56,11.0,8.56
84564,0,27,2,A,5.0,6,21,20,16.0,15.0,52,45.0,81,21.0,C,6,11.33,16.0,11.33
156,0, .,3,S,2.0,33,18,38,10.0,8.33,98,73.0,124,18.0,?,6,6.09,10.0,6.09
18740,0,40,3,A,13.0,3,21,11,15.0,13.67,24,77.0,29,21.0,T,6,13.67,15.0,13.67
168137,0,14,1,A,15.0,7,25,20,45.0,45.0,46,43.0,53,25.0,S,6,30.86,45.0,30.86
175115,0,49,1,N,15.0,1,21,5,15.0,15.0,14,80.0,21,21.0,R,3,15.0,15.0,15.0
120296,0,39,1,A,5.0,15,20,25,20.0,20.0,61,61.0,105,20.0,T,6,7.93,20.0,7.93
99647,0,12,1,A,10.0,2,18,11,25.0,25.0,25,51.0,35,18.0,S,6,17.5,25.0,17.5
108923,0,39,1,N,25.0,1,23,6,25.0,25.0,15,35.0,23,23.0,T,4,25.0,25.0,25.0
154499,0,39,2,A,2.0,9,17,24,20.0,20.0,59,59.0,92,17.0,T,6,8.78,20.0,8.78
72193,1,40,1,F,20.0,1,16,6,20.0,20.0,14,46.0,16,16.0,T,5,20.0,20.0,20.0
57238,0,49,1,F,15.0,1,17,5,15.0,15.0,13,53.0,17,17.0,R,4,15.0,15.0,15.0
64145,0,28,1,A,5.0,10,19,23,15.0,15.0,56,51.0,105,19.0,C,6,9.1,15.0,9.1
156712,1,06,1,F,15.0,2,15,6,20.0,20.0,15,,17,17.0,U,5,17.5,15.0,17.5
96003,1,46,3,A,3.0,10,17,18,8.0,7.0,47,75.0,98,21.0,R,5,4.8,5.0,4.8
44464,0,37,2,S,1.0,22,22,24,10.0,10.0,54,73.0,102,22.0,T,6,3.82,10.0,3.82
181941,1,31,3,A,20.0,3,21,11,30.0,25.0,25,75.0,28,21.0,C,6,25.0,25.0,25.0
92802,1,01,2,A,5.0,6,17,18,20.0,17.5,45,55.0,53,17.0,U,6,11.33,20.0,11.33
191164,0, .,5,S,3.0,17,18,25,12.0,11.2,62,55.0,81,18.0,?,6,8.41,10.0,8.41
147560,0,11,2,A,5.0,6,18,16,10.0,8.5,42,,56,18.0,S,6,7.33,7.0,7.33
104733,0,02,1,F,25.0,1,15,6,25.0,25.0,12,55.0,15,15.0,U,5,25.0,25.0,25.0
68716,0,18,1,A,10.0,4,27,18,16.0,15.0,43,42.0,56,27.0,S,5,14.0,15.0,14.0
134002,0,16,2,A,5.0,9,15,21,18.0,15.0,55,76.0,75,15.0,S,5,11.11,18.0,11.11
17931,0,34,2,A,3.0,15,26,27,11.0,10.0,62,57.0,123,26.0,T,4,6.6,10.0,6.6
144310,1,05,1,F,6.0,2,15,6,23.0,23.0,15,59.0,17,17.0,U,5,14.5,6.0,14.5
51057,0,43,2,E,10.0,4,15,12,15.0,13.5,35,33.0,52,15.0,R,3,11.75,15.0,11.75
93294,0,07,1,A,10.0,2,18,11,32.0,32.0,27,,42,18.0,U,6,21.0,32.0,21.0
21919,0, .,1,A,1.0,17,21,25,10.0,10.0,60,,127,21.0,?,4,2.88,10.0,2.88
51334,0,39,5,S,4.0,39,17,28,16.0,13.8,72,52.0,129,19.0,T,4,11.21,10.0,11.21
181195,0,25,3,A,3.0,14,18,32,25.0,21.67,74,85.0,130,18.0,C,6,10.0,25.0,10.0
187169,0,36,1,E,20.0,1,15,2,20.0,20.0,6,,15,15.0,T,1,20.0,20.0,20.0
55306,0,12,2,A,2.0,18,15,31,14.0,13.0,72,62.0,122,15.0,S,5,6.89,14.0,6.89
157657,0,24,4,S,3.0,8,17,19,15.0,13.5,46,41.0,75,17.0,C,6,10.88,15.0,10.88
161189,0,40,0,A,3.0,2,23,8,25.0,0.0,21,42.0,31,,T,6,14.0,25.0,14.0
28533,0,17,1,F,15.0,1,16,5,15.0,15.0,13,,16,16.0,S,4,15.0,15.0,15.0
53863,0,45,6,F,3.0,10,15,17,5.0,4.67,44,,44,15.0,R,6,4.4,5.0,4.4
140171,1,40,2,A,5.0,20,24,23,15.0,12.5,58,74.0,130,24.0,T,3,9.5,10.0,9.5
176608,0,46,2,A,10.0,2,24,9,15.0,12.5,22,62.0,30,24.0,R,4,12.5,15.0,12.5
184691,0,24,3,A,10.0,4,20,14,16.0,13.67,37,67.0,40,20.0,C,6,12.75,15.0,12.75
128408,1,39,8,S,3.0,19,21,29,10.0,9.5,69,75.0,110,21.0,T,6,7.89,9.0,7.89
147430,0,02,1,A,2.0,31,26,33,20.0,13.0,82,54.0,130,26.0,U,4,10.0,13.0,10.0
3011,0,18,4,S,2.0,28,7,37,10.0,9.25,102,57.0,126,15.0,S,8,6.71,10.0,6.71
145944,1,11,4,A,2.0,12,18,31,12.0,10.5,69,70.0,130,18.0,S,5,6.58,12.0,6.58
117186,0,13,0,N,25.0,1,23,6,25.0,0.0,15,,23,,S,4,25.0,25.0,25.0
181971,0,09,3,A,3.0,12,18,21,11.0,9.33,50,,66,18.0,U,6,6.58,10.0,6.58
39520,0,16,2,A,3.0,13,19,25,15.0,12.5,65,73.0,102,19.0,S,5,4.62,10.0,4.62
46619,0,37,3,A,5.0,5,18,12,12.0,10.67,34,81.0,49,19.0,T,6,8.6,6.0,8.6
34649,1,12,4,A,3.0,5,15,10,8.0,5.5,23,68.0,28,15.0,S,6,5.2,6.0,5.2
2495,0,21,7,A,5.0,17,15,28,20.0,13.57,71,68.0,65,15.0,S,11,10.88,17.0,10.88
51011,0,35,6,S,2.0,13,16,17,7.0,4.33,45,26.0,53,16.0,T,5,3.31,7.0,3.31
6388,1,02,3,A,3.0,16,16,25,18.0,12.0,89,75.0,89,16.0,U,5,9.56,14.0,9.56
12350,0,35,3,A,20.0,8,19,27,100.0,83.33,85,47.0,89,19.0,T,6,55.63,50.0,55.63
117230,1,30,3,A,2.0,10,17,18,12.0,10.67,44,17.0,126,17.0,C,3,5.7,10.0,5.7
190112,0,42,5,E,5.0,5,16,6,10.0,8.0,12,,32,16.0,R,2,8.0,10.0,8.0
140577,0,44,2,A,20.0,2,18,11,30.0,25.0,24,45.0,31,18.0,R,6,25.0,30.0,25.0
177556,1,26,4,A,10.0,6,15,17,30.0,18.0,40,76.0,45,15.0,C,6,17.83,10.0,17.83
49033,0,49,3,L,5.0,7,15,19,19.0,15.33,53,17.0,69,15.0,R,5,10.86,19.0,10.86
145646,0,16,7,A,3.0,8,17,12,10.0,6.71,28,77.0,29,17.0,S,6,6.25,7.0,6.25
4503,0,17,2,A,5.0,13,15,28,20.0,15.0,84,75.0,104,15.0,S,7,13.46,10.0,13.46
24651,0,40,5,A,3.0,5,16,9,10.0,5.8,24,27.0,29,16.0,T,5,5.8,7.0,5.8
15270,0,47,4,S,3.0,18,18,25,5.0,4.0,65,57.0,118,18.0,R,5,3.56,5.0,3.56
80866,1,49,11,S,2.0,11,16,12,5.0,4.55,31,70.0,35,16.0,R,6,4.55,5.0,4.55
55077,0,36,3,S,5.0,12,18,29,10.0,9.33,63,79.0,120,22.0,T,6,6.67,10.0,6.67
143357,0,02,4,S,5.0,6,17,16,17.0,15.25,38,,41,17.0,U,6,12.67,17.0,12.67
139828,0,43,3,A,10.0,4,21,12,30.0,25.0,28,40.0,32,21.0,R,6,21.25,20.0,21.25
108197,0,18,7,A,5.0,7,15,14,7.0,5.29,32,31.0,36,15.0,S,6,5.29,5.0,5.29
33680,0,43,1,F,20.0,1,17,6,20.0,20.0,14,67.0,17,17.0,R,5,20.0,20.0,20.0
28340,1,11,7,A,5.0,11,16,17,8.0,6.43,39,53.0,45,16.0,S,6,5.91,6.0,5.91
47827,1,49,4,A,5.0,16,19,32,10.0,10.0,77,43.0,124,19.0,R,6,8.63,10.0,8.63
71922,0,32,2,A,5.0,3,21,10,20.0,7.5,29,49.0,33,21.0,C,5,11.67,10.0,11.67
69607,0,39,2,A,5.0,8,18,30,20.0,20.0,66,42.0,113,18.0,T,4,14.38,20.0,14.38
8711,0,09,3,A,2.0,34,25,33,15.0,10.0,82,17.0,128,25.0,U,5,5.47,10.0,5.47
184486,0,36,4,A,5.0,8,18,18,10.0,7.5,46,69.0,65,18.0,T,6,7.25,10.0,7.25
15225,0,40,1,A,5.0,6,17,24,15.0,15.0,56,49.0,113,17.0,T,4,9.17,15.0,9.17
144216,0,06,2,A,10.0,6,19,20,25.0,22.5,49,,53,19.0,U,6,17.17,25.0,17.17
110876,0,50,2,S,5.0,17,21,13,10.0,7.5,42,,130,21.0,R,2,6.18,10.0,6.18
11500,0,24,2,A,5.0,11,20,29,25.0,22.5,82,,102,20.0,C,6,15.64,20.0,15.64
132717,0,46,1,A,10.0,14,19,31,30.0,20.0,73,,116,19.0,R,6,18.57,20.0,18.57
20146,0,36,2,A,0.0,3,4,9,20.0,15.0,31,,32,22.0,T,4,13.33,0.0,13.33
3873,0,25,4,S,5.0,26,22,34,35.0,33.75,89,74.0,111,22.0,C,6,21.35,35.0,21.35
105877,0,25,8,S,3.0,26,17,34,17.0,15.25,82,66.0,129,17.0,C,6,10.38,16.0,10.38
7809,0, .,3,S,20.0,23,16,33,52.0,48.67,112,,110,16.0,?,6,38.87,52.0,38.87
172128,0,08,4,A,4.0,18,15,30,11.0,8.75,64,57.0,124,15.0,U,4,6.83,11.0,6.83
35181,1,12,3,A,2.0,16,18,33,34.0,24.0,80,65.0,121,18.0,S,6,20.88,32.0,20.88
87067,1,39,1,A,3.0,11,26,23,25.0,20.0,59,31.0,76,26.0,T,5,13.0,20.0,13.0
158522,0,19,3,N,5.0,4,15,8,10.0,8.0,21,,21,16.0,S,6,7.5,6.0,7.5
23614,0,30,7,A,10.0,19,16,24,20.0,19.29,63,67.0,74,16.0,C,6,17.63,20.0,17.63
160880,0,27,4,A,5.0,5,16,10,7.0,6.0,22,57.0,29,16.0,C,6,6.0,7.0,6.0
89869,0,42,3,A,25.0,3,24,12,25.0,25.0,25,,29,24.0,R,6,25.0,25.0,25.0
176935,0,45,3,A,5.0,10,17,20,15.0,8.33,51,82.0,69,17.0,R,6,10.1,10.0,10.1
135017,0,33,3,A,15.0,7,15,23,37.0,32.33,56,87.0,75,15.0,C,6,26.71,25.0,26.71
149773,0,07,2,A,20.0,3,20,12,20.0,20.0,26,48.0,29,20.0,U,6,20.0,20.0,20.0
166818,0,16,3,S,5.0,19,23,21,18.0,14.67,53,84.0,99,23.0,S,4,11.68,10.0,11.68
131087,0,24,2,A,10.0,5,18,19,16.0,16.0,43,75.0,56,18.0,C,6,14.0,16.0,14.0
158729,1,24,7,A,5.0,7,17,10,11.0,6.71,25,39.0,29,17.0,C,6,6.71,5.0,6.71
71967,0,40,2,A,10.0,2,17,9,15.0,12.5,23,84.0,32,17.0,T,4,12.5,15.0,12.5
165928,0,28,6,A,5.0,7,17,15,12.0,9.5,36,77.0,40,17.0,C,6,8.86,5.0,8.86
27082,1,18,1,A,3.0,9,21,18,20.0,20.0,44,50.0,93,21.0,S,4,11.33,20.0,11.33
97113,0,49,10,S,3.0,46,19,26,25.0,14.4,74,,93,19.0,R,5,11.74,14.0,11.74
161625,0,05,2,A,10.0,6,19,35,30.0,27.5,69,57.0,115,19.0,U,6,22.5,30.0,22.5
145706,0,06,0,N,15.0,1,22,5,15.0,0.0,13,,22,,U,3,15.0,15.0,15.0
7120,0,24,2,S,2.0,27,18,33,12.0,11.0,84,27.0,130,18.0,C,6,6.04,10.0,6.04
76051,1,21,1,A,10.0,5,19,17,20.0,20.0,40,55.0,52,19.0,S,6,14.4,20.0,14.4
188538,0,36,5,S,4.0,22,6,27,20.0,10.0,69,82.0,80,23.0,T,8,9.77,10.0,9.77
57014,0,38,5,S,3.0,24,17,32,10.0,7.4,76,77.0,126,17.0,T,5,4.42,8.0,4.42
17782,0,15,3,A,4.0,5,18,13,15.0,13.33,30,40.0,33,18.0,S,6,10.8,15.0,10.8
66163,1,11,3,A,5.0,6,18,16,20.0,14.0,39,,43,18.0,S,6,10.5,20.0,10.5
14625,0,41,2,S,3.0,17,21,16,15.0,11.0,65,,98,21.0,T,3,7.88,8.0,7.88
20110,0,47,4,A,3.0,12,19,21,10.0,8.5,54,50.0,62,19.0,R,6,6.83,10.0,6.83
173618,0,27,2,A,5.0,4,19,13,15.0,13.0,33,38.0,44,19.0,C,6,9.0,15.0,9.0
148532,0,14,3,A,3.0,4,18,14,20.0,11.67,30,48.0,39,18.0,S,6,9.5,20.0,9.5
6232,0,11,4,A,5.0,15,16,34,50.0,18.75,79,75.0,129,16.0,S,6,13.6,15.0,13.6
133648,1,27,5,A,5.0,13,19,25,14.0,12.6,61,80.0,87,19.0,C,6,9.38,14.0,9.38
153185,0,29,1,A,3.0,12,21,25,14.0,13.0,57,86.0,105,21.0,C,5,9.92,13.0,9.92
143482,0,03,1,F,6.0,2,15,5,15.0,15.0,13,51.0,17,17.0,U,4,10.5,6.0,10.5
130209,0,11,8,A,5.0,11,20,17,9.0,7.38,40,69.0,45,20.0,S,6,6.91,7.0,6.91
92671,0,24,4,A,5.0,5,18,14,20.0,15.75,37,54.0,44,18.0,C,6,13.6,20.0,13.6
25462,0,50,5,F,2.0,13,16,28,10.0,6.4,68,47.0,125,16.0,R,8,4.62,5.0,4.62
83132,0,49,4,A,3.0,9,19,21,15.0,11.5,52,65.0,77,19.0,R,6,7.67,11.0,7.67
161759,0,23,4,S,5.0,18,15,33,26.0,22.5,77,77.0,119,15.0,C,6,14.61,22.0,14.61
2321,1,18,4,S,20.0,15,9,35,75.0,26.25,95,66.0,113,18.0,S,11,38.67,25.0,38.67
81676,0,26,5,S,3.0,21,18,24,15.0,10.0,63,71.0,89,18.0,C,6,7.52,10.0,7.52
164965,0,14,7,S,5.0,14,18,17,12.0,10.29,42,,45,18.0,S,6,8.36,12.0,8.36
140012,1,34,3,E,5.0,7,16,20,25.0,21.67,52,55.0,92,16.0,T,5,16.71,25.0,16.71
101164,0,43,6,S,3.0,21,17,23,10.0,6.17,54,73.0,65,21.0,R,6,5.95,10.0,5.95
123672,0,53,4,A,5.0,5,16,11,25.0,23.75,27,65.0,42,16.0,R,4,20.0,20.0,20.0
40820,0,41,6,S,5.0,19,18,25,15.0,8.0,65,70.0,93,21.0,T,6,7.63,15.0,7.63
54195,0,38,1,A,13.0,6,17,23,40.0,25.0,58,61.0,86,24.0,T,6,24.67,40.0,24.67
184302,0,44,2,N,6.0,3,16,7,10.0,9.0,16,29.0,21,17.0,R,5,8.0,6.0,8.0
27792,0,40,4,A,3.0,11,18,21,10.0,7.75,49,35.0,76,18.0,T,6,5.64,10.0,5.64
179718,0,03,6,S,5.0,17,18,23,50.0,45.83,54,28.0,60,21.0,U,6,34.41,15.0,34.41
95546,0,21,2,N,20.0,2,16,9,20.0,20.0,21,66.0,25,16.0,S,5,20.0,20.0,20.0
121654,1,24,1,A,5.0,7,18,19,15.0,15.0,51,50.0,63,18.0,C,6,9.14,15.0,9.14
127527,1,42,3,A,5.0,8,16,21,15.0,12.33,52,37.0,80,16.0,R,6,10.75,10.0,10.75
181408,1,16,4,S,5.0,27,17,30,17.0,13.0,66,81.0,125,17.0,S,4,10.44,10.0,10.44
153941,0,19,2,E,10.0,2,15,8,20.0,15.0,21,,28,15.0,S,3,15.0,20.0,15.0
178433,1,11,1,A,3.0,5,17,23,30.0,30.0,57,62.0,113,17.0,S,6,19.6,30.0,19.6
38685,0,10,5,A,2.0,11,19,21,5.0,4.6,53,,74,19.0,U,6,4.36,3.0,4.36
171370,0,42,2,A,10.0,2,18,11,25.0,17.5,25,,28,18.0,R,6,17.5,25.0,17.5
128796,0,12,1,F,15.0,1,20,4,15.0,15.0,13,,20,20.0,S,3,15.0,15.0,15.0
45385,0,16,7,A,3.0,12,17,19,10.0,5.86,46,,57,17.0,S,6,4.83,7.0,4.83
190177,0,51,4,E,3.0,7,15,8,7.0,5.5,18,,52,15.0,R,2,4.86,5.0,4.86
56951,0,20,1,A,3.0,13,26,27,20.0,20.0,65,,130,26.0,S,4,6.54,20.0,6.54
175057,1,40,3,S,3.0,9,16,23,20.0,18.0,59,46.0,80,16.0,T,6,12.11,18.0,12.11
83887,1,17,1,A,15.0,2,25,8,17.0,17.0,23,29.0,31,25.0,S,4,16.0,17.0,16.0
183042,0,18,1,A,10.0,4,25,20,30.0,30.0,50,38.0,98,25.0,S,6,18.75,30.0,18.75
73649,0,10,5,A,5.0,9,16,18,10.0,9.0,45,86.0,52,16.0,U,6,8.89,5.0,8.89
38249,0,20,1,A,5.0,10,25,23,15.0,15.0,61,,94,25.0,S,5,11.0,15.0,11.0
112652,0,20,2,A,15.0,3,19,15,21.0,21.0,36,,41,19.0,S,6,19.0,21.0,19.0
108048,0,03,6,A,3.0,16,17,24,12.0,10.67,66,45.0,81,17.0,U,5,9.0,12.0,9.0
92121,1,40,3,A,10.0,3,20,13,20.0,15.0,29,33.0,33,20.0,T,6,15.0,15.0,15.0
17772,1,24,2,N,5.0,2,20,6,15.0,10.0,16,87.0,21,20.0,C,4,10.0,5.0,10.0
149626,1,15,7,A,5.0,14,19,23,20.0,10.29,55,,68,19.0,S,6,10.5,10.0,10.5
105300,0,51,3,S,3.0,19,19,27,10.0,8.0,70,51.0,103,19.0,R,6,4.84,7.0,4.84
134739,0,40,4,A,5.0,4,15,10,10.0,7.5,27,,32,15.0,T,5,7.5,10.0,7.5
174209,0,02,3,A,3.0,7,16,20,20.0,20.0,48,71.0,56,16.0,U,6,14.71,20.0,14.71
115931,0,21,3,A,10.0,3,16,11,15.0,13.33,25,55.0,30,16.0,S,6,13.33,15.0,13.33
182076,0,10,2,A,5.0,5,20,17,25.0,20.0,39,,43,20.0,U,6,15.0,25.0,15.0
161249,0,46,2,A,10.0,3,25,12,17.0,14.5,30,70.0,42,25.0,R,4,13.0,17.0,13.0
54214,0,48,1,F,15.0,1,16,5,15.0,15.0,13,87.0,16,16.0,R,4,15.0,15.0,15.0
177469,0,36,2,A,8.0,3,18,14,20.0,14.0,31,65.0,39,18.0,T,6,12.67,20.0,12.67
143177,0,02,4,A,5.0,12,24,22,12.0,10.5,54,80.0,68,24.0,U,6,8.67,10.0,8.67
16907,1,43,3,A,5.0,4,18,9,25.0,13.0,24,55.0,32,18.0,R,6,11.0,25.0,11.0
167215,0,15,6,S,8.0,17,18,26,16.0,10.67,68,69.0,92,18.0,S,6,11.94,8.0,11.94
186058,0,51,2,A,5.0,18,10,29,26.0,23.5,78,84.0,105,19.0,R,7,13.17,25.0,13.17
106785,0,10,2,A,2.0,10,24,29,25.0,18.5,64,84.0,119,24.0,U,6,8.8,25.0,8.8
116878,0,02,1,F,15.0,1,17,5,15.0,15.0,13,29.0,17,17.0,U,4,15.0,15.0,15.0
52171,1,36,4,S,2.0,20,17,26,7.0,5.5,66,,124,17.0,T,6,4.25,5.0,4.25
89195,0,13,2,A,5.0,7,18,18,25.0,10.0,50,,69,21.0,S,6,10.71,25.0,10.71
