CONTROL_NUMBER,DONATED,CLUSTER_CODE,LIFETIME_MIN_GIFT_AMT,SES,LIFETIME_PROM,PCT_ATTRIBUTE1,LIFETIME_AVG_GIFT_AMT,NUMBER_PROM_12,RECENT_AVG_CARD_GIFT_AMT,LAST_GIFT_AMT,RECENCY_STATUS_96NK,RECENT_RESPONSE_COUNT,FILE_AVG_GIFT,LIFETIME_CARD_PROM,PCT_ATTRIBUTE4,PER_CAPITA_INCOME,DONOR_GENDER,PEP_STAR,MEDIAN_HOME_VALUE
126910,0,40,20.0,2,13,2,20.0,10,20.0,20.0,F,1,20.0,5,0,13813,F,0,673
111597,0,32,8.0,3,18,0,11.0,13,15.0,15.0,N,2,11.0,6,11,5582,M,0,386
183017,0,21,6.0,3,26,0,10.75,9,10.0,15.0,A,3,10.75,11,22,11988,F,0,843
4445,0,29,3.0,2,66,0,8.67,13,11.5,13.0,A,3,8.67,25,94,18201,F,0,650
21516,0,38,5.0,2,65,0,9.22,11,0.0,15.0,A,2,9.22,26,12,12562,M,1,603
96461,0,30,5.0,3,24,0,9.5,13,10.5,12.0,A,4,9.5,10,26,8341,F,1,322
6294,0,23,5.0,1,79,4,15.88,14,0.0,20.0,A,1,15.88,24,83,22481,F,0,1868
127311,0,13,3.0,1,48,0,7.0,13,10.0,10.0,A,4,7.0,18,32,43640,F,0,2882
78356,0,10,15.0,4,11,0,15.0,9,0.0,15.0,F,1,15.0,5,38,7432,F,0,413
67177,1,16,5.0,2,63,2,9.94,14,11.88,15.0,S,8,9.94,24,47,17801,F,1,709
182615,0,38,3.0,2,59,0,8.36,13,0.0,12.0,A,3,8.36,28,28,11859,F,1,403
148032,0,13,5.0,1,73,0,9.75,12,0.0,10.0,A,1,9.75,32,28,30827,M,1,4461
55450,1,45,2.0,2,70,0,3.53,12,7.5,10.0,A,2,3.53,29,41,9613,F,1,350
144699,0,01,25.0,1,14,0,25.0,11,25.0,25.0,F,1,25.0,6,20,38539,F,0,5000
132660,0,49,2.0,2,59,0,5.58,10,0.0,10.0,S,2,5.58,23,24,11984,M,1,549
152621,1,24,3.0,1,62,3,7.62,8,10.0,10.0,S,2,7.62,24,53,19318,M,1,2449
65015,0,20,10.0,2,49,0,16.17,13,20.0,20.0,A,2,16.17,19,32,22198,F,0,947
171642,0,35,5.0,1,53,1,21.0,13,25.0,30.0,A,2,21.0,21,24,16946,F,0,2133
168275,1,02,5.0,1,66,0,13.69,11,20.0,23.0,S,3,13.69,25,52,29018,U,1,3373
160729,0,44,3.0,2,22,1,5.2,13,3.0,10.0,N,5,5.2,8,29,12493,F,0,1239
161856,1,24,5.0,1,50,5,11.0,10,0.0,15.0,A,1,11.0,18,30,16795,M,0,2264
17756,0,27,5.0,2,73,0,8.47,13,10.0,10.0,A,4,8.47,29,34,15147,M,1,716
55271,0,36,5.0,2,74,0,13.57,14,25.0,20.0,A,2,13.57,34,35,11334,F,1,605
153499,0,24,10.0,1,44,0,16.6,13,25.0,25.0,A,1,16.6,20,64,16605,M,0,2896
4588,1,44,3.0,2,129,0,12.44,39,12.5,25.0,A,3,12.44,34,35,12185,M,1,561
68242,0,10,20.0,4,14,0,20.0,12,20.0,20.0,F,1,20.0,5,16,12511,F,0,377
125310,0,12,25.0,1,46,3,32.5,13,0.0,35.0,A,1,32.5,18,37,16829,M,0,755
156393,0,02,15.0,1,13,0,15.0,8,15.0,15.0,N,1,15.0,5,39,32358,F,0,3365
119541,1,30,5.0,3,68,0,7.05,9,10.0,11.0,A,3,7.05,29,6,8427,F,1,510
188538,0,36,4.0,2,69,0,9.77,18,10.0,10.0,S,5,9.77,27,46,13618,F,1,530
67140,0,20,5.0,2,58,0,24.63,13,0.0,25.0,A,0,24.63,23,24,17356,M,0,901
159693,0,42,5.0,1,68,0,13.18,12,17.5,20.0,S,3,13.18,30,28,9712,M,1,354
161189,0,40,3.0,2,21,0,14.0,13,0.0,25.0,A,0,14.0,8,19,12064,M,0,1478
126329,0,27,10.0,2,40,0,17.0,13,20.0,25.0,A,3,17.0,16,42,10656,M,0,431
82040,1,45,1.0,2,77,0,2.67,10,2.5,9.0,S,9,2.67,32,46,10815,M,1,493
150218,0,20,3.0,2,39,0,5.13,13,5.78,3.0,S,9,5.13,17,43,15841,M,1,2063
152881,0,18,13.0,2,24,3,14.0,10,13.0,15.0,A,2,14.0,9,16,14547,M,0,1504
188065,0,27,5.0,2,36,0,20.71,6,20.0,20.0,E,1,20.71,18,44,12798,F,0,440
159171,1,27,5.0,2,45,0,9.4,10,15.0,15.0,A,2,9.4,16,36,16541,F,1,1968
27217,1,47,10.0,2,23,1,20.0,13,20.0,30.0,A,2,20.0,11,40,10308,F,0,503
142588,0,05,10.0,2,57,0,13.75,13,0.0,18.0,A,1,13.75,22,37,18591,F,1,1811
164301,1,18,5.0,2,74,0,11.64,13,0.0,20.0,A,1,11.64,31,48,13856,U,1,1364
2233,0,46,3.0,2,56,0,5.23,18,5.25,5.0,A,6,5.23,21,38,9363,F,1,572
22963,0,25,5.0,2,64,0,8.09,12,10.0,10.0,A,2,8.09,27,54,13103,F,1,494
77292,0,13,10.0,1,50,0,17.78,8,0.0,25.0,A,1,17.78,19,51,27086,M,1,1270
111854,0,31,10.0,3,38,0,13.5,12,12.0,20.0,A,2,13.5,16,45,11807,M,0,338
92860,0,10,25.0,4,14,0,25.0,11,25.0,25.0,F,1,25.0,6,0,2582,F,0,75
17590,0,35,10.0,1,71,0,19.55,14,30.0,30.0,A,1,19.55,26,12,23154,F,1,1676
73946,0,45,5.0,2,61,0,7.55,14,10.0,10.0,A,1,7.55,22,44,10080,M,0,453
114181,0,39,5.0,2,63,0,8.93,10,0.0,15.0,A,2,8.93,28,10,11065,F,1,514
80533,0,40,5.0,2,65,0,11.58,11,10.0,10.0,A,2,11.58,27,12,13798,F,0,592
148600,0,07,20.0,2,12,0,20.0,10,20.0,20.0,F,1,20.0,5,37,13757,M,0,2053
48234,1,12,10.0,1,79,0,10.0,13,10.0,10.0,S,3,10.0,30,16,16589,F,1,1063
23704,0,40,0.08,2,69,14,12.61,14,0.0,25.0,A,0,12.61,29,10,12516,F,1,735
33542,0,45,3.0,2,73,0,16.77,13,30.0,30.0,A,1,16.77,30,45,9923,F,1,495
162340,0,13,5.0,1,21,0,10.0,10,0.0,15.0,E,2,10.0,5,67,29050,M,0,5283
49729,0,41,3.0,3,23,0,4.9,6,5.5,5.0,A,5,4.9,10,40,10618,F,0,524
99228,0,36,25.0,2,14,0,25.0,11,25.0,25.0,F,1,25.0,6,35,12162,M,0,585
3143,0,29,10.0,2,42,0,13.6,37,10.0,15.0,N,3,13.6,9,57,17216,F,0,580
158064,0,01,20.0,1,15,0,20.0,10,20.0,20.0,F,1,20.0,6,17,13808,U,0,0
156695,0, .,5.0,?,35,0,13.75,12,15.0,20.0,A,2,13.75,15,0,21745,F,0,1935
13566,1,05,3.0,2,68,0,10.75,33,14.0,10.0,A,4,10.75,20,0,16740,M,0,1493
108781,1,34,10.0,1,38,2,15.25,13,21.0,15.0,A,1,15.25,16,51,15510,F,0,703
187612,1,15,10.0,1,16,0,13.4,6,14.67,15.0,E,3,13.4,7,29,15128,M,1,881
163779,0,11,3.0,1,79,0,10.96,13,15.0,15.0,S,4,10.96,33,48,21507,M,1,2268
132456,1,42,3.0,1,32,0,5.0,12,3.0,8.0,A,5,5.0,14,20,13186,F,1,957
62901,0,31,5.0,3,30,3,9.67,13,10.5,10.0,A,5,9.67,13,33,10060,F,0,440
116350,0,39,5.0,2,31,0,13.33,12,20.0,20.0,A,2,13.33,13,33,10101,F,0,651
72747,0,44,6.0,2,35,0,7.5,12,7.4,7.0,A,6,7.5,16,23,14567,F,1,586
96073,0,49,3.0,2,59,0,9.3,13,15.0,15.0,A,3,9.3,26,67,11135,F,1,699
81630,1,31,2.0,3,67,0,4.35,12,4.75,7.0,S,7,4.35,30,43,8279,F,1,182
84159,0,12,5.0,1,20,0,7.33,14,6.0,7.0,N,2,7.33,8,30,13741,F,0,733
58934,1,51,15.0,3,13,0,15.0,10,15.0,15.0,F,1,15.0,5,47,7323,F,0,282
148971,0,24,10.0,1,48,0,16.18,14,18.5,19.0,A,5,16.18,20,12,19545,F,1,2377
159922,0,21,5.0,3,61,0,7.09,11,5.0,5.0,S,10,7.09,25,43,8886,F,1,628
8513,0,05,5.0,2,63,0,6.35,25,8.0,5.0,S,4,6.35,15,54,14340,M,1,849
157529,0,13,13.0,1,28,2,16.0,10,14.0,20.0,A,3,16.0,12,47,27710,M,0,3465
72431,0,35,15.0,1,13,2,15.0,10,15.0,15.0,F,1,15.0,5,37,19559,F,0,767
151871,0,20,3.0,2,58,5,8.85,13,25.0,25.0,S,3,8.85,22,29,15842,F,1,1761
183193,1,18,5.0,2,56,0,9.0,14,15.0,16.0,S,3,9.0,22,10,13480,F,1,696
59498,0,16,5.0,2,54,0,9.88,12,10.67,10.0,S,5,9.88,24,33,15611,M,1,652
18586,0,37,15.0,2,90,0,34.3,13,50.0,50.0,A,2,34.3,34,70,16518,U,1,708
16593,0,24,5.0,1,39,0,10.0,13,0.0,20.0,A,1,10.0,16,32,24457,F,0,1543
185304,1,35,5.0,1,62,0,15.21,20,20.0,19.0,S,4,15.21,23,39,27469,M,1,1472
97221,1,49,5.0,2,46,0,11.0,12,0.0,25.0,A,2,11.0,18,36,14006,F,1,418
187707,1,29,10.0,2,21,0,12.17,6,13.0,15.0,E,3,12.17,10,86,14929,M,1,631
5300,0,29,10.0,2,61,0,15.8,12,18.0,20.0,A,2,15.8,18,71,12439,F,0,753
51881,0,31,10.0,3,37,0,18.4,13,18.5,25.0,A,3,18.4,15,31,8835,M,0,363
8232,1,45,0.0,2,89,0,13.42,27,0.0,15.0,A,0,13.42,28,45,10909,F,1,322
970,0,45,5.0,2,76,0,5.06,16,5.0,5.0,A,4,5.06,30,43,8222,F,1,529
167640,0,14,2.0,1,36,0,4.92,13,5.29,5.0,A,9,4.92,16,32,25033,M,1,3220
120822,0,49,3.0,2,68,0,5.88,12,6.0,6.0,A,4,5.88,28,9,10922,F,0,444
111606,0,27,3.0,2,30,0,6.13,12,8.0,7.0,A,6,6.13,12,43,12963,M,1,608
150241,0,12,10.0,1,65,0,15.0,11,18.0,20.0,A,2,15.0,25,43,22388,U,1,2391
11462,0,23,5.0,1,87,2,9.5,22,12.5,15.0,A,4,9.5,26,37,25814,M,1,2849
115188,1,53,5.0,3,25,0,10.5,14,11.67,10.0,N,4,10.5,9,29,7192,F,1,160
58150,0,51,3.0,3,25,0,5.2,12,4.0,10.0,S,5,5.2,10,35,7827,M,1,318
149318,0,06,10.0,2,37,0,15.5,11,0.0,20.0,A,1,15.5,15,39,13035,F,0,1846
130482,0,15,10.0,1,45,0,14.71,13,13.67,15.0,A,3,14.71,18,34,15670,F,1,851
138311,1,11,5.0,1,57,0,9.77,13,12.5,12.0,A,4,9.77,22,42,29098,F,0,1708
107204,0,25,6.0,2,68,0,11.18,13,0.0,15.0,A,3,11.18,31,10,10547,F,0,473
99328,0,49,5.0,2,36,0,7.38,14,6.5,10.0,S,6,7.38,15,30,12075,M,1,588
163732,0,13,5.0,1,52,0,10.25,13,10.0,16.0,A,2,10.25,21,63,30443,M,0,4466
45696,0,33,0.06,3,81,0,9.5,13,20.0,20.0,A,3,9.5,32,61,11443,F,1,500
37794,0,13,25.0,1,20,0,32.5,12,25.0,40.0,N,2,32.5,8,32,43642,F,0,2741
142377,0,42,5.0,1,17,0,8.0,11,10.0,10.0,N,2,8.0,7,26,13864,M,0,864
108951,0,43,10.0,2,21,0,12.5,9,12.5,15.0,A,2,12.5,9,38,9532,M,0,450
120869,0,01,5.0,1,73,0,47.64,16,0.0,150.0,A,1,47.64,30,26,88847,M,0,3500
144691,1,34,10.0,1,47,0,20.0,10,0.0,20.0,A,1,20.0,17,47,50987,M,0,5806
188313,0,49,10.0,2,36,0,14.4,21,10.0,20.0,S,4,14.4,14,38,10328,M,1,335
4150,1,27,3.0,2,97,0,10.75,20,0.0,12.0,A,3,10.75,32,32,12273,F,1,580
181034,0,36,10.0,2,19,0,17.5,13,17.5,25.0,N,2,17.5,8,27,9595,M,0,598
86103,0,51,5.0,3,18,0,8.33,13,10.0,10.0,N,3,8.33,6,24,5067,U,0,150
129360,1,17,2.0,2,79,2,5.64,17,9.17,10.0,S,10,5.64,31,36,14895,M,1,749
21843,0,43,5.0,2,80,0,12.52,13,17.5,20.0,S,3,12.52,32,32,10123,F,1,589
179231,0,40,10.0,2,28,0,13.33,12,13.33,20.0,A,3,13.33,12,24,16963,F,0,1097
7952,0,17,3.0,2,90,0,8.91,11,0.0,12.0,A,1,8.91,25,23,15241,M,1,1874
156884,0,02,10.0,1,30,0,11.67,10,12.5,15.0,A,2,11.67,12,29,22762,M,0,3298
114263,0,51,2.0,3,70,0,5.05,12,10.0,10.0,A,1,5.05,30,37,9638,U,1,227
42319,0,53,5.0,3,77,0,12.96,15,17.0,16.0,S,9,12.96,32,51,9674,F,1,383
137028,0,43,2.0,2,58,0,5.2,10,8.0,9.0,S,4,5.2,22,39,7716,F,1,589
56451,1,40,5.0,2,87,0,7.8,13,9.0,6.0,S,5,7.8,34,17,15259,M,1,781
102317,1,09,2.0,3,59,0,8.1,14,12.4,5.0,S,8,8.1,23,31,9615,M,1,184
176740,1,24,20.0,1,7,0,20.0,5,20.0,20.0,F,1,20.0,3,52,12603,M,0,770
115684,0,41,10.0,3,27,0,14.25,12,15.67,14.0,A,3,14.25,12,26,11193,M,0,378
48246,0,24,5.0,1,33,0,12.25,12,15.0,20.0,A,3,12.25,13,25,15547,F,0,627
22777,0,47,2.0,2,72,3,5.12,14,0.0,10.0,A,1,5.12,28,25,8564,F,1,481
62741,1,46,3.0,2,71,0,8.5,13,9.5,12.0,S,4,8.5,26,32,13847,M,1,625
31211,0,35,5.0,1,58,0,17.83,15,25.0,25.0,A,2,17.83,22,33,22128,F,1,1004
111281,0,47,5.0,2,50,1,8.0,11,0.0,15.0,A,1,8.0,16,35,10924,M,0,633
119460,0,16,5.0,2,28,5,8.33,11,0.0,5.0,A,2,8.33,11,26,15396,F,0,553
161351,0,10,5.0,4,46,0,8.88,13,10.25,12.0,A,4,8.88,17,51,5888,M,1,508
84758,0,51,5.0,3,24,0,7.25,13,8.0,8.0,A,4,7.25,9,35,12763,M,0,580
17931,0,34,3.0,1,62,1,6.6,9,10.0,10.0,A,2,6.6,27,13,18539,M,1,742
29030,0,49,20.0,2,13,3,20.0,8,20.0,20.0,N,1,20.0,5,25,11174,M,0,667
186448,1,13,2.0,1,73,0,5.61,24,5.0,10.0,S,6,5.61,24,76,53158,M,1,5725
75502,0,48,3.0,2,25,0,6.67,13,9.5,6.0,A,5,6.67,9,49,12637,F,0,333
157251,0,11,20.0,1,23,0,22.5,11,20.0,20.0,A,1,22.5,10,63,77106,F,0,5457
1042,1,34,3.0,1,67,0,9.19,11,13.0,9.0,A,5,9.19,25,43,14958,M,1,826
67449,0,05,2.0,2,33,0,3.14,7,5.0,5.0,S,5,3.14,14,53,20060,F,1,606
104176,0,24,2.0,1,72,0,8.44,9,10.0,10.0,A,3,8.44,29,42,19133,F,1,816
171089,0,12,20.0,1,14,1,20.0,12,20.0,20.0,F,1,20.0,6,26,23721,F,0,2296
117260,0,16,5.0,2,56,2,12.26,12,15.0,15.0,S,11,12.26,23,67,15787,F,1,654
2941,0,12,5.0,1,55,2,7.88,23,14.5,20.0,A,2,7.88,18,27,17987,F,0,1181
109715,0,32,5.0,3,28,0,10.0,12,0.0,20.0,A,2,10.0,12,64,5793,F,0,338
88363,0,13,10.0,1,31,1,22.0,13,20.0,25.0,A,4,22.0,13,35,32244,M,0,2257
64650,1,21,23.0,3,29,0,26.5,12,26.5,30.0,A,2,26.5,12,52,15481,M,0,587
186567,0, .,5.0,?,59,0,7.4,15,15.0,5.0,A,1,7.4,23,0,9734,U,0,972
18584,1,27,10.0,2,68,0,10.6,14,14.0,14.0,A,1,10.6,28,45,13238,F,0,671
19068,0,36,5.0,2,66,0,11.29,11,15.0,15.0,A,4,11.29,27,16,11635,F,1,624
185336,0,08,5.0,3,37,0,7.25,13,7.83,9.0,S,8,7.25,16,24,21160,M,1,1955
97357,0,45,5.0,2,42,0,11.0,12,17.0,17.0,A,1,11.0,16,34,10647,U,0,406
110858,0,43,10.0,2,33,0,18.33,12,20.0,25.0,A,2,18.33,14,38,9797,F,0,363
19452,0,15,25.0,1,14,0,25.0,11,25.0,25.0,F,1,25.0,6,29,39671,M,0,3875
80236,0,36,5.0,2,60,0,12.81,13,17.5,20.0,S,4,12.81,24,39,11334,F,1,470
108102,0,18,3.0,2,33,1,12.0,12,20.0,20.0,A,2,12.0,15,2,10505,F,0,589
79977,0,51,10.0,3,29,0,16.67,12,15.0,20.0,A,3,16.67,12,30,14666,M,0,875
32223,0,25,3.0,2,82,2,8.57,11,10.33,11.0,S,7,8.57,32,47,12651,U,1,756
56428,0,27,3.0,2,49,32,4.19,8,5.0,5.0,S,6,4.19,19,2,17274,M,1,1128
34853,0,28,5.0,2,51,0,11.0,15,20.0,20.0,A,2,11.0,20,59,14345,M,0,749
174520,0,44,5.0,2,38,0,11.08,15,9.86,10.0,S,9,11.08,16,40,14303,F,1,758
120301,0,39,2.0,2,79,47,4.18,14,4.8,4.0,S,8,4.18,32,8,10304,M,1,575
132239,0,48,5.0,2,49,0,9.5,12,12.0,10.0,A,3,9.5,19,42,8356,M,1,382
182297,0,24,0.0,1,36,5,15.0,14,15.0,0.0,A,1,15.0,14,30,12253,F,0,775
22817,1,50,10.0,3,49,0,16.0,16,20.0,20.0,A,2,16.0,18,34,7676,F,0,451
126990,0,14,3.0,1,67,1,5.42,11,0.0,11.0,A,2,5.42,27,10,15782,F,1,990
23536,0,28,5.0,2,63,5,11.71,13,0.0,20.0,A,2,11.71,28,60,12644,U,0,596
140674,0,49,5.0,2,53,0,10.33,17,15.0,6.0,N,1,10.33,18,31,12790,F,0,849
41136,0,10,20.0,4,14,0,20.0,10,20.0,20.0,F,1,20.0,6,50,8135,M,0,524
22831,0,14,15.0,1,14,0,15.0,10,15.0,15.0,F,1,15.0,5,25,26517,M,0,1521
185815,1,09,2.0,3,60,0,5.25,21,5.5,7.0,S,7,5.25,22,64,7958,F,1,550
147687,0,32,25.0,3,14,0,25.0,12,0.0,25.0,F,1,25.0,6,27,7516,M,0,1361
43604,0,28,5.0,2,34,0,9.17,12,10.0,10.0,A,4,9.17,13,62,20552,F,0,834
25221,0,24,10.0,1,62,0,62.5,15,0.0,225.0,A,0,62.5,24,34,19106,M,0,1024
49128,0,36,5.0,2,49,0,10.83,13,15.0,20.0,A,2,10.83,20,39,9376,F,0,375
37505,0,10,5.0,4,59,0,10.78,13,13.0,15.0,A,2,10.78,24,0,7321,U,0,823
21305,1,46,5.0,2,19,0,8.33,13,7.5,10.0,N,2,8.33,7,45,11449,M,0,415
143501,0,13,10.0,1,24,0,14.0,12,11.0,20.0,A,3,14.0,11,41,57755,F,0,5453
37852,1,08,3.0,3,40,0,10.5,13,15.0,20.0,A,4,10.5,16,44,9954,M,0,879
25246,0,41,5.0,3,37,0,8.75,11,0.0,15.0,A,2,8.75,14,34,9426,F,0,353
107993,0,51,20.0,3,27,0,22.5,12,22.5,20.0,A,2,22.5,12,34,8800,F,0,522
166005,0,23,5.0,1,50,0,8.5,12,15.0,15.0,A,3,8.5,17,94,16277,F,0,840
10028,1,25,5.0,2,83,3,11.19,26,0.0,18.0,A,0,11.19,25,12,17567,M,1,1771
148931,0,28,20.0,2,64,0,27.42,13,31.0,36.0,S,3,27.42,29,45,21667,U,1,1953
171083,1,16,5.0,2,81,0,16.52,13,50.0,25.0,S,3,16.52,34,12,13153,F,1,882
102706,1,24,1.0,1,66,1,3.38,11,4.14,5.0,S,7,3.38,27,35,20242,F,1,835
183052,1,40,5.0,2,63,0,5.27,14,5.0,5.0,A,6,5.27,27,27,13714,M,0,944
77700,0,44,3.0,2,29,0,7.0,13,7.0,8.0,S,5,7.0,12,23,13635,M,1,708
146241,1,02,10.0,1,24,0,30.0,13,0.0,50.0,A,2,30.0,11,22,21091,M,0,3196
60452,0,21,3.0,3,53,2,4.83,14,5.0,3.0,A,5,4.83,20,32,11323,F,1,403
10418,0,40,5.0,2,64,0,10.57,16,15.0,15.0,A,2,10.57,18,18,11713,M,0,618
2583,1,12,3.0,1,62,0,4.75,24,4.6,5.0,A,9,4.75,25,24,20850,F,1,1085
51834,0,37,3.0,2,67,0,9.73,9,0.0,14.0,A,1,9.73,26,71,12402,F,1,452
1499,0,14,5.0,1,74,0,17.37,29,20.33,15.0,A,8,17.37,27,20,27547,M,1,2132
77451,0,27,3.0,2,21,1,6.0,13,6.0,5.0,N,3,6.0,9,50,12293,M,1,476
47094,0,40,5.0,2,74,0,12.14,12,17.0,17.0,A,3,12.14,31,30,16500,U,1,916
15996,0,43,5.0,2,39,0,9.0,10,15.0,15.0,A,2,9.0,14,29,12768,F,0,651
172617,0,46,10.0,2,48,0,20.0,11,17.5,10.0,A,3,20.0,18,43,14484,U,0,732
121598,0,22,10.0,1,37,0,15.33,11,16.0,15.0,A,4,15.33,16,14,22964,M,1,816
153960,0,19,5.0,2,62,5,10.36,13,0.0,17.0,A,2,10.36,26,19,10146,M,0,1348
23644,0,36,25.0,2,59,1,30.0,16,25.0,25.0,F,2,30.0,24,32,15745,M,0,879
158536,0,17,3.0,2,47,2,8.33,12,0.0,15.0,A,2,8.33,17,26,27091,F,0,2314
162352,0,13,15.0,1,55,0,20.0,12,0.0,25.0,A,2,20.0,25,47,36645,M,0,4224
154946,0,39,10.0,2,35,0,16.67,9,20.0,20.0,A,1,16.67,13,31,10650,F,0,1005
170143,1,40,3.0,2,56,0,4.57,9,5.67,7.0,S,6,4.57,23,42,13454,F,1,1722
190492,0,42,3.0,1,59,0,5.75,14,7.5,10.0,S,3,5.75,24,26,16145,M,1,881
137540,1,24,5.0,1,24,0,9.0,13,8.67,9.0,A,5,9.0,10,53,33235,F,1,2158
78199,1,24,5.0,1,65,0,9.7,12,15.0,15.0,A,2,9.7,25,26,0,M,1,0
19284,0,39,15.0,2,40,0,19.5,13,17.0,25.0,A,3,19.5,16,23,10784,M,0,517
3311,0,53,3.0,3,83,1,7.42,23,10.0,10.0,A,3,7.42,29,32,10622,F,1,296
68148,1,10,5.0,4,35,0,9.33,12,10.5,10.0,A,4,9.33,14,11,8638,F,0,245
83530,1,08,15.0,3,63,0,28.6,14,33.0,36.0,A,3,28.6,25,35,14010,U,1,656
160275,1,27,20.0,2,14,0,20.0,8,20.0,20.0,N,1,20.0,5,34,14925,F,0,1585
92364,0,13,20.0,1,33,0,22.5,10,0.0,25.0,A,1,22.5,13,38,21342,M,0,1683
127450,0,25,20.0,2,12,1,20.0,8,20.0,20.0,N,1,20.0,5,9,12391,F,0,570
109427,0,51,5.0,3,39,0,13.0,12,20.0,20.0,A,2,13.0,16,31,10024,F,0,323
15650,0,32,1.25,3,73,0,3.46,14,5.75,10.0,S,5,3.46,32,23,9889,F,1,398
39695,0,17,3.0,2,67,0,11.13,15,25.0,25.0,A,2,11.13,27,18,12526,M,1,874
175759,0,20,5.0,2,33,0,10.5,13,15.0,12.0,A,3,10.5,11,31,16304,F,0,840
20075,0,36,3.0,2,37,1,6.2,12,0.0,10.0,A,3,6.2,15,33,12763,F,0,646
169489,1,40,5.0,2,20,0,8.33,12,7.5,10.0,N,3,8.33,9,30,11428,F,0,1281
7607,0,18,25.0,2,42,0,25.0,25,25.0,25.0,N,1,25.0,7,25,19466,M,0,870
83036,0,18,25.0,2,29,1,37.5,13,50.0,50.0,A,1,37.5,12,10,15731,M,0,1034
105930,1,18,3.0,2,58,0,5.52,6,6.67,5.0,S,4,5.52,23,12,15391,U,1,672
77800,0,11,5.0,1,71,1,15.09,13,0.0,35.0,A,1,15.09,31,31,18625,F,1,987
139183,0,36,3.0,2,66,0,6.25,13,13.0,6.0,S,2,6.25,25,56,9953,M,1,435
41639,0, .,5.0,?,34,0,7.4,14,9.0,6.0,A,2,7.4,13,0,0,F,0,0
32460,0, .,5.0,?,44,0,10.5,12,13.33,17.0,S,4,10.5,18,0,16263,F,1,1098
142260,0,31,1.0,3,45,2,3.25,11,0.0,10.0,A,2,3.25,18,56,104372,F,0,2592
180252,0,18,10.0,2,42,0,18.5,11,10.0,19.0,A,2,18.5,18,28,20035,F,0,1007
13188,1,51,20.0,3,90,0,47.18,29,87.5,100.0,A,2,47.18,27,0,6997,F,1,679
11241,0,05,10.0,2,69,0,10.08,10,10.0,10.0,A,5,10.08,25,47,14513,M,1,760
182130,0,20,15.0,2,13,3,15.0,8,15.0,15.0,F,1,15.0,5,34,10305,M,0,815
101256,0,43,2.0,2,71,0,8.0,12,13.0,13.0,A,2,8.0,28,26,9492,F,1,368
111138,0,41,3.0,3,67,0,5.92,13,10.0,10.0,S,3,5.92,29,38,6281,M,1,300
84420,0,37,3.0,2,67,0,6.75,14,0.0,20.0,A,3,6.75,30,72,16611,F,1,506
100472,0,26,3.0,2,30,0,9.33,13,0.0,20.0,A,2,9.33,13,27,17420,M,0,823
121986,1,09,5.0,3,20,0,6.67,11,5.0,5.0,N,3,6.67,8,42,14468,F,0,733
154919,0,30,10.0,3,24,2,13.0,12,13.0,16.0,A,2,13.0,9,26,10885,F,0,956
163874,0,13,10.0,1,43,0,12.8,13,0.0,20.0,A,2,12.8,17,77,24759,M,0,3842
141500,1,18,6.0,2,26,4,11.6,13,11.0,10.0,A,4,11.6,11,9,12646,M,1,720
160096,0,18,10.0,2,74,0,13.93,12,16.0,18.0,A,2,13.93,30,26,10675,F,1,579
127358,0,14,3.0,1,62,1,11.55,14,20.0,20.0,S,4,11.55,24,21,10857,M,1,516
10580,0,23,3.0,1,99,0,14.38,30,0.0,25.0,A,1,14.38,28,89,31625,M,1,5378
162623,0,17,3.0,2,76,0,4.19,12,4.5,5.0,S,5,4.19,30,18,14862,U,1,2656
69034,1,24,25.0,1,13,0,25.0,8,0.0,25.0,N,0,25.0,5,29,16892,M,0,895
166507,0,13,5.0,1,21,0,10.0,10,5.0,15.0,A,2,10.0,8,47,33868,U,0,3244
153273,0,25,10.0,2,19,0,13.0,14,13.0,16.0,N,2,13.0,7,43,14795,M,0,1596
148841,0,06,3.0,2,79,0,6.59,13,10.0,10.0,S,3,6.59,34,45,13977,M,1,2046
164123,0,24,10.0,1,60,1,20.0,13,25.0,25.0,A,2,20.0,26,13,17524,M,0,2137
110095,0,27,53.0,2,13,2,53.0,11,53.0,53.0,F,1,53.0,6,28,9954,M,0,434
125913,0,35,25.0,1,15,3,25.0,12,25.0,25.0,F,1,25.0,6,18,16918,M,0,1236
60512,1,17,10.0,2,70,1,20.8,15,0.0,25.0,A,1,20.8,29,20,11289,U,0,1055
32735,0,16,10.0,2,26,0,18.33,12,22.5,10.0,A,2,18.33,11,24,12910,F,0,589
126195,0,15,20.0,1,12,4,20.0,10,0.0,20.0,F,1,20.0,6,23,14831,F,0,874
181085,0,40,5.0,2,60,0,15.86,12,15.0,15.0,A,2,15.86,24,9,16334,F,0,1194
38152,0,02,10.0,1,24,0,15.5,12,15.0,20.0,A,4,15.5,11,25,16137,M,0,909
174182,1,01,20.0,1,13,1,20.0,10,20.0,20.0,F,1,20.0,5,33,21051,F,0,3063
99204,0,36,3.0,2,81,0,14.23,12,20.0,20.0,S,6,14.23,29,37,8598,M,1,422
86725,0,27,5.0,2,50,6,7.5,11,10.0,10.0,A,2,7.5,21,25,11733,F,1,537
150498,0,13,10.0,1,22,0,15.0,10,10.0,20.0,A,2,15.0,9,56,28704,F,0,3825
143610,1,03,15.0,1,11,0,15.0,9,15.0,15.0,F,1,15.0,5,50,52576,F,0,5000
