CONTROL_NUMBER,DONATED,CLUSTER_CODE,LIFETIME_GIFT_AMOUNT,PCT_ATTRIBUTE4,FREQUENCY_STATUS_97NK,INCOME_GROUP,FILE_CARD_GIFT,MEDIAN_HOUSEHOLD_INCOME,RECENT_CARD_RESPONSE_PROP,MONTHS_SINCE_LAST_GIFT,WEALTH_RATING,PCT_OWNER_OCCUPIED,URBANICITY,RECENT_AVG_CARD_GIFT_AMT,RECENT_CARD_RESPONSE_COUNT,MONTHS_SINCE_FIRST_GIFT,LIFETIME_GIFT_RANGE,RECENCY_STATUS_96NK,MOR_HIT_RATE
81053,0,53,270.0,64,2,1.0,14,164,0.455,20,0.0,92,R,11.0,5,128,15.0,S,1
109028,0,41,50.0,30,2,3.0,0,167,0.0,16,,83,T,0.0,0,39,8.0,A,0
47448,1,20,32.0,64,4,2.0,2,324,0.333,17,,65,S,5.5,2,32,3.0,A,0
144763,0,13,25.0,35,1,,1,1019,0.333,20,,85,S,25.0,1,20,0.0,F,0
116731,0,35,15.0,23,1,7.0,1,495,0.5,16,,94,T,15.0,1,16,0.0,F,4
93732,0,05,91.0,73,1,,4,363,0.1,17,6.0,86,U,19.0,1,76,18.0,A,0
102521,1,44,25.0,7,2,5.0,1,350,0.167,18,,82,R,5.0,1,23,15.0,N,2
123356,0,39,36.0,27,1,5.0,2,256,0.167,21,5.0,86,T,16.0,1,45,6.0,A,2
22900,1,31,128.0,0,2,,3,170,0.143,17,,10,C,31.0,1,81,21.0,A,0
123696,0,40,20.0,42,1,5.0,1,375,0.333,21,,77,T,20.0,1,21,0.0,F,4
122465,1,24,36.0,3,3,7.0,3,906,0.429,21,,95,C,8.0,3,29,5.0,A,1
83922,0,18,57.0,31,1,5.0,2,404,0.125,19,6.0,93,S,15.0,1,77,10.0,A,3
126273,0,39,190.0,10,1,5.0,3,335,0.0,18,5.0,65,T,0.0,0,99,20.0,A,6
153803,0,24,55.0,10,1,7.0,1,546,0.0,25,8.0,66,C,0.0,0,76,10.0,A,13
121979,0,26,173.0,48,2,2.0,4,392,0.0,18,5.0,83,C,0.0,0,103,25.0,S,0
21176,0,25,30.0,51,1,3.0,2,158,0.333,20,,57,C,15.0,2,29,10.0,A,0
7987,0,07,454.0,48,1,5.0,13,344,0.273,15,5.0,39,U,16.0,3,130,22.0,A,50
101355,0,53,137.0,37,1,,3,156,0.182,15,1.0,71,R,22.5,2,45,20.0,L,0
30318,0,44,20.0,22,1,5.0,0,339,0.0,23,,79,R,0.0,0,23,0.0,N,0
187495,1,35,84.0,20,4,,5,374,1.0,16,,86,T,14.75,4,32,13.0,E,0
86656,0,51,25.0,30,1,2.0,2,228,0.333,19,,87,R,12.5,2,33,5.0,A,0
130401,0,15,115.0,52,3,,14,358,0.273,17,5.0,84,S,5.33,3,127,7.0,S,0
16386,0,32,75.0,15,4,3.0,6,210,0.75,16,,49,C,6.5,6,33,3.0,S,0
183493,0,30,30.0,45,1,2.0,2,0,0.333,24,,0,C,15.0,2,29,10.0,A,4
145346,1,03,302.0,47,4,7.0,14,479,0.636,18,7.0,42,U,11.43,7,67,12.0,S,4
80260,0,53,68.0,41,1,3.0,3,153,0.222,17,0.0,90,R,16.0,2,79,12.0,A,0
72366,1,43,42.0,17,1,2.0,1,291,0.143,21,,82,R,15.0,1,54,10.0,A,0
44410,1,36,76.0,43,4,5.0,3,154,0.111,15,0.0,84,T,9.0,1,54,9.0,A,0
112944,1,22,85.0,53,2,2.0,9,323,0.25,18,8.0,80,C,12.0,2,128,12.0,S,0
169703,1,28,108.25,34,3,6.0,20,475,0.636,17,5.0,80,C,5.29,7,125,5.75,S,9
15361,0,24,50.0,48,1,5.0,2,783,0.222,17,,98,C,22.5,2,40,20.0,A,0
127311,0,13,49.0,32,3,7.0,4,927,0.333,16,9.0,71,S,10.0,2,105,7.0,A,7
14625,0,41,134.0,33,2,1.0,7,236,0.143,21,2.0,80,T,8.0,1,98,12.0,S,0
50187,1,24,20.0,32,1,7.0,1,482,0.5,17,,94,C,20.0,1,17,0.0,F,0
73218,0,27,122.0,37,3,4.0,11,236,0.3,17,4.0,81,C,8.33,3,122,19.0,S,0
96005,0,41,65.0,38,1,1.0,2,158,0.111,22,0.0,62,T,20.0,1,64,15.0,A,6
181924,0,04,25.0,8,2,3.0,1,167,0.333,16,,26,U,5.0,1,21,15.0,N,0
33224,0,15,79.0,19,4,4.0,9,313,0.455,16,5.0,17,S,6.4,5,52,3.0,S,0
168603,0,02,113.0,23,3,7.0,8,569,0.273,16,8.0,83,U,10.0,3,116,7.0,A,1
152737,1,12,152.0,14,4,5.0,10,456,0.6,16,7.0,89,S,7.0,6,87,20.0,S,0
71482,0,31,15.0,24,1,2.0,1,219,0.5,16,,34,C,15.0,1,16,0.0,F,2
153995,0,14,216.0,52,3,,14,417,0.2,15,,31,S,15.0,2,126,14.0,S,0
56598,0,30,110.0,0,1,4.0,2,141,0.091,26,0.0,62,C,10.0,1,64,15.0,A,0
71701,0,24,86.0,59,2,4.0,2,555,0.0,19,9.0,94,C,0.0,0,90,10.0,A,3
75461,1, .,102.0,0,2,,6,216,0.3,20,2.0,71,?,15.0,3,103,12.0,A,0
10125,0,49,56.0,34,1,7.0,3,336,0.0,26,,86,R,0.0,0,52,11.0,A,12
59182,0,27,50.0,46,1,,1,301,0.0,18,5.0,67,C,0.0,0,45,15.0,A,0
104619,0,21,69.0,52,1,5.0,3,236,0.0,26,,77,S,0.0,0,117,13.0,A,0
61282,0,40,74.0,31,2,5.0,6,385,0.25,18,7.0,87,T,15.5,2,81,17.0,A,3
43549,0,10,47.0,0,1,,1,0,0.0,18,,0,U,0.0,0,56,5.0,A,0
98568,0,36,110.0,36,2,5.0,13,328,0.111,16,3.0,85,T,10.0,1,116,23.0,S,0
173338,0,42,45.0,19,1,5.0,2,219,0.143,18,,58,R,20.0,1,43,10.0,A,0
127348,0,13,45.0,99,2,4.0,3,457,0.429,18,,85,S,15.0,3,27,15.0,A,2
72506,0,24,77.0,41,1,2.0,2,374,0.0,18,7.0,88,C,0.0,0,56,10.0,S,0
115060,0,36,95.0,35,3,,6,170,0.222,18,2.0,63,T,7.5,2,69,15.0,S,0
41288,1,08,55.0,11,4,2.0,7,271,0.6,17,,79,U,4.83,6,41,4.0,S,4
172329,0,30,26.0,42,3,1.0,1,270,0.25,15,,69,C,5.0,1,24,6.0,N,0
80468,1,27,49.0,13,3,4.0,2,390,0.4,16,,83,C,16.0,2,24,2.0,N,2
16962,0,40,89.0,6,4,6.0,8,369,0.455,16,,84,T,8.2,5,86,8.0,A,4
155259,0,49,56.0,25,1,5.0,2,352,0.0,26,,81,R,0.0,0,105,15.0,A,0
62249,0,31,20.0,65,1,3.0,1,148,0.2,23,,11,C,15.0,1,28,10.0,A,2
18283,0,31,79.0,0,3,,3,79,0.222,16,,14,C,9.5,2,103,9.0,A,0
84262,0,48,130.0,63,1,6.0,5,127,0.2,15,5.0,75,R,25.0,2,106,5.0,L,2
92664,0,22,20.0,54,1,6.0,1,602,0.333,21,,70,C,20.0,1,21,0.0,F,0
161230,1,39,268.0,27,2,4.0,12,346,0.2,17,3.0,85,T,13.5,2,126,20.0,S,9
190777,0, .,51.0,0,2,7.0,3,324,0.111,19,5.0,73,?,10.0,1,44,15.0,A,15
9976,0,30,179.0,49,1,2.0,12,267,0.0,26,5.0,86,C,0.0,0,130,9.0,A,23
136839,0,06,46.0,18,3,4.0,2,421,0.167,17,,90,U,10.0,1,52,5.0,A,4
70443,0,45,67.0,47,1,6.0,0,200,0.0,19,7.0,89,R,0.0,0,56,15.0,A,4
96907,0,34,159.0,58,1,4.0,4,398,0.111,16,7.0,99,T,20.0,1,89,15.0,A,0
39869,1,20,30.0,24,2,,1,545,0.333,16,,81,S,10.0,1,20,10.0,N,0
191233,0, .,88.0,35,1,5.0,2,412,0.0,18,7.0,72,?,0.0,0,90,14.0,A,0
133049,0,49,52.0,36,1,,3,218,0.2,25,2.0,72,R,18.5,2,44,15.0,A,0
147116,0,02,25.0,76,1,2.0,2,461,0.4,19,,87,U,12.5,2,28,15.0,A,10
13394,1,11,74.0,40,4,3.0,6,444,0.5,18,4.0,73,S,8.4,5,76,8.0,A,0
111371,1,40,86.0,14,2,5.0,9,356,0.333,16,9.0,61,T,11.0,2,114,7.0,S,21
167631,1,22,15.0,20,1,1.0,0,216,0.0,20,,36,C,0.0,0,20,0.0,F,2
123763,0,35,113.0,16,1,3.0,7,493,0.222,17,8.0,75,T,13.0,2,111,10.0,A,0
116525,0,36,45.0,42,2,4.0,2,282,0.286,19,,61,T,12.5,2,29,10.0,A,1
168557,0,13,120.0,78,1,7.0,3,564,0.111,17,8.0,95,S,35.0,1,75,10.0,A,1
13484,1,24,45.0,46,1,5.0,1,488,0.5,16,,85,C,15.0,1,19,0.0,F,0
12954,0, .,281.0,0,2,2.0,1,189,0.0,6,1.0,99,?,0.0,0,52,35.0,A,1
15586,0,51,28.0,29,1,5.0,1,237,0.167,25,,86,R,13.0,1,28,2.0,A,0
3985,1,52,265.9,32,1,5.0,7,197,0.091,7,,69,R,10.0,1,93,16.0,A,0
7932,0,17,120.0,13,3,3.0,7,385,0.273,21,6.0,40,S,9.0,3,81,8.0,A,10
112370,0,40,74.0,19,4,4.0,8,350,0.2,16,8.0,82,T,4.5,2,130,4.0,S,9
122946,0,39,85.0,9,3,1.0,13,311,0.333,21,5.0,66,T,6.67,3,105,8.0,S,0
163250,0,02,30.0,32,1,6.0,1,497,0.143,26,,93,U,15.0,1,32,0.0,A,7
169106,1,40,160.0,39,3,7.0,11,397,0.2,18,6.0,56,T,5.0,1,112,14.0,S,0
190313,1,35,68.0,16,3,,6,633,0.5,18,,97,T,7.0,1,86,8.0,E,0
135763,0,08,32.0,19,3,4.0,2,218,0.111,23,,64,U,10.0,1,41,5.0,A,0
87763,0,24,22.0,48,3,3.0,1,490,0.2,15,,97,C,2.0,1,28,8.0,A,0
82196,1,45,77.0,33,3,5.0,7,212,0.125,15,,82,R,5.0,1,123,7.0,A,9
131753,0,18,145.0,8,3,,9,539,0.545,23,5.0,85,S,7.5,6,53,12.0,S,0
161856,1,24,55.0,30,1,5.0,2,430,0.0,16,6.0,65,C,0.0,0,112,10.0,A,0
179388,0,10,49.0,32,1,,2,102,0.0,18,4.0,1,U,0.0,0,65,13.0,A,0
92891,1,10,79.0,44,2,1.0,11,216,0.2,25,,50,U,5.0,2,128,14.0,S,0
13805,1,42,55.0,43,1,5.0,1,304,0.333,19,,74,R,30.0,1,22,5.0,N,0
146585,1,09,157.0,18,4,1.0,20,173,0.818,15,0.0,10,U,5.67,9,116,5.0,S,0
183669,0,49,70.0,0,3,,6,334,0.333,18,4.0,76,R,10.0,3,75,7.0,A,0
131893,0,30,56.0,32,2,1.0,4,171,0.25,17,,66,C,15.0,1,76,10.0,S,1
92814,1,03,20.0,20,1,5.0,2,458,0.4,16,,93,U,10.0,2,31,10.0,A,0
12833,0, .,45.0,0,2,4.0,2,104,0.333,21,,38,?,17.5,2,24,10.0,N,6
167954,0,01,66.0,11,1,5.0,2,340,0.167,20,,11,U,50.0,1,45,45.0,A,3
180662,0,44,86.0,26,3,5.0,8,917,0.364,20,,66,R,7.0,4,89,7.0,A,0
28550,1,18,35.0,60,1,5.0,2,423,0.0,18,8.0,84,S,0.0,0,57,10.0,A,5
167593,0,06,210.0,13,2,6.0,5,467,0.1,18,6.0,63,U,25.0,1,75,20.0,S,0
131145,0,35,45.0,15,3,2.0,3,201,0.25,20,,51,T,8.5,2,52,7.0,A,0
76385,0,27,177.07,40,1,2.0,12,244,0.1,15,4.0,62,C,35.0,1,126,34.93,A,0
182853,0,43,150.0,28,1,4.0,1,254,0.091,21,2.0,67,R,25.0,1,55,25.0,A,0
147614,0,10,46.0,0,2,,2,454,0.286,18,,57,U,13.0,2,30,10.0,A,0
10489,1,45,281.0,44,4,,10,184,0.143,15,6.0,76,R,10.0,1,103,35.0,S,0
77252,0,44,20.0,15,1,1.0,1,372,0.333,23,,79,R,20.0,1,23,0.0,N,0
11943,1,13,121.0,40,2,1.0,6,357,0.364,16,,41,S,15.25,4,43,6.0,S,1
111774,0,38,123.0,41,4,2.0,7,253,0.273,18,8.0,43,T,10.33,3,81,8.0,S,10
97077,1,24,57.0,57,2,4.0,4,454,0.143,17,6.0,92,C,10.0,1,89,12.0,A,30
93128,0,22,20.0,39,1,,0,207,0.0,15,,11,C,0.0,0,15,0.0,F,0
188863,0,38,111.0,44,1,3.0,2,255,0.111,5,3.0,64,T,16.0,1,91,11.0,A,0
176157,0,31,16.0,24,3,,3,272,0.5,20,,78,C,3.0,2,24,9.0,N,0
70697,0,30,123.0,27,4,2.0,9,229,0.0,15,1.0,83,C,0.0,0,126,4.0,S,1
155975,0,24,40.0,16,1,7.0,1,632,0.0,17,8.0,93,C,0.0,0,51,20.0,A,0
63971,1,45,27.0,32,4,,4,265,0.667,15,,78,R,5.0,4,29,3.0,A,0
37528,1,08,41.0,17,3,,3,226,0.167,22,2.0,31,U,5.0,1,64,7.0,A,0
97115,0,49,268.0,32,2,,9,302,0.0,18,2.0,82,R,0.0,0,128,31.0,S,0
172475,1,40,123.0,58,2,4.0,6,323,0.273,17,4.0,68,T,16.0,3,76,12.0,S,2
110308,1,24,32.0,66,3,7.0,1,554,0.0,18,,69,C,0.0,0,41,5.0,A,6
171397,1,27,145.0,8,3,5.0,3,403,0.25,16,5.0,85,C,22.5,2,45,30.0,A,0
163913,0,02,47.0,25,2,5.0,3,612,0.222,18,,82,U,8.5,2,41,10.0,A,6
6014,0,30,119.0,45,2,1.0,9,207,0.3,17,1.0,48,C,9.67,3,117,7.0,S,10
160608,0,43,20.0,25,3,,2,273,0.4,18,,52,R,5.0,2,23,5.0,N,0
57375,0,21,200.0,24,1,2.0,14,341,0.0,15,8.0,80,S,0.0,0,130,10.0,E,16
70117,0,32,175.0,0,1,1.0,8,77,0.125,17,0.0,7,C,12.0,1,123,15.0,A,0
162994,1,01,32.0,36,3,,1,252,0.25,18,,7,U,10.0,1,23,2.0,N,0
52161,1,51,67.0,38,1,4.0,7,148,0.125,21,4.0,82,R,15.0,1,127,13.0,A,15
156245,0,35,30.0,29,3,,2,469,0.667,15,,82,T,10.0,2,21,0.0,N,0
9910,0,04,75.0,22,1,,2,183,0.0,5,8.0,4,U,0.0,0,53,18.0,A,0
115784,0,30,15.0,18,1,5.0,0,209,0.0,15,,63,C,0.0,0,15,0.0,F,10
67835,0,10,20.0,51,1,1.0,0,132,0.0,18,,39,U,0.0,0,18,0.0,F,0
75640,0,44,115.0,24,2,2.0,5,374,0.111,18,8.0,84,R,20.0,1,101,15.0,S,0
120313,0,36,67.0,26,1,2.0,3,225,0.125,17,4.0,67,T,20.0,1,64,18.0,A,0
153353,1,10,91.0,0,2,,3,207,0.222,18,0.0,37,U,22.5,2,52,25.0,A,0
140481,1,41,70.0,12,1,3.0,4,281,0.222,24,,62,T,15.0,2,75,15.0,A,0
165049,0,22,137.0,12,2,6.0,4,639,0.182,19,6.0,54,C,27.5,2,57,37.0,A,16
108651,0,41,15.0,31,1,2.0,1,145,0.333,21,,87,T,15.0,1,21,0.0,N,11
156712,1,06,35.0,33,2,,1,576,0.5,15,,78,U,20.0,1,17,5.0,F,0
138953,1,23,70.0,66,1,,3,226,0.0,19,,78,C,0.0,0,91,15.0,A,0
27711,0,40,90.0,17,1,,3,323,0.2,24,6.0,77,T,22.5,2,53,20.0,A,0
10092,1,38,198.0,21,2,3.0,5,290,0.111,5,4.0,26,T,10.0,1,57,12.0,A,12
150828,0,12,32.0,16,3,6.0,2,627,0.5,17,,89,S,11.0,2,21,2.0,N,0
27271,0,35,20.0,42,1,5.0,1,419,0.25,23,,91,T,20.0,1,23,0.0,N,19
67773,0,10,154.0,0,1,5.0,11,87,0.0,26,0.0,39,U,0.0,0,126,6.0,A,14
3070,0,45,130.0,44,1,,4,213,0.143,16,1.0,78,R,25.0,1,88,15.0,A,0
52071,1,51,20.0,20,1,2.0,1,188,0.333,21,,80,R,20.0,1,21,0.0,F,0
182180,1,16,48.0,44,2,4.0,2,290,0.286,19,,74,S,14.0,2,30,7.0,A,0
68423,0,05,143.0,25,3,,4,354,0.273,18,7.0,84,U,22.0,3,56,15.0,A,0
162623,0,17,113.0,18,3,5.0,17,387,0.4,17,5.0,37,S,4.5,4,119,3.0,S,8
35641,0,16,111.0,39,4,2.0,9,277,0.455,17,6.0,62,S,8.0,5,92,7.0,S,8
153049,0,04,30.0,31,4,,2,153,0.4,19,,15,U,5.0,2,31,5.0,A,0
52224,0,41,70.0,39,1,7.0,2,164,0.222,18,1.0,73,T,35.0,2,69,25.0,A,0
121310,0,02,90.0,32,2,5.0,6,1086,0.1,18,6.0,94,U,10.0,1,91,10.0,A,0
73030,1,40,35.0,23,1,,1,403,0.0,20,,96,T,0.0,0,61,10.0,A,0
93923,0,08,86.0,58,2,2.0,4,305,0.0,15,5.0,98,U,0.0,0,123,9.0,A,0
60507,0,13,180.0,42,2,7.0,2,914,0.1,15,9.0,99,S,40.0,1,100,45.0,A,0
18537,0,36,155.0,35,2,1.0,7,256,0.273,20,3.0,76,T,20.0,3,105,5.0,A,4
6050,1, .,946.0,0,4,,41,311,0.818,4,7.0,79,?,13.22,9,125,24.0,S,0
118823,1,14,91.0,14,2,7.0,4,475,0.0,18,,60,S,0.0,0,124,10.0,A,5
141276,1,31,169.0,38,4,2.0,8,299,0.667,17,2.0,66,C,30.0,4,113,97.0,S,7
34592,0,18,20.0,31,1,3.0,0,511,0.0,16,,86,S,0.0,0,16,0.0,F,0
89692,0,18,142.0,20,3,5.0,5,511,0.3,18,4.0,96,S,24.0,3,44,20.0,A,0
187830,0,35,46.0,20,1,,2,599,0.0,17,,83,T,0.0,0,61,10.0,E,0
12872,0,33,73.0,78,4,1.0,7,184,0.455,16,,80,C,5.0,5,52,2.0,A,1
103365,0,49,32.0,27,1,5.0,1,308,0.0,18,5.0,79,R,0.0,0,45,2.0,A,0
89675,0,12,15.0,32,1,5.0,0,500,0.0,22,,91,S,0.0,0,22,0.0,N,11
63518,0,43,162.0,27,4,3.0,17,273,0.636,17,2.0,81,R,8.57,7,129,7.0,S,2
174373,0,17,15.0,22,1,5.0,1,286,0.333,21,,42,S,15.0,1,21,0.0,F,1
135174,1,08,102.0,57,1,4.0,5,230,0.0,18,5.0,68,U,0.0,0,125,15.0,A,8
118392,1,50,123.0,33,2,1.0,13,153,0.111,23,3.0,69,R,6.0,1,120,7.0,S,2
63238,0,41,65.0,31,1,2.0,5,354,0.0,18,,88,T,0.0,0,123,10.0,A,8
19214,0, .,107.0,0,1,6.0,9,412,0.111,25,3.0,77,?,15.0,1,126,12.0,A,18
66724,0,30,26.0,27,1,7.0,0,276,0.0,19,,85,C,0.0,0,35,6.0,A,6
93880,1,08,36.0,59,1,2.0,0,248,0.0,18,,47,U,0.0,0,32,14.0,A,0
20595,0,39,59.0,21,2,2.0,1,284,0.0,18,4.0,83,T,0.0,0,56,8.0,A,0
187712,0,20,124.0,38,3,,7,357,0.75,20,,73,S,15.67,3,52,15.0,E,0
54271,0, .,60.0,0,2,3.0,1,219,0.0,18,5.0,65,?,0.0,0,88,10.0,A,0
134773,1,30,30.0,30,1,6.0,1,362,0.0,26,,89,C,0.0,0,41,10.0,A,0
181735,0,37,25.0,60,1,5.0,1,193,0.333,22,,77,T,25.0,1,22,0.0,N,0
170854,0,11,20.0,19,1,,0,295,0.0,20,,56,S,0.0,0,20,0.0,F,0
83211,0,12,146.0,10,1,,6,501,0.0,18,9.0,80,S,0.0,0,121,7.0,A,0
169058,0,16,60.0,30,1,5.0,2,338,0.222,18,,71,S,12.5,2,33,10.0,A,0
120551,1,45,66.0,46,2,1.0,2,210,0.0,18,,80,R,0.0,0,66,17.0,A,0
38685,0,10,48.0,0,4,,4,244,0.111,19,,58,U,5.0,1,74,3.0,A,0
176245,0,35,150.0,17,1,4.0,10,379,0.3,23,7.0,83,T,12.33,3,69,22.0,A,14
184978,0,22,56.0,20,1,6.0,3,428,0.222,22,6.0,40,C,18.0,2,44,10.0,A,0
67986,0,08,20.0,40,1,5.0,0,316,0.0,20,,61,U,0.0,0,20,0.0,F,0
165131,0,18,100.0,27,1,5.0,3,363,0.1,18,4.0,60,S,15.0,1,99,15.0,A,1
106588,0,35,15.0,25,1,5.0,1,450,0.333,21,,89,T,15.0,1,21,0.0,F,0
35306,1,26,49.0,38,1,4.0,2,277,0.0,17,6.0,41,C,0.0,0,64,15.0,A,0
98267,0,44,187.0,44,1,5.0,8,313,0.091,18,3.0,89,R,25.0,1,122,20.0,A,0
23684,0,39,82.0,7,4,1.0,4,313,0.3,18,,84,T,10.33,3,40,11.0,A,0
4655,0,12,240.0,10,4,6.0,12,423,0.364,18,6.0,92,S,14.0,4,129,18.0,A,2
93602,0,04,24.0,31,3,1.0,3,262,0.6,16,,17,U,8.0,3,24,5.0,N,0
27174,0,11,20.0,27,1,6.0,0,539,0.0,20,,88,S,0.0,0,20,0.0,F,3
34078,0,27,125.0,17,1,1.0,3,246,0.2,18,,62,C,5.5,2,40,97.0,A,4
89036,1,20,95.0,22,2,5.0,2,608,0.0,16,7.0,96,S,0.0,0,53,7.0,S,1
36013,0,32,50.0,19,4,1.0,2,263,0.286,16,,89,C,11.0,2,32,7.0,A,0
1012,1,35,342.0,55,2,5.0,17,430,0.455,5,9.0,80,T,16.6,5,122,15.0,S,1
120725,0,53,147.0,66,2,2.0,11,144,0.0,15,,78,R,0.0,0,130,9.0,A,0
189426,1,36,59.0,36,1,1.0,6,260,0.222,17,2.0,67,T,13.5,2,93,12.0,A,0
146487,0,07,96.0,23,2,6.0,10,454,0.167,17,,61,U,5.0,1,113,8.0,S,0
174677,0,46,122.0,43,3,,9,266,0.25,17,,77,R,10.0,2,102,7.0,S,0
68916,0,11,251.0,41,1,5.0,16,654,0.273,18,9.0,60,S,23.33,3,129,45.0,A,12
51424,0,49,75.0,28,2,5.0,2,319,0.286,15,,88,R,25.0,2,29,0.0,A,7
36714,0,16,295.0,30,3,,7,299,0.4,18,5.0,76,S,27.5,4,105,15.0,S,0
36216,0,26,64.0,45,3,2.0,2,310,0.25,18,,61,C,9.5,2,32,15.0,A,3
127153,0,13,50.0,53,1,6.0,0,532,0.0,26,,79,S,0.0,0,40,3.0,A,23
115088,1,37,32.0,84,1,4.0,4,241,0.375,20,,83,T,9.0,3,41,10.0,A,13
13589,0,21,106.0,19,4,1.0,5,274,0.364,5,,64,S,6.0,4,44,9.0,S,0
118043,1,47,85.0,32,1,5.0,9,205,0.125,17,1.0,65,R,10.0,1,126,10.0,A,0
37698,1,02,107.0,18,2,,5,351,0.143,20,,43,U,25.0,1,78,20.0,S,0
158678,1,17,44.0,24,4,,6,267,0.25,15,,12,S,4.0,2,76,3.0,A,0
10847,0,13,307.0,43,3,,2,1200,0.25,7,,95,S,34.5,2,29,25.0,A,0
140988,0,10,40.0,34,1,1.0,1,139,0.0,18,,4,U,0.0,0,41,10.0,A,0
69086,0,14,63.0,57,1,6.0,2,615,0.0,20,8.0,96,S,0.0,0,53,17.0,A,1
98413,0,45,37.0,43,1,1.0,2,266,0.125,17,,68,R,17.0,1,41,12.0,A,9
93086,1,01,20.0,35,1,,1,241,0.333,20,,18,U,20.0,1,20,0.0,F,0
28223,0,17,31.0,26,4,1.0,4,238,0.5,18,,33,S,4.0,4,32,7.0,A,15
81277,1,42,30.0,22,1,3.0,1,233,0.143,27,,78,R,20.0,1,32,10.0,A,0
37519,0,17,32.0,17,3,3.0,2,274,0.4,18,,33,S,10.0,2,24,2.0,N,0
18196,1,36,321.0,27,4,1.0,17,214,0.182,15,4.0,61,T,10.0,2,127,20.0,S,0
2194,1, .,61.0,0,4,7.0,10,282,0.6,12,7.0,54,?,4.5,6,63,3.0,S,0
137298,0,51,82.0,36,4,,7,192,0.6,17,,83,R,9.17,6,41,7.0,S,0
128792,0,11,25.0,30,1,4.0,1,498,0.5,17,,60,S,25.0,1,17,0.0,F,1
93781,0,28,40.0,75,2,4.0,2,360,0.143,16,5.0,73,C,15.0,1,45,10.0,A,0
60031,0,12,15.0,36,1,5.0,1,270,0.5,17,,68,S,15.0,1,17,0.0,F,0
12767,0,16,73.0,20,3,2.0,1,344,0.25,18,,88,S,33.0,1,21,28.0,N,14
127997,0,44,55.0,48,1,3.0,3,263,0.143,16,3.0,63,R,15.0,1,68,5.0,A,0
37489,0,21,102.0,0,4,4.0,3,408,0.375,20,,56,S,24.0,3,33,40.0,S,0
156559,1,12,69.0,9,3,7.0,4,576,0.222,15,8.0,80,S,9.5,2,57,10.0,A,0
105768,0,16,98.0,41,1,4.0,3,343,0.091,18,6.0,82,S,25.0,1,45,27.0,A,1
59696,0,45,125.0,30,1,5.0,10,276,0.222,21,5.0,75,R,14.0,2,105,10.0,A,3
171215,1,11,34.0,13,3,5.0,2,397,0.4,19,,63,S,11.0,2,24,2.0,N,1
144769,1,11,29.0,61,4,6.0,2,703,0.4,17,,65,S,6.0,2,28,2.0,A,0
971,1,39,150.0,12,4,6.0,7,222,0.6,4,,67,T,8.83,6,63,8.0,S,6
124810,0, .,192.0,0,2,5.0,9,326,0.091,21,8.0,84,?,15.0,1,113,12.0,S,1
187493,0,24,32.0,20,1,,3,417,0.667,17,,88,C,13.5,2,35,10.0,E,0
56218,0,47,47.0,41,2,2.0,2,190,0.143,18,1.0,86,R,11.0,1,45,13.0,A,0
21297,0,53,140.25,45,3,2.0,22,193,0.636,21,1.0,82,R,5.14,7,122,4.75,S,0
149502,0,13,101.0,42,1,3.0,7,1036,0.0,18,9.0,95,S,0.0,0,92,12.0,A,3
152497,0,18,53.0,24,1,7.0,1,526,0.0,25,7.0,86,S,0.0,0,75,15.0,A,1
191672,0,31,76.0,33,4,2.0,7,104,0.375,17,3.0,15,C,6.67,3,122,7.0,A,241
159482,0,49,130.0,34,2,5.0,3,268,0.0,15,2.0,74,R,0.0,0,64,15.0,L,0
14487,0,28,402.0,60,1,6.0,2,276,0.091,6,8.0,80,C,100.0,1,67,95.0,A,0
22438,1,47,112.0,39,2,,6,252,0.125,16,1.0,86,R,10.0,1,95,8.0,S,0
26658,0,34,102.0,42,1,5.0,3,383,0.0,20,6.0,82,T,0.0,0,91,21.0,A,3
31712,0,21,76.0,0,4,,7,0,0.4,15,,0,S,6.75,4,44,7.0,S,0
104687,0,11,25.0,54,1,,1,382,0.333,21,,61,S,25.0,1,21,0.0,F,0
77432,1,38,276.0,29,4,2.0,12,293,0.636,20,5.0,50,T,12.14,7,67,5.0,S,1
123969,0,27,74.0,41,3,5.0,6,324,0.111,18,,84,C,5.0,1,105,7.0,A,15
183459,0,51,79.0,29,4,,5,276,0.2,15,5.0,70,R,7.5,2,74,9.0,A,0
164356,0,05,15.0,54,1,6.0,1,429,0.25,24,,73,U,15.0,1,24,0.0,N,16
74701,1,53,64.0,52,1,,3,206,0.125,17,,80,R,13.0,1,56,15.0,A,0
134467,0,09,82.0,32,2,1.0,3,163,0.143,18,1.0,37,U,20.0,1,74,15.0,A,0
28846,0,47,88.0,37,4,,6,190,0.5,17,,65,R,12.6,5,40,15.0,S,0
68418,0,05,75.0,25,1,4.0,1,354,0.0,19,7.0,84,U,0.0,0,45,15.0,A,2
137716,0,41,30.0,28,1,1.0,2,92,0.333,22,,67,T,15.0,2,28,0.0,A,0
170143,1,40,64.0,42,3,5.0,10,404,0.333,18,5.0,67,T,5.67,3,93,4.0,S,0
82371,0,21,100.0,35,2,6.0,6,275,0.1,22,3.0,73,S,14.0,1,61,9.0,S,0
93179,0,08,51.0,26,1,6.0,2,258,0.0,25,3.0,42,U,0.0,0,69,10.0,A,1
166837,0,20,116.0,30,2,5.0,8,338,0.1,24,4.0,67,S,10.0,1,81,10.0,S,0
