CONTROL_NUMBER,DONATED,CLUSTER_CODE,RECENT_CARD_RESPONSE_COUNT,RECENT_RESPONSE_PROP,MONTHS_SINCE_FIRST_GIFT,LIFETIME_CARD_PROM,IN_HOUSE,HOME_OWNER,MEDIAN_HOUSEHOLD_INCOME,RECENT_RESPONSE_COUNT,PCT_ATTRIBUTE4,LIFETIME_GIFT_COUNT,RECENT_AVG_CARD_GIFT_AMT,LIFETIME_GIFT_RANGE,PUBLISHED_PHONE,LIFETIME_AVG_GIFT_AMT,PEP_STAR,LIFETIME_MAX_GIFT_AMT,LIFETIME_GIFT_AMOUNT
124251,0,32,1,0.2,16,6,0,U,191,1,37,1,23.0,0.0,0,23.0,0,23.0,23.0
18345,0,47,1,0.105,122,27,0,H,192,2,32,13,25.0,23.0,0,5.08,1,25.0,66.0
32984,1,14,1,0.143,21,6,0,U,0,1,0,2,15.0,11.0,0,9.5,0,15.0,19.0
83145,0,40,1,0.2,17,5,0,H,421,1,16,1,15.0,0.0,0,15.0,0,15.0,15.0
122466,0,24,2,0.176,32,12,0,H,1162,3,11,3,20.0,0.0,1,20.0,0,20.0,60.0
153551,0, .,0,0.1,41,10,0,U,422,1,0,2,0.0,5.0,1,22.5,0,25.0,45.0
53086,0,35,2,0.111,64,17,0,U,673,2,12,4,22.5,5.0,1,21.25,0,25.0,85.0
112889,0,51,0,0.125,44,12,0,U,181,2,31,3,0.0,15.0,0,10.67,0,20.0,32.0
32784,0,17,1,0.2,16,6,0,H,290,1,28,1,25.0,0.0,1,25.0,0,25.0,25.0
110898,0,36,1,0.211,65,19,0,H,318,4,49,10,9.0,7.0,1,6.9,1,10.0,69.0
21373,1,39,4,0.333,27,10,0,U,243,4,24,6,5.5,3.0,1,5.17,1,7.0,31.0
150465,0,21,4,0.318,104,29,0,U,250,7,48,23,21.5,29.0,0,17.96,1,34.0,413.0
2503,0,24,1,0.6,20,8,0,H,524,3,39,4,15.0,5.0,1,13.75,1,15.0,55.0
140642,1,39,3,0.381,126,33,0,H,240,8,13,35,5.0,4.0,1,5.0,1,7.0,175.0
130084,1,08,4,0.278,81,22,0,U,378,5,17,14,6.5,7.0,1,7.29,1,10.0,102.0
144671,0,08,0,0.2,102,28,0,H,360,4,21,11,0.0,23.0,0,19.0,1,33.0,209.0
77196,1,40,1,0.1,24,6,0,H,428,1,27,1,15.0,0.0,1,15.0,0,15.0,15.0
66200,0,16,1,0.188,32,11,0,H,389,3,54,3,10.0,20.0,0,13.33,0,25.0,40.0
176782,0,42,0,0.1,36,14,0,U,392,2,29,3,0.0,20.0,0,15.0,0,25.0,45.0
163860,0,03,1,0.143,21,7,0,H,439,1,34,1,25.0,0.0,1,25.0,0,25.0,25.0
49960,0,39,5,0.429,45,15,0,H,260,9,19,12,5.8,12.0,1,6.83,1,15.0,82.0
42021,0,10,0,0.182,31,7,0,H,125,2,54,2,0.0,15.0,0,12.5,0,20.0,25.0
144445,0,07,1,0.1,64,18,0,H,359,2,39,5,25.0,20.0,0,14.8,0,25.0,74.0
166029,0,12,1,0.2,17,5,0,H,505,1,25,1,20.0,0.0,1,20.0,0,20.0,20.0
120995,0,17,1,0.167,35,12,0,H,349,3,6,3,25.0,5.0,0,26.67,0,30.0,80.0
87306,0,30,1,0.2,16,6,0,U,193,1,34,1,20.0,0.0,0,20.0,0,20.0,20.0
99741,0,40,0,0.118,81,20,0,U,362,2,15,7,0.0,11.0,0,8.57,1,16.0,60.0
54992,0,40,2,0.267,102,23,0,U,271,4,23,15,20.0,15.0,0,14.33,1,20.0,215.0
41931,0,38,5,0.286,44,17,0,H,365,6,24,10,10.2,7.0,0,9.7,1,12.0,97.0
26860,0,39,0,0.167,20,5,0,U,246,1,27,1,0.0,0.0,1,15.0,0,15.0,15.0
45870,1,33,2,0.158,80,18,0,H,184,3,65,6,12.5,10.0,1,9.33,0,15.0,56.0
170577,0,02,2,0.19,44,16,0,H,408,4,27,6,15.0,15.0,1,14.17,0,20.0,85.0
29010,1,45,1,0.2,16,5,0,U,354,1,34,1,18.0,0.0,1,18.0,0,18.0,18.0
33243,0,11,1,0.118,34,12,0,H,406,2,20,2,25.0,5.0,0,27.5,0,30.0,55.0
154611,1,40,4,0.357,29,10,0,H,366,5,27,6,5.75,7.0,0,4.83,1,10.0,29.0
17756,0,27,2,0.182,100,29,0,H,310,4,34,19,10.0,6.0,1,8.47,1,11.0,161.0
12965,0,08,0,0.091,125,35,1,H,254,2,26,23,0.0,19.0,1,9.57,1,21.0,220.0
156959,0,07,1,0.091,65,23,0,U,367,2,15,6,30.0,30.0,0,23.5,1,40.0,141.0
9258,0,25,1,0.214,123,24,1,H,247,3,31,29,25.0,50.0,0,22.0,1,50.0,638.0
189047,0,45,5,0.273,99,28,0,U,243,6,0,22,8.6,7.0,0,6.59,1,10.0,145.0
175917,1,44,0,0.176,105,25,0,H,308,3,38,9,0.0,15.0,1,13.33,1,20.0,120.0
24553,0,30,3,0.231,29,10,0,H,141,3,51,5,8.67,4.0,1,8.4,1,10.0,42.0
14552,1,35,4,0.19,113,31,1,H,449,4,34,20,15.5,12.0,0,10.7,1,17.0,214.0
97602,0,30,1,0.118,126,29,0,H,283,2,27,19,10.0,7.0,1,6.95,1,10.0,132.0
85797,1,51,3,0.333,128,28,0,U,173,4,36,18,10.67,13.5,1,5.19,1,15.0,93.5
189958,1,38,5,0.429,130,28,1,U,306,6,46,33,5.0,4.0,0,3.94,1,5.0,130.0
143968,0,01,2,0.211,45,16,0,H,321,4,54,5,18.5,10.0,0,19.4,0,25.0,97.0
171772,0,05,1,0.25,15,4,0,H,293,1,44,1,25.0,0.0,1,25.0,0,25.0,25.0
165559,0,20,5,0.286,44,17,0,H,337,6,36,10,10.4,10.0,0,9.9,1,15.0,99.0
142171,0,34,2,0.211,104,22,0,U,318,4,39,14,7.5,6.0,0,6.14,1,9.0,86.0
8639,0,31,0,0.0,67,20,0,H,371,0,0,11,0.0,20.0,0,17.18,1,30.0,189.0
35027,0,35,1,0.125,100,19,0,H,556,1,14,8,25.0,22.0,1,11.88,1,25.0,95.0
36625,0,19,3,0.368,37,14,0,U,475,7,12,8,10.0,7.0,0,9.63,1,12.0,77.0
31339,0,36,1,0.1,77,22,0,U,208,2,36,7,10.0,15.0,0,17.86,0,25.0,125.0
185433,0,42,4,0.353,127,28,0,H,307,6,31,42,10.0,12.0,1,8.29,1,12.0,348.0
73984,1,53,3,0.2,89,24,0,U,209,4,63,18,10.67,10.0,1,9.72,1,15.0,175.0
110189,0,32,2,0.143,28,10,0,H,234,2,38,3,10.0,10.0,1,10.0,0,15.0,30.0
9826,0,14,1,0.105,127,31,0,H,493,2,16,20,10.0,15.0,1,11.85,1,20.0,237.0
166260,0,04,3,0.19,36,14,0,H,264,4,21,5,8.33,5.0,0,8.0,0,10.0,40.0
23412,1,43,3,0.308,29,10,0,H,236,4,34,4,8.0,15.0,0,11.0,1,20.0,44.0
125097,0,10,1,0.2,31,11,0,H,184,3,18,4,25.0,15.0,1,20.0,0,25.0,80.0
170834,0,35,0,0.05,102,28,0,H,582,1,29,7,0.0,13.0,1,12.14,0,18.0,85.0
132479,0,49,1,0.429,20,7,0,U,290,3,21,3,11.0,6.0,0,8.67,0,11.0,26.0
38144,0,08,2,0.158,105,27,0,H,394,3,37,10,12.0,10.0,1,8.4,1,13.0,84.0
147835,1,24,4,0.3,54,19,0,U,421,6,24,9,26.25,25.0,0,32.22,1,50.0,290.0
25226,1,40,5,0.409,93,26,0,U,429,9,20,24,10.0,7.0,1,9.13,1,10.0,219.0
98568,0,36,1,0.056,116,29,0,H,328,1,36,18,10.0,23.0,0,6.11,1,25.0,110.0
83463,0,13,1,0.136,53,21,0,H,641,3,27,6,25.0,15.0,0,22.5,0,25.0,135.0
183160,0,18,2,0.1,53,16,0,H,327,2,19,5,16.0,12.0,1,12.4,0,17.0,62.0
114141,0,18,2,0.227,53,19,0,H,326,5,5,11,10.5,10.0,0,10.09,0,15.0,111.0
24396,0,32,2,0.15,112,29,0,U,152,3,39,19,12.0,12.0,0,9.37,1,15.0,178.0
4755,0,34,2,0.095,130,31,1,H,335,2,63,28,25.0,47.0,0,18.82,1,50.0,527.0
74462,0,36,2,0.154,122,24,0,U,156,2,23,9,15.0,17.0,1,11.44,0,20.0,103.0
158153,1,02,1,0.091,24,6,0,H,461,1,63,1,15.0,0.0,1,15.0,0,15.0,15.0
153708,1,07,1,0.2,16,5,0,U,431,1,0,1,15.0,0.0,0,15.0,0,15.0,15.0
26406,1,12,1,0.059,129,30,0,H,541,1,21,19,14.0,11.0,1,8.42,1,14.0,160.0
112653,0,15,0,0.158,44,14,0,U,0,3,20,5,0.0,5.0,0,6.4,0,10.0,32.0
57489,0,35,0,0.071,53,12,0,H,440,1,55,2,0.0,6.0,1,13.0,0,16.0,26.0
160401,1,40,0,0.286,20,7,0,U,335,2,46,2,0.0,6.0,0,13.0,0,16.0,26.0
78587,0,10,0,0.067,55,13,0,H,373,1,45,3,0.0,15.0,1,13.33,0,20.0,40.0
31183,1,38,2,0.158,80,21,0,H,254,3,30,10,14.0,10.0,1,9.6,1,15.0,96.0
154672,0, .,1,0.2,17,6,0,H,417,1,0,1,20.0,0.0,0,20.0,0,20.0,20.0
30389,0,40,3,0.2,54,16,0,H,391,4,15,6,12.67,11.0,1,11.17,1,15.0,67.0
178523,0,12,3,0.25,130,34,0,H,535,5,6,15,15.67,15.0,1,13.4,1,20.0,201.0
74955,1,41,3,0.211,119,30,0,U,165,4,38,31,15.0,16.0,1,12.61,1,20.0,391.0
11053,0,24,0,0.1,124,29,1,U,366,2,36,19,0.0,12.0,1,8.37,0,15.0,159.0
124383,0, .,1,0.143,75,23,0,U,301,3,0,16,10.0,17.0,0,9.94,1,20.0,159.0
73941,0,51,1,0.15,52,18,0,U,245,3,34,5,20.0,10.0,1,16.0,0,20.0,80.0
29092,0,39,3,0.2,77,24,0,U,301,4,3,23,6.0,7.0,1,5.43,1,10.0,125.0
68456,0,08,0,0.1,111,27,0,U,253,2,36,11,0.0,22.0,0,11.73,1,25.0,129.0
56697,1,21,5,0.389,44,15,0,H,250,7,21,10,8.6,7.0,1,7.7,1,10.0,77.0
106385,0,49,2,0.111,126,30,0,H,221,2,45,8,15.0,13.0,1,9.66,1,18.0,77.25
109203,0,36,0,0.25,15,6,0,H,145,1,33,1,0.0,0.0,0,25.0,0,25.0,25.0
26317,0,12,2,0.158,64,17,0,U,534,3,35,6,13.0,12.0,0,9.33,0,15.0,56.0
56897,0,14,0,0.15,113,26,0,H,606,3,34,14,0.0,7.0,1,6.14,1,10.0,86.0
47933,0,43,2,0.176,44,15,0,U,214,3,77,6,20.0,15.0,1,15.0,1,25.0,90.0
148906,1,27,6,0.333,40,14,0,H,371,6,13,7,4.33,2.0,0,4.14,1,5.0,29.0
19662,0,14,1,0.143,20,6,0,H,632,1,15,1,20.0,0.0,1,20.0,0,20.0,20.0
100349,0,24,4,0.211,113,26,0,H,661,4,57,11,11.5,22.0,0,9.73,1,25.0,107.0
187721,0,24,4,0.625,52,9,0,U,260,5,38,16,5.0,4.0,0,4.75,1,7.0,76.0
20271,0,36,1,0.1,89,22,0,U,142,2,29,7,21.0,16.0,0,11.57,0,21.0,81.0
80221,0,49,3,0.167,85,24,0,U,308,3,21,18,9.67,8.0,1,7.17,1,11.0,129.0
28098,0,18,0,0.063,93,20,0,U,383,1,12,6,0.0,10.0,0,7.67,1,15.0,46.0
49859,0,18,2,0.143,105,29,0,H,430,3,25,20,14.0,11.0,1,11.5,1,16.0,230.0
61658,0,49,2,0.273,24,9,0,U,411,3,25,4,15.5,15.0,0,10.75,0,20.0,43.0
160178,1,34,0,0.091,91,25,0,H,461,2,40,9,0.0,22.0,1,12.0,1,25.0,108.0
187168,0,43,1,0.5,17,2,0,U,208,1,38,1,15.0,0.0,0,15.0,0,15.0,15.0
144655,0,10,0,0.067,35,12,0,H,345,1,65,2,0.0,2.0,0,31.0,0,32.0,62.0
58657,0,30,0,0.105,63,20,0,H,141,2,52,8,0.0,10.0,1,9.88,0,15.0,79.0
25591,1,30,4,0.417,29,10,0,U,0,5,24,7,7.25,6.0,0,6.43,1,10.0,45.0
174406,0, .,0,0.1,100,20,0,U,483,1,0,8,0.0,45.0,1,22.88,1,50.0,183.0
178392,0,21,1,0.167,21,6,0,U,0,1,0,1,20.0,0.0,0,20.0,0,20.0,20.0
118362,0,48,0,0.2,16,6,0,U,217,1,51,1,0.0,0.0,1,20.0,0,20.0,20.0
55840,1,39,2,0.235,45,15,0,H,240,4,0,6,17.5,22.0,1,17.5,1,25.0,105.0
387,1,40,2,0.278,85,15,0,U,413,5,7,12,6.0,7.0,0,5.83,0,10.0,70.0
29164,0,46,3,0.238,52,18,0,U,227,5,39,10,16.67,10.0,0,13.1,0,20.0,131.0
135446,0,18,1,0.158,37,14,0,H,136,3,11,4,11.0,13.0,1,12.0,1,18.0,48.0
139059,0, .,0,0.056,88,21,0,H,178,1,0,6,0.0,17.0,1,8.67,0,20.0,52.0
161429,0,36,2,0.211,75,20,0,H,177,4,66,9,13.0,9.0,0,9.56,1,14.0,86.0
78588,1,05,3,0.222,61,18,0,H,278,4,35,8,7.67,7.0,1,5.75,1,10.0,46.0
118326,0,45,1,0.136,90,28,0,U,218,3,42,14,10.0,10.0,1,9.86,1,15.0,138.0
62752,0,49,3,0.333,130,32,0,U,360,6,24,18,10.67,12.0,0,7.22,1,13.0,130.0
175033,0,44,6,0.381,123,34,0,U,360,8,27,25,10.0,22.8,0,10.33,1,25.0,258.2
2252,0,15,6,0.471,41,19,0,U,366,8,22,10,8.67,12.0,0,7.3,1,13.0,73.0
98729,0,28,1,0.333,21,5,0,U,322,2,51,2,15.0,10.0,0,10.0,0,15.0,20.0
93671,0,10,1,0.133,52,14,0,H,163,2,42,3,20.0,10.0,0,13.33,0,20.0,40.0
145646,0,16,5,0.5,29,12,0,H,492,7,42,8,6.4,7.0,0,6.25,1,10.0,50.0
154079,0,40,2,0.267,32,11,0,H,363,4,31,4,13.5,5.0,1,12.25,1,15.0,49.0
44269,0,23,0,0.188,90,15,0,U,338,3,77,8,0.0,17.0,0,17.75,0,25.0,142.0
132625,0,45,0,0.056,69,20,0,U,204,1,39,4,0.0,34.0,0,28.25,0,44.0,113.0
185305,0,21,1,0.2,18,7,1,H,254,1,18,3,15.0,0.0,1,15.0,0,15.0,45.0
165302,1,24,1,0.182,127,25,0,U,524,2,39,12,20.0,15.0,0,11.08,1,20.0,133.0
52030,0,38,2,0.167,28,9,0,H,352,2,35,2,20.0,0.0,1,20.0,0,20.0,40.0
61908,0,17,1,0.143,21,6,0,U,245,1,43,1,20.0,0.0,0,20.0,0,20.0,20.0
98176,0,45,0,0.1,42,14,0,U,239,2,34,3,0.0,15.0,0,18.33,0,25.0,55.0
24886,0,24,1,0.2,17,6,0,H,358,1,61,1,23.0,0.0,1,23.0,0,23.0,23.0
20357,0,47,0,0.053,120,25,0,U,226,1,23,7,0.0,20.0,0,14.29,0,25.0,100.0
116500,0,16,5,0.35,77,24,0,U,258,7,46,30,9.2,7.0,0,6.57,1,10.0,197.0
104694,0,18,2,0.1,44,17,0,H,448,2,35,5,12.5,14.0,0,12.2,1,20.0,61.0
181231,0,12,1,0.091,24,9,0,H,386,1,31,1,50.0,0.0,1,50.0,0,50.0,50.0
92787,0,10,1,0.091,89,25,0,U,54,2,0,7,25.0,20.0,0,19.29,1,30.0,135.0
137851,0,28,2,0.136,68,22,0,U,481,3,27,9,32.5,29.0,1,21.0,1,39.0,189.0
18750,1,36,2,0.136,53,18,0,U,302,3,24,6,12.5,15.0,0,12.5,1,20.0,75.0
88822,0,13,2,0.143,42,15,0,U,582,3,52,4,20.0,10.0,0,17.5,0,20.0,70.0
130684,1,35,5,0.474,45,17,0,U,586,9,14,18,4.8,5.0,0,4.5,1,8.0,81.0
169960,0,11,2,0.263,102,27,0,H,341,5,23,16,5.5,12.0,0,6.88,1,15.0,110.0
73078,0,44,0,0.056,41,11,0,H,340,1,30,2,0.0,5.0,0,12.5,0,15.0,25.0
21335,1,36,0,0.143,126,25,0,U,333,2,26,13,0.0,5.0,1,6.92,1,10.0,90.0
186015,0, .,3,0.182,126,35,1,U,260,4,0,26,11.67,12.0,0,9.04,1,15.0,235.0
138947,0,23,3,0.136,87,21,0,H,335,3,70,11,11.67,10.0,1,9.55,0,15.0,105.0
60697,0,41,1,0.2,17,6,0,U,246,1,17,1,20.0,0.0,1,20.0,0,20.0,20.0
124193,1,43,4,0.333,33,11,0,H,268,5,17,5,5.5,2.0,1,5.8,1,7.0,29.0
26157,0,18,1,0.136,67,22,0,H,419,3,21,10,20.0,15.0,0,11.3,1,20.0,113.0
24747,1,14,2,0.231,65,14,0,H,661,3,19,5,13.5,12.0,1,9.0,0,15.0,45.0
102738,0,53,1,0.118,33,10,0,H,176,2,19,2,13.0,7.0,1,16.5,0,20.0,33.0
24753,0,40,1,0.059,130,27,0,H,358,1,36,11,16.0,20.0,1,13.73,1,25.0,151.0
74689,0,41,1,0.182,126,35,0,U,161,4,42,35,5.0,9.0,0,3.57,1,11.0,125.0
105144,1,30,4,0.278,40,14,0,U,192,5,26,8,4.5,3.0,1,4.0,1,6.0,32.0
21497,0,41,0,0.182,127,31,0,U,227,4,33,15,0.0,15.0,0,14.33,1,25.0,215.0
150177,1,17,1,0.176,44,13,0,H,329,3,38,4,16.0,11.0,1,10.75,0,16.0,43.0
57019,0,51,1,0.154,32,10,0,U,226,2,25,2,25.0,15.0,1,17.5,0,25.0,35.0
56774,0,16,1,0.2,16,6,0,H,256,1,65,1,33.0,0.0,1,33.0,0,33.0,33.0
98147,0,53,0,0.154,28,9,0,U,196,2,45,2,0.0,2.0,0,16.0,0,17.0,32.0
35046,0,35,2,0.263,53,17,0,H,410,5,14,13,6.0,4.52,0,5.19,0,7.52,67.52
22106,0,46,0,0.045,108,31,0,H,237,1,43,7,0.0,20.0,1,20.71,1,30.0,145.0
141259,0,31,2,0.2,45,15,0,U,205,4,38,6,17.5,15.0,0,12.67,0,20.0,76.0
115346,1,51,1,0.1,52,17,0,H,183,2,33,5,15.0,10.0,0,9.4,1,15.0,47.0
190201,0,27,3,0.5,53,9,0,U,389,4,31,7,10.67,10.0,0,11.0,0,15.0,77.0
62374,0,12,0,0.2,16,6,0,H,396,1,13,1,0.0,0.0,1,25.0,0,25.0,25.0
137540,1,24,3,0.417,28,10,0,H,411,5,53,5,8.67,6.0,0,9.0,1,11.0,45.0
177894,0,36,1,0.222,23,8,0,H,298,2,27,2,5.0,10.0,1,10.0,0,15.0,20.0
4869,0,23,4,0.211,114,18,1,U,807,4,62,10,12.0,15.0,1,13.3,1,20.0,133.0
72425,0,45,1,0.308,29,10,0,U,290,4,57,4,5.0,5.0,1,8.25,0,10.0,33.0
174948,0,44,2,0.125,64,19,0,U,386,2,30,7,18.0,18.0,1,9.43,0,21.0,66.0
89653,1,26,6,0.389,124,32,0,H,328,7,50,33,5.67,6.0,1,4.82,1,7.0,159.0
41136,0,10,1,0.167,20,6,0,U,87,1,50,1,20.0,0.0,0,20.0,0,20.0,20.0
76566,0,26,2,0.214,29,11,0,U,200,3,41,3,16.0,10.0,1,19.0,0,25.0,57.0
152126,0,31,2,0.167,23,10,0,U,189,2,29,3,13.5,11.0,0,11.0,0,17.0,33.0
3414,0,41,1,0.1,77,19,1,U,169,2,27,7,25.0,22.0,1,15.86,0,25.0,111.0
138074,0,12,4,0.227,52,20,0,U,485,5,34,9,10.0,3.0,1,10.56,1,13.0,95.0
82516,0,03,2,0.2,51,18,0,U,370,4,37,6,12.5,10.0,0,7.5,1,15.0,45.0
172938,0,36,0,0.091,74,24,0,H,164,2,56,8,0.0,27.0,0,20.88,0,32.0,167.0
145538,0,24,2,0.182,24,7,0,H,411,2,48,3,7.5,5.0,0,6.67,0,10.0,20.0
142421,0,43,2,0.154,29,9,0,U,267,2,18,2,12.5,5.0,0,12.5,0,15.0,25.0
20083,0,51,4,0.308,29,11,0,U,159,4,31,6,6.5,6.0,0,6.17,1,11.0,37.0
152468,0,13,2,0.111,112,27,0,H,676,2,36,10,21.0,25.0,0,17.5,1,30.0,175.0
52443,0,37,3,0.167,33,13,0,U,289,3,40,4,12.0,7.0,0,11.5,1,15.0,46.0
93193,0,05,1,0.2,16,5,0,H,337,1,47,1,15.0,0.0,0,15.0,0,15.0,15.0
57304,0,24,1,0.095,113,28,0,H,818,2,48,13,25.0,20.0,1,15.38,0,25.0,200.0
128565,0,49,0,0.118,68,21,0,H,229,2,33,7,0.0,32.0,1,34.71,1,50.0,243.0
11324,0,51,2,0.15,67,21,1,U,189,3,37,17,10.0,8.0,0,11.06,1,18.0,188.0
62238,0,35,3,0.211,104,27,0,H,550,4,33,21,4.67,4.0,1,3.52,1,6.0,74.0
52587,0,39,1,0.154,31,8,0,H,199,2,19,2,15.0,10.0,1,10.0,0,15.0,20.0
74880,1,40,0,0.2,18,5,0,H,347,1,21,1,0.0,0.0,1,15.0,0,15.0,15.0
27059,0,51,6,0.35,130,32,0,U,173,7,26,63,9.67,13.0,0,8.83,1,15.0,556.0
118090,0,36,0,0.231,68,9,0,H,229,3,43,7,0.0,8.0,0,4.86,0,10.0,34.0
74745,0,53,0,0.095,120,30,0,H,144,2,38,9,0.0,12.0,1,10.44,0,17.0,94.0
41242,0,16,0,0.053,104,27,0,H,246,1,25,23,0.0,12.0,1,9.83,1,15.0,226.0
18454,0,46,1,0.222,128,32,0,U,261,4,42,16,10.0,13.0,0,7.69,1,15.0,123.0
149970,1,19,1,0.1,23,6,0,H,385,1,28,1,15.0,0.0,0,15.0,0,15.0,15.0
44517,0,37,1,0.095,129,32,0,H,189,2,52,24,10.0,10.0,0,7.29,1,12.0,175.0
39712,0,34,0,0.167,20,4,0,U,471,1,49,1,0.0,0.0,0,15.0,0,15.0,15.0
90817,0,16,1,0.125,96,22,0,H,313,2,46,9,15.0,10.0,1,9.56,1,15.0,86.0
148993,0,22,1,0.105,69,22,0,H,454,2,22,8,17.0,14.0,1,10.13,0,17.0,81.0
125397,0,52,2,0.316,41,13,0,U,199,6,39,9,3.0,2.0,0,3.22,1,5.0,29.0
72153,0,53,1,0.3,57,18,0,H,179,6,54,10,5.0,6.0,1,5.5,1,9.0,55.0
181821,0,21,0,0.2,18,6,0,H,308,1,13,1,0.0,0.0,0,30.0,0,30.0,30.0
166886,0,23,1,0.071,93,19,0,U,395,1,37,6,20.0,15.0,1,11.67,0,20.0,70.0
28718,1,31,1,0.143,21,6,0,H,190,1,35,1,20.0,0.0,1,20.0,0,20.0,20.0
86775,1,53,3,0.2,113,25,0,U,195,3,40,13,7.33,8.0,1,4.23,1,10.0,55.0
131263,1,31,3,0.222,131,29,0,U,82,4,35,15,13.33,9.0,1,9.53,1,14.0,143.0
42618,0,28,1,0.143,122,27,0,H,349,3,51,13,15.0,12.0,1,7.0,1,15.0,91.0
48913,1,43,7,0.571,41,15,0,U,221,12,15,16,5.0,4.0,0,4.31,1,6.0,69.0
66776,0,40,1,0.095,88,24,0,U,464,2,25,7,16.0,6.0,0,14.29,0,16.0,100.0
156428,1,01,1,0.19,89,25,0,U,317,4,33,18,9.0,10.0,0,8.06,1,13.0,145.0
103920,1,53,2,0.333,28,8,0,U,134,4,45,7,5.0,5.0,0,5.71,0,10.0,40.0
56121,0,38,2,0.091,44,17,0,U,191,2,36,6,32.5,25.0,0,24.17,0,40.0,145.0
98991,0,43,3,0.267,105,21,0,U,237,4,43,12,12.67,13.0,1,8.25,1,16.0,99.0
36936,0,30,2,0.105,81,21,0,H,292,2,19,7,16.0,20.0,1,16.14,0,25.0,113.0
107408,0,45,2,0.133,125,25,0,U,217,2,43,15,10.0,8.0,0,4.67,1,10.0,70.0
21762,1,45,3,0.35,105,25,0,H,197,7,42,20,5.67,4.0,0,5.5,1,7.0,110.0
120296,0,39,1,0.059,105,25,0,H,254,1,8,15,20.0,15.0,0,7.93,1,20.0,119.0
48671,0,30,1,0.182,24,9,0,H,193,2,46,2,10.0,10.0,1,15.0,0,20.0,30.0
95546,0,21,1,0.167,25,9,0,H,225,2,37,2,20.0,0.0,1,20.0,0,20.0,40.0
106053,0,41,0,0.05,53,17,0,H,187,1,79,4,0.0,15.0,1,11.25,0,20.0,45.0
168788,0,08,0,0.133,56,14,0,H,252,2,24,4,0.0,10.0,0,8.5,0,15.0,34.0
63155,0,36,0,0.19,128,27,0,H,249,4,42,17,0.0,8.0,1,3.65,1,10.0,62.0
174737,0,36,1,0.125,126,29,0,U,230,2,24,14,10.0,6.0,1,12.29,1,16.0,172.0
187598,0,21,1,0.125,41,6,0,U,0,1,0,2,20.0,10.0,0,15.0,0,20.0,30.0
35322,0,12,0,0.143,101,28,0,H,415,3,28,15,0.0,15.0,1,10.47,0,20.0,157.0
142564,1,05,0,0.053,41,13,0,H,426,1,44,3,0.0,14.0,1,10.33,0,19.0,31.0
24104,0,49,1,0.053,99,26,0,H,300,1,31,7,20.0,15.0,1,12.43,0,20.0,87.0
13939,0,19,1,0.222,75,25,1,H,351,4,27,17,10.0,5.0,0,8.71,1,10.0,148.0
110876,0,50,1,0.222,130,13,0,U,153,2,27,17,10.0,5.0,0,6.18,1,10.0,105.0
118655,0,53,2,0.182,113,29,0,H,153,4,53,19,7.5,7.0,0,5.95,1,10.0,113.0
45551,1,21,2,0.143,31,9,0,U,0,2,0,2,12.5,5.0,0,12.5,0,15.0,25.0
38111,1,23,3,0.25,128,30,0,H,380,5,78,18,5.0,9.0,1,4.72,1,10.0,85.0
152119,1,13,2,0.267,114,25,0,H,529,4,32,14,6.0,5.0,1,5.36,1,7.0,75.0
164816,0,05,0,0.2,15,5,0,U,761,1,41,1,0.0,0.0,0,15.0,0,15.0,15.0
89334,0,27,1,0.143,21,5,0,U,441,1,4,1,15.0,0.0,0,15.0,0,15.0,15.0
49614,0,50,0,0.154,42,8,0,U,77,2,43,3,0.0,12.0,1,9.33,0,15.0,28.0
180817,0,28,1,0.2,17,5,0,H,294,1,40,1,20.0,0.0,1,20.0,0,20.0,20.0
70380,0,51,3,0.211,40,15,0,U,363,4,29,5,14.0,11.0,0,11.4,1,16.0,57.0
140381,0,43,1,0.1,57,19,0,U,198,2,33,8,10.0,15.0,0,9.13,1,20.0,73.0
172301,1,02,2,0.111,44,14,0,H,361,2,59,4,17.5,15.0,0,12.75,1,20.0,51.0
184935,0,44,0,0.1,57,20,0,U,402,2,4,4,0.0,10.0,1,55.0,0,60.0,220.0
93361,0,08,0,0.2,75,13,0,H,246,2,45,4,0.0,13.0,1,8.5,0,16.0,34.0
99800,0,49,1,0.158,121,25,0,H,357,3,16,11,15.0,13.0,1,6.27,0,15.0,69.0
142740,0,07,1,0.125,33,10,0,H,364,2,14,2,10.0,6.0,0,13.0,0,16.0,26.0
133360,0,49,2,0.105,78,26,0,U,241,2,44,15,35.0,45.0,0,12.67,1,50.0,190.0
134114,0,24,2,0.273,24,9,0,H,401,3,31,3,12.5,5.0,0,12.33,0,15.0,37.0
181140,0,49,1,0.2,16,5,0,H,275,1,27,1,15.0,0.0,0,15.0,0,15.0,15.0
26611,0,36,1,0.25,17,5,0,U,191,1,51,1,15.0,0.0,0,15.0,0,15.0,15.0
112652,0,20,1,0.095,41,15,0,H,284,2,7,3,21.0,6.0,0,19.0,0,21.0,57.0
11201,0,50,5,0.316,105,30,1,H,105,6,52,38,9.8,9.0,1,8.87,1,12.0,337.0
47738,1,51,0,0.143,88,20,0,H,212,2,33,12,0.0,8.0,0,8.17,1,13.0,98.0
125432,0,16,1,0.118,52,18,0,H,316,2,46,4,20.0,10.0,0,13.75,0,20.0,55.0
75133,0,35,5,0.313,32,12,0,H,494,5,20,7,8.4,6.0,1,8.43,1,11.0,59.0
